dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_n_max,params_n_layers,params_n_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,params_initialize_fe,system_attrs_fixed_params
287.0,wine_quality,1.0,62.0,0.0209049358963966,2022-10-11 13:56:04.106623,2022-10-11 13:57:29.356305,0 days 00:01:25.249682,2.0,2.0,603.0,4.0,15.0,512.0,0.0055890405118632,220.0,12.0,20.0,,,COMPLETE,False,
287.0,wine_quality,1.0,63.0,0.0209231004118919,2022-10-11 13:57:29.356901,2022-10-11 14:00:35.432658,0 days 00:03:06.075757,5.0,1.0,634.0,2.0,11.0,512.0,0.002425533069706,516.0,8.0,12.0,,,COMPLETE,True,
287.0,wine_quality,1.0,64.0,0.0209145378321409,2022-10-11 14:00:35.433273,2022-10-11 14:02:05.089953,0 days 00:01:29.656680,4.0,1.0,548.0,3.0,18.0,512.0,0.0119821329606256,439.0,10.0,5.0,,,COMPLETE,False,
287.0,wine_quality,1.0,65.0,0.020915568806231,2022-10-11 14:02:05.090578,2022-10-11 14:05:37.214045,0 days 00:03:32.123467,4.0,2.0,498.0,4.0,12.0,512.0,0.0084689716518699,599.0,12.0,8.0,,,COMPLETE,False,
287.0,wine_quality,1.0,66.0,0.0209003998897969,2022-10-11 14:05:37.214640,2022-10-11 14:08:15.659663,0 days 00:02:38.445023,3.0,3.0,235.0,5.0,20.0,512.0,0.016216282673673,372.0,4.0,23.0,,,COMPLETE,True,
287.0,wine_quality,1.0,67.0,0.0209523690864443,2022-10-11 14:08:15.660250,2022-10-11 14:09:32.307302,0 days 00:01:16.647052,5.0,1.0,662.0,4.0,8.0,512.0,0.0266489114251361,68.0,11.0,9.0,,,COMPLETE,False,
287.0,wine_quality,1.0,68.0,0.0209003235213458,2022-10-11 14:09:32.307916,2022-10-11 14:16:20.245520,0 days 00:06:47.937604,3.0,2.0,728.0,2.0,15.0,512.0,0.0039476593537402,793.0,9.0,26.0,,,COMPLETE,False,
287.0,wine_quality,1.0,69.0,0.0209233141504228,2022-10-11 14:16:20.246189,2022-10-11 14:24:11.520731,0 days 00:07:51.274542,4.0,1.0,112.0,5.0,7.0,1024.0,0.0009402590670697,700.0,11.0,56.0,,,COMPLETE,False,
287.0,wine_quality,1.0,70.0,0.0209548147395253,2022-10-11 14:24:11.521333,2022-10-11 14:38:23.779457,0 days 00:14:12.258124,2.0,1.0,594.0,2.0,13.0,512.0,0.0001130229645959,439.0,10.0,231.0,,,COMPLETE,True,
287.0,wine_quality,1.0,71.0,0.0209412551485002,2022-10-11 14:38:23.780042,2022-10-11 14:41:42.460609,0 days 00:03:18.680567,5.0,1.0,749.0,2.0,10.0,1024.0,0.0107448668339756,516.0,9.0,23.0,,,COMPLETE,True,
287.0,wine_quality,1.0,72.0,0.0209743701852858,2022-10-11 14:41:42.461243,2022-10-11 14:44:41.580030,0 days 00:02:59.118787,5.0,1.0,818.0,2.0,9.0,1024.0,0.0077450137472932,880.0,9.0,8.0,,,COMPLETE,True,
287.0,wine_quality,1.0,73.0,0.0211338018998503,2022-10-11 14:44:41.580643,2022-10-11 14:47:09.921149,0 days 00:02:28.340506,5.0,1.0,711.0,2.0,9.0,1024.0,0.0129332403665187,491.0,12.0,13.0,,,COMPLETE,True,
287.0,wine_quality,1.0,74.0,0.0208974862471222,2022-10-11 14:47:09.921737,2022-10-11 14:50:47.663346,0 days 00:03:37.741609,4.0,1.0,177.0,2.0,11.0,1024.0,0.0055592783855399,402.0,10.0,47.0,,,COMPLETE,True,
287.0,wine_quality,1.0,75.0,0.020900247618556,2022-10-11 14:50:47.663957,2022-10-11 14:53:09.219017,0 days 00:02:21.555060,5.0,1.0,357.0,2.0,14.0,1024.0,0.002862400640461,305.0,7.0,29.0,,,COMPLETE,True,
287.0,wine_quality,1.0,76.0,0.0209081596694886,2022-10-11 14:53:09.219624,2022-10-11 14:59:06.600695,0 days 00:05:57.381071,3.0,1.0,651.0,3.0,5.0,256.0,0.0022197725658354,587.0,11.0,22.0,,,COMPLETE,False,
287.0,wine_quality,1.0,77.0,0.0209815711714327,2022-10-11 14:59:06.601290,2022-10-11 15:00:08.026664,0 days 00:01:01.425374,4.0,1.0,771.0,3.0,12.0,512.0,0.0106118793128357,272.0,9.0,4.0,,,COMPLETE,True,
287.0,wine_quality,1.0,78.0,0.0209948853589594,2022-10-11 15:00:08.027300,2022-10-11 15:01:49.520040,0 days 00:01:41.492740,4.0,2.0,924.0,4.0,16.0,512.0,0.0180023591649824,342.0,10.0,7.0,,,COMPLETE,False,
287.0,wine_quality,1.0,79.0,0.0209598131477832,2022-10-11 15:01:49.520604,2022-10-11 15:05:30.286959,0 days 00:03:40.766355,5.0,1.0,809.0,5.0,10.0,512.0,0.0353306972952169,455.0,11.0,18.0,,,COMPLETE,False,
287.0,wine_quality,1.0,80.0,0.0209025321528315,2022-10-11 15:05:30.287584,2022-10-11 15:07:59.185339,0 days 00:02:28.897755,3.0,1.0,743.0,2.0,6.0,512.0,0.001659720702408,506.0,13.0,16.0,,,COMPLETE,False,
287.0,wine_quality,1.0,81.0,0.0209093624725937,2022-10-11 15:07:59.185999,2022-10-11 15:11:01.662049,0 days 00:03:02.476050,3.0,1.0,465.0,3.0,8.0,512.0,0.0032239943919963,660.0,15.0,10.0,,,COMPLETE,False,
287.0,wine_quality,1.0,82.0,0.0209239860996603,2022-10-11 15:11:01.662649,2022-10-11 15:14:34.504219,0 days 00:03:32.841570,3.0,1.0,507.0,2.0,9.0,512.0,0.0047873637879722,546.0,12.0,22.0,,,COMPLETE,False,
287.0,wine_quality,1.0,83.0,0.0209217416122555,2022-10-11 15:14:34.504825,2022-10-11 15:16:42.531800,0 days 00:02:08.026975,5.0,1.0,567.0,4.0,11.0,512.0,0.0063280868745032,418.0,14.0,7.0,,,COMPLETE,False,
287.0,wine_quality,1.0,84.0,0.0209126556292176,2022-10-11 15:16:42.532428,2022-10-11 15:19:17.008401,0 days 00:02:34.475973,4.0,1.0,688.0,4.0,18.0,512.0,0.003644783965383,467.0,13.0,12.0,,,COMPLETE,False,
287.0,wine_quality,1.0,85.0,0.0209305640310049,2022-10-11 15:19:17.009043,2022-10-11 15:21:54.707212,0 days 00:02:37.698169,3.0,2.0,265.0,3.0,14.0,512.0,0.0020377307543687,367.0,8.0,23.0,,,COMPLETE,False,
287.0,wine_quality,1.0,86.0,0.020901558920741,2022-10-11 15:21:54.707820,2022-10-11 15:22:44.377784,0 days 00:00:49.669964,3.0,1.0,422.0,2.0,7.0,512.0,0.0095340237822762,126.0,12.0,6.0,,,COMPLETE,True,
287.0,wine_quality,1.0,87.0,0.020952493418008,2022-10-11 15:22:44.378420,2022-10-11 15:24:05.930909,0 days 00:01:21.552489,2.0,2.0,619.0,2.0,4.0,1024.0,0.0069363513150412,332.0,10.0,24.0,,,COMPLETE,False,
287.0,wine_quality,1.0,88.0,0.0209049033001065,2022-10-11 15:24:05.931554,2022-10-11 15:29:04.583316,0 days 00:04:58.651762,4.0,1.0,535.0,4.0,12.0,256.0,0.0027278874103508,743.0,11.0,6.0,,,COMPLETE,False,
287.0,wine_quality,1.0,89.0,0.0209131059236824,2022-10-11 15:29:04.583932,2022-10-11 15:33:12.580966,0 days 00:04:07.997034,5.0,1.0,368.0,5.0,8.0,512.0,0.004557900625626,393.0,13.0,25.0,,,COMPLETE,False,
287.0,wine_quality,1.0,90.0,0.0208963630720973,2022-10-11 15:33:12.581618,2022-10-11 15:40:29.728498,0 days 00:07:17.146880,4.0,2.0,651.0,3.0,2.0,512.0,0.0013704747777815,593.0,14.0,24.0,,,COMPLETE,True,
