dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_n_max,params_n_layers,params_n_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,params_initialize_fe,system_attrs_fixed_params
42225.0,diamonds,1.0,59.0,0.0242371051572263,2022-10-24 08:33:20.638728,2022-10-24 08:46:07.246364,0 days 00:12:46.607636,3.0,3.0,570.0,2.0,15.0,256.0,0.0608851379281726,314.0,7.0,25.0,,,COMPLETE,False,
42225.0,diamonds,1.0,60.0,0.0236152271972969,2022-10-24 08:46:07.246994,2022-10-24 08:54:17.292288,0 days 00:08:10.045294,3.0,2.0,696.0,3.0,19.0,256.0,0.0011722710339141,51.0,9.0,23.0,,,COMPLETE,True,
42225.0,diamonds,1.0,61.0,0.0013587647117674,2022-10-24 08:54:17.292926,2022-10-24 08:59:48.271804,0 days 00:05:30.978878,2.0,2.0,641.0,2.0,6.0,256.0,0.0065891219410866,82.0,8.0,19.0,,,COMPLETE,True,
42225.0,diamonds,1.0,62.0,0.0011489180033095,2022-10-24 08:59:48.272396,2022-10-24 09:04:31.987024,0 days 00:04:43.714628,2.0,2.0,585.0,2.0,6.0,256.0,0.006231920562121,77.0,9.0,16.0,,,COMPLETE,True,
42225.0,diamonds,1.0,63.0,0.0014382391236722,2022-10-24 09:04:31.987610,2022-10-24 09:07:05.004572,0 days 00:02:33.016962,2.0,2.0,588.0,2.0,10.0,256.0,0.0122497402202831,92.0,11.0,6.0,,,COMPLETE,True,
42225.0,diamonds,1.0,64.0,0.0023342411732301,2022-10-24 09:07:05.005179,2022-10-24 09:10:20.122595,0 days 00:03:15.117416,2.0,2.0,507.0,2.0,6.0,256.0,0.0008319441264934,107.0,9.0,9.0,,,COMPLETE,True,
42225.0,diamonds,1.0,65.0,0.0013079249183647,2022-10-24 09:10:20.123235,2022-10-24 09:14:08.750420,0 days 00:03:48.627185,2.0,2.0,384.0,2.0,7.0,256.0,0.0022708876223622,76.0,10.0,12.0,,,COMPLETE,True,
42225.0,diamonds,1.0,66.0,0.0014287938247434,2022-10-24 09:14:08.751050,2022-10-24 09:17:57.712245,0 days 00:03:48.961195,2.0,3.0,540.0,2.0,8.0,256.0,0.0017737028502083,65.0,7.0,12.0,,,COMPLETE,False,
42225.0,diamonds,1.0,67.0,0.0464571509510278,2022-10-24 09:17:57.712837,2022-10-24 09:18:59.259939,0 days 00:01:01.547102,3.0,2.0,692.0,2.0,3.0,1024.0,0.0045355226109968,88.0,6.0,5.0,,,COMPLETE,True,
42225.0,diamonds,1.0,68.0,0.0017861012602224,2022-10-24 09:18:59.260544,2022-10-24 09:25:30.721021,0 days 00:06:31.460477,4.0,4.0,610.0,3.0,12.0,256.0,0.0059473417883769,58.0,2.0,13.0,,,COMPLETE,True,
42225.0,diamonds,1.0,69.0,0.0014017860521562,2022-10-24 09:25:30.721658,2022-10-24 09:31:43.378714,0 days 00:06:12.657056,5.0,2.0,336.0,3.0,9.0,512.0,0.0088527237074313,159.0,5.0,19.0,,,COMPLETE,False,
42225.0,diamonds,1.0,70.0,0.00220057729166,2022-10-24 09:31:43.379344,2022-10-24 09:33:52.154511,0 days 00:02:08.775167,2.0,3.0,462.0,2.0,4.0,256.0,0.0035464287789429,97.0,7.0,4.0,,,COMPLETE,True,
42225.0,diamonds,1.0,71.0,0.0013753997045569,2022-10-24 09:33:52.155120,2022-10-24 09:37:20.192318,0 days 00:03:28.037198,2.0,2.0,575.0,2.0,5.0,256.0,0.0172127483719273,79.0,8.0,10.0,,,COMPLETE,True,
42225.0,diamonds,1.0,72.0,0.0016434659482911,2022-10-24 09:37:20.192935,2022-10-24 09:40:27.367544,0 days 00:03:07.174609,2.0,2.0,652.0,2.0,6.0,256.0,0.0059112165245623,122.0,8.0,8.0,,,COMPLETE,True,
42225.0,diamonds,1.0,73.0,0.0010579952504485,2022-10-24 09:40:27.368143,2022-10-24 09:48:03.702429,0 days 00:07:36.334286,2.0,2.0,431.0,2.0,7.0,256.0,0.0075388881525641,73.0,9.0,29.0,,,COMPLETE,True,
42225.0,diamonds,1.0,74.0,0.0013771427911706,2022-10-24 09:48:03.703021,2022-10-24 09:55:12.730848,0 days 00:07:09.027827,2.0,2.0,407.0,2.0,10.0,256.0,0.0004472821850227,69.0,10.0,27.0,,,COMPLETE,True,
42225.0,diamonds,1.0,75.0,0.0240577952936291,2022-10-24 09:55:12.731480,2022-10-24 09:57:53.377221,0 days 00:02:40.645741,1.0,2.0,427.0,2.0,7.0,256.0,0.0081673311529316,86.0,11.0,12.0,,,COMPLETE,True,
42225.0,diamonds,1.0,76.0,0.0018422581488266,2022-10-24 09:57:53.377817,2022-10-24 10:01:45.461920,0 days 00:03:52.084103,2.0,2.0,501.0,2.0,5.0,256.0,0.0213435351363645,109.0,9.0,12.0,,,COMPLETE,False,
42225.0,diamonds,1.0,77.0,0.0010730316280387,2022-10-24 10:01:45.462578,2022-10-24 10:12:57.130992,0 days 00:11:11.668414,3.0,2.0,789.0,2.0,11.0,256.0,0.0042429962708506,141.0,14.0,30.0,,,COMPLETE,True,
42225.0,diamonds,1.0,78.0,0.0011683942284435,2022-10-24 10:12:57.131631,2022-10-24 10:19:59.848585,0 days 00:07:02.716954,3.0,2.0,802.0,2.0,8.0,256.0,0.0108975842043392,140.0,14.0,17.0,,,COMPLETE,True,
42225.0,diamonds,1.0,79.0,0.0014030083548277,2022-10-24 10:19:59.849195,2022-10-24 10:27:14.023194,0 days 00:07:14.173999,4.0,2.0,805.0,2.0,11.0,256.0,0.0110652987087987,227.0,14.0,11.0,,,COMPLETE,True,
42225.0,diamonds,1.0,80.0,0.0012034435058012,2022-10-24 10:27:14.023799,2022-10-24 10:47:17.805145,0 days 00:20:03.781346,3.0,2.0,775.0,2.0,8.0,256.0,0.00031511251779,137.0,14.0,58.0,,,COMPLETE,True,
42225.0,diamonds,1.0,81.0,0.0013744583702646,2022-10-24 10:47:17.805776,2022-10-24 11:00:03.622178,0 days 00:12:45.816402,3.0,2.0,840.0,2.0,8.0,256.0,0.0003443469922931,138.0,14.0,35.0,,,COMPLETE,True,
42225.0,diamonds,1.0,82.0,0.0013185910065658,2022-10-24 11:00:03.622781,2022-10-24 11:20:15.361459,0 days 00:20:11.738678,3.0,2.0,733.0,2.0,9.0,256.0,0.0002173390604555,204.0,13.0,53.0,,,COMPLETE,True,
42225.0,diamonds,1.0,83.0,0.0464188065379858,2022-10-24 11:20:15.362125,2022-10-24 11:26:41.617144,0 days 00:06:26.255019,4.0,2.0,867.0,2.0,8.0,256.0,0.0002884853974301,142.0,15.0,11.0,,,COMPLETE,True,
42225.0,diamonds,1.0,84.0,0.0462191924452781,2022-10-24 11:26:41.617788,2022-10-24 11:34:09.110734,0 days 00:07:27.492946,3.0,2.0,780.0,2.0,7.0,256.0,0.0001404498714693,157.0,13.0,18.0,,,COMPLETE,True,
42225.0,diamonds,1.0,85.0,0.0016848156810738,2022-10-24 11:34:09.111374,2022-10-24 11:36:38.600805,0 days 00:02:29.489431,3.0,2.0,726.0,2.0,11.0,1024.0,0.0041146813125965,93.0,15.0,18.0,,,COMPLETE,True,
42225.0,diamonds,1.0,86.0,0.0011342890793457,2022-10-24 11:36:38.601428,2022-10-24 11:43:54.326590,0 days 00:07:15.725162,3.0,2.0,939.0,2.0,10.0,256.0,0.0051942652869338,134.0,13.0,18.0,,,COMPLETE,True,
42225.0,diamonds,1.0,87.0,0.0464558359235525,2022-10-24 11:43:54.327201,2022-10-24 11:45:57.376728,0 days 00:02:03.049527,4.0,2.0,931.0,2.0,13.0,512.0,0.0069305922113521,251.0,13.0,2.0,,,COMPLETE,True,
42225.0,diamonds,1.0,88.0,0.0014890758902765,2022-10-24 11:45:57.377351,2022-10-24 11:57:07.849557,0 days 00:11:10.472206,4.0,2.0,1016.0,5.0,10.0,256.0,0.0052842055857558,187.0,12.0,21.0,,,COMPLETE,True,
42225.0,diamonds,1.0,89.0,0.0464573223143816,2022-10-24 11:57:07.850231,2022-10-24 12:01:17.315336,0 days 00:04:09.465105,5.0,2.0,925.0,2.0,13.0,256.0,0.0033042999242666,120.0,13.0,4.0,,,COMPLETE,True,
42225.0,diamonds,1.0,90.0,0.0019777867128141,2022-10-24 12:01:17.315981,2022-10-24 12:07:01.889968,0 days 00:05:44.573987,4.0,2.0,805.0,2.0,9.0,256.0,0.0130517488090544,111.0,14.0,10.0,,,COMPLETE,True,
42225.0,diamonds,1.0,91.0,0.001972917933017,2022-10-24 12:07:01.890591,2022-10-24 12:09:55.856791,0 days 00:02:53.966200,3.0,2.0,752.0,2.0,11.0,256.0,0.009020023392283,134.0,14.0,4.0,,,COMPLETE,True,
42225.0,diamonds,1.0,92.0,0.0012902252492494,2022-10-24 12:09:55.857402,2022-10-24 12:18:10.959377,0 days 00:08:15.101975,3.0,2.0,777.0,2.0,12.0,256.0,0.0005714072262078,162.0,14.0,20.0,,,COMPLETE,True,
