dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params
44027.0,year,4.0,82.0,0.0117664141580462,2022-11-03 22:12:58.133038,2022-11-03 22:13:47.293923,0 days 00:00:49.160885,993.0,5.0,2.0,0.0,linear,matern1.5,,0.0004248192789163,44.0,True,,,,PRUNED,0.0111665148288011,0.0117664141580462,,
44027.0,year,4.0,83.0,0.0110974162817001,2022-11-03 22:13:47.294296,2022-11-03 22:14:36.672948,0 days 00:00:49.378652,865.0,5.0,2.0,0.0,linear,matern1.5,,0.0002436325205925,33.0,True,,,,PRUNED,0.0114884739741683,0.0110974162817001,,
44027.0,year,4.0,84.0,0.0107225971296429,2022-11-03 22:14:36.673337,2022-11-03 22:15:34.852168,0 days 00:00:58.178831,781.0,5.0,2.0,0.0,constant,matern1.5,,0.0004246812112989,180.0,False,14.0,"[0.7464926242828369, 0.7453193664550781, 0.7447468638420105, 0.7442789673805237, 0.7438638806343079, 0.7434653639793396, 0.7431332468986511, 0.7428849339485168, 0.7427012920379639, 0.7424681186676025, 0.7422415614128113, 0.7420545816421509, 0.7418582439422607, 0.7416757941246033, 0.7415042519569397, 0.741333544254303, 0.7411584258079529, 0.7409791350364685, 0.7408151030540466]","[0.013431918807327747, 0.012685675173997879, 0.012381977401673794, 0.011977987363934517, 0.012502316385507584, 0.013399582356214523, 0.012336715124547482, 0.01210456807166338, 0.01107241865247488, 0.011231396347284317, 0.01113681960850954, 0.010791409760713577, 0.010747545398771763, 0.010722597129642963, 0.011164749041199684, 0.011074308305978775, 0.011008872650563717, 0.011032464914023876, 0.011108084581792355]",COMPLETE,0.0112313963472843,,,
44027.0,year,4.0,85.0,0.010956335812807,2022-11-03 22:15:34.853051,2022-11-03 22:16:16.712876,0 days 00:00:41.859825,915.0,5.0,2.0,0.0,linear,matern1.5,,0.0007072446623422,26.0,True,,,,PRUNED,0.011355553753674,0.010956335812807,,
44027.0,year,4.0,86.0,0.0152638144791126,2022-11-03 22:16:16.713260,2022-11-03 22:18:48.474871,0 days 00:02:31.761611,978.0,5.0,2.0,0.0,linear,matern1.5,,0.0003319917716557,42.0,True,,,,PRUNED,0.0152638144791126,,,
44027.0,year,4.0,87.0,0.0110026206821203,2022-11-03 22:18:48.475274,2022-11-03 22:20:56.322915,0 days 00:02:07.847641,987.0,2.0,2.0,0.0,constant,rbf,,0.0599625713855771,52.0,True,13.0,"[0.7454893589019775, 0.7239434123039246, 0.7016550898551941, 0.6795040369033813, 0.6571725606918335, 0.6346285939216614, 0.6117921471595764, 0.5888544917106628, 0.5655901432037354, 0.5420809984207153, 0.5184704661369324, 0.4944137930870056, 0.47042784094810486, 0.44611144065856934, 0.4214698374271393, 0.3965633809566498, 0.3719154894351959, 0.34681665897369385]","[0.0150804053992033, 0.01604779064655304, 0.014670602977275848, 0.01152227632701397, 0.012753174640238285, 0.011271752417087555, 0.011575393378734589, 0.01113557443022728, 0.012893205508589745, 0.011295248754322529, 0.011617695912718773, 0.011546836234629154, 0.011002620682120323, 0.01155684795230627, 0.011783854104578495, 0.014371479861438274, 0.0127098448574543, 0.013306300155818462]",COMPLETE,,,,
44027.0,year,4.0,88.0,0.0118462285026907,2022-11-03 22:20:56.323791,2022-11-03 22:21:23.930325,0 days 00:00:27.606534,815.0,4.0,2.0,0.0,linear,matern1.5,,0.0001319452820643,80.0,True,,,,PRUNED,0.0118462285026907,,,
44027.0,year,4.0,89.0,0.011786195449531,2022-11-03 22:21:23.930733,2022-11-03 22:21:52.992225,0 days 00:00:29.061492,849.0,5.0,2.0,0.0,constant,matern1.5,,0.0004685037219775,192.0,False,4.0,"[0.7464705109596252, 0.7451297044754028, 0.7443692684173584, 0.7438927292823792, 0.7435248494148254, 0.7431057095527649, 0.7428593635559082, 0.7426404356956482, 0.742414653301239]","[0.013406556099653244, 0.01238949317485094, 0.012469285167753696, 0.011786195449531078, 0.012948615476489067, 0.012681619264185429, 0.013173616491258144, 0.012933747842907906, 0.012061195448040962]",COMPLETE,,,,
44027.0,year,4.0,90.0,0.0105125699192285,2022-11-03 22:21:52.993107,2022-11-03 22:23:13.712011,0 days 00:01:20.718904,1019.0,5.0,2.0,0.0,constant,matern1.5,,0.0005792353284905,121.0,False,20.0,"[0.7464777827262878, 0.7449963688850403, 0.7441673278808594, 0.7435710430145264, 0.7431793212890625, 0.742817223072052, 0.7425480484962463, 0.7422874569892883, 0.7420617341995239, 0.7418302297592163, 0.7415753602981567, 0.7413402795791626, 0.7411395311355591, 0.7409332990646362, 0.7406783699989319, 0.7404306530952454, 0.7402263879776001, 0.7400156259536743, 0.7397717237472534, 0.739547848701477, 0.7393304705619812, 0.7391066551208496, 0.7388991117477417, 0.7386810183525085, 0.7384527325630188]","[0.013022750616073608, 0.011928867548704147, 0.011630578897893429, 0.01151387020945549, 0.011038977652788162, 0.011673438362777233, 0.01121592428535223, 0.011168725788593292, 0.011015340685844421, 0.011217731982469559, 0.011099829338490963, 0.014808770269155502, 0.010764576494693756, 0.012059183791279793, 0.011687044985592365, 0.011086723767220974, 0.010694318450987339, 0.011015049181878567, 0.01112065277993679, 0.010512569919228554, 0.011311851441860199, 0.010960403829813004, 0.01095911581069231, 0.011239804327487946, 0.011639137752354145]",COMPLETE,0.0112177319824695,,,
44027.0,year,4.0,91.0,0.0128649417310953,2022-11-03 22:23:13.712906,2022-11-03 22:23:39.955447,0 days 00:00:26.242541,282.0,5.0,2.0,0.0,linear,matern1.5,,0.0002336212335891,63.0,True,,,,PRUNED,0.0128649417310953,,,
44027.0,year,4.0,92.0,0.0117626283317804,2022-11-03 22:23:39.955811,2022-11-03 22:24:11.107883,0 days 00:00:31.152072,1011.0,4.0,2.0,0.0,constant,matern1.5,,0.0008502686212669,124.0,False,,,,PRUNED,0.0117626283317804,,,
44027.0,year,4.0,93.0,0.0111329238861799,2022-11-03 22:24:11.108236,2022-11-03 22:31:11.177468,0 days 00:07:00.069232,1012.0,4.0,2.0,0.0,linear,matern1.5,,0.001721963746894,18.0,True,,,,PRUNED,0.0113096432760357,0.0111329238861799,,
44027.0,year,4.0,94.0,0.0105646401643753,2022-11-03 22:31:11.177876,2022-11-03 22:35:37.810042,0 days 00:04:26.632166,220.0,4.0,2.0,0.0,constant,matern1.5,,0.0053391842098773,252.0,True,39.0,"[0.7449292540550232, 0.7427647113800049, 0.7406351566314697, 0.7385720610618591, 0.7366764545440674, 0.7347849011421204, 0.7327309250831604, 0.7308459877967834, 0.7289046049118042, 0.7269317507743835, 0.7249737977981567, 0.7229668498039246, 0.7209136486053467, 0.7189217209815979, 0.7171005010604858, 0.7150528430938721, 0.713070273399353, 0.7112415432929993, 0.7092427015304565, 0.7072829008102417, 0.7053031921386719, 0.7033347487449646, 0.7013876438140869, 0.6994024515151978, 0.6974311470985413, 0.6954849362373352, 0.6935201287269592, 0.6915330290794373, 0.6895648241043091, 0.687612771987915, 0.6856318712234497, 0.6836225390434265, 0.6816547513008118, 0.6796770691871643, 0.6776736378669739, 0.6756983995437622, 0.673706591129303, 0.6716924905776978, 0.669701874256134, 0.6677068471908569, 0.6657094955444336, 0.6636890769004822, 0.66169273853302, 0.6596878170967102]","[0.01517972256988287, 0.013466640375554562, 0.012307167053222656, 0.012706633657217026, 0.011934617534279823, 0.01383880153298378, 0.013094487600028515, 0.012337151914834976, 0.011236702091991901, 0.01122796256095171, 0.011174813844263554, 0.011090466752648354, 0.011704015545547009, 0.01511592511087656, 0.012121099047362804, 0.01106257364153862, 0.015061813406646252, 0.010851179249584675, 0.010838838294148445, 0.010828228667378426, 0.010812335647642612, 0.010974889621138573, 0.010946523398160934, 0.010719920508563519, 0.010748009197413921, 0.011149141937494278, 0.011178219690918922, 0.011129457503557205, 0.010694346390664577, 0.010953536257147789, 0.01103244349360466, 0.01122018601745367, 0.01120009645819664, 0.010676413774490356, 0.010689236223697662, 0.010650590993463993, 0.0113418223336339, 0.011861573904752731, 0.010564640164375305, 0.010596181266009808, 0.011216377839446068, 0.010933890007436275, 0.010846701450645924, 0.011508440598845482]",COMPLETE,,,,
44027.0,year,4.0,95.0,0.0105492388829588,2022-11-03 22:35:37.810957,2022-11-03 22:37:08.217346,0 days 00:01:30.406389,409.0,4.0,2.0,0.0,linear,matern1.5,,0.0004374801194792,35.0,True,,,,PRUNED,0.0107297357171773,0.0106843719258904,0.0105492388829588,
44027.0,year,4.0,96.0,0.011269093491137,2022-11-03 22:37:08.217708,2022-11-03 22:37:49.056627,0 days 00:00:40.838919,77.0,3.0,2.0,0.0,constant,rbf,,0.0075548785118424,283.0,True,8.0,"[0.7442975044250488, 0.7419895529747009, 0.7390425205230713, 0.7362688183784485, 0.7335147857666016, 0.7307969331741333, 0.7280257344245911, 0.7252117991447449, 0.7224978804588318, 0.7197245955467224, 0.716938316822052, 0.7141842842102051, 0.7114468812942505]","[0.012284614145755768, 0.011937915347516537, 0.011703157797455788, 0.011500885710120201, 0.011526819318532944, 0.011617968790233135, 0.011508227325975895, 0.011269093491137028, 0.011547212488949299, 0.011400374583899975, 0.011962890625, 0.011296922340989113, 0.011451007798314095]",COMPLETE,,,,
44027.0,year,4.0,97.0,0.0145001020282506,2022-11-03 22:37:49.057527,2022-11-03 22:38:14.537095,0 days 00:00:25.479568,512.0,5.0,2.0,0.0,linear,matern1.5,,0.0002950743485026,50.0,True,,,,PRUNED,0.0145001020282506,,,
44027.0,year,4.0,98.0,0.0166807882487773,2022-11-03 22:38:14.537463,2022-11-03 22:42:43.354217,0 days 00:04:28.816754,923.0,4.0,2.0,0.0,linear,spectral,5.0,0.0001935055285948,28.0,True,,,,PRUNED,0.0166807882487773,,,
44027.0,year,4.0,99.0,0.010528651997447,2022-11-03 22:42:43.354576,2022-11-03 22:50:49.378518,0 days 00:08:06.023942,947.0,5.0,2.0,0.0,constant,matern1.5,,0.0018341523843639,95.0,False,30.0,"[0.7465986013412476, 0.7447669506072998, 0.7436186075210571, 0.7426440119743347, 0.7415789365768433, 0.7408930659294128, 0.7401151061058044, 0.7392463684082031, 0.7386857867240906, 0.7378663420677185, 0.7371741533279419, 0.7365488409996033, 0.7358185648918152, 0.7351439595222473, 0.7344685196876526, 0.7337813973426819, 0.733128547668457, 0.7324606776237488, 0.7317809462547302, 0.7311154007911682, 0.7304576635360718, 0.7297856211662292, 0.7291128039360046, 0.728446900844574, 0.7277764081954956, 0.7271172404289246, 0.7264488935470581, 0.7258341908454895, 0.7251365780830383, 0.7244613170623779, 0.7238256335258484, 0.7231191396713257, 0.7224715352058411, 0.7217875123023987, 0.7211257815361023]","[0.015067018568515778, 0.012603851966559887, 0.015060178935527802, 0.015061285346746445, 0.015125938691198826, 0.011233113706111908, 0.011081738397479057, 0.020391670987010002, 0.010935258120298386, 0.010839578695595264, 0.010919412598013878, 0.010814674198627472, 0.010740751400589943, 0.010759429074823856, 0.010679282248020172, 0.010673311538994312, 0.01065074373036623, 0.011125384829938412, 0.011411194689571857, 0.0107917170971632, 0.010591662488877773, 0.011208994314074516, 0.011232678778469563, 0.010585498996078968, 0.01057789009064436, 0.010572326369583607, 0.010562710464000702, 0.012412325479090214, 0.010619009844958782, 0.010528651997447014, 0.010559924878180027, 0.010551633313298225, 0.010556520894169807, 0.011056683957576752, 0.010707654990255833]",COMPLETE,0.0108395786955952,0.0124123254790902,,
44027.0,year,5.0,0.0,0.015050109475851059,2022-11-03 22:53:11.253054,2022-11-03 23:03:59.800039,0 days 00:10:48.546985,1024.0,4.0,2.0,0.0,constant,rbf,,0.01,300.0,False,1.0,"[0.7465693354606628, 0.7424272894859314, 0.738236129283905, 0.7340922951698303, 0.7306135296821594, 0.7267246842384338]","[0.015050109475851059, 0.019000070169568062, 0.015193900093436241, 0.015059726312756538, 0.015073318034410477, 0.015588412992656231]",COMPLETE,0.015059726312756538,,,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'grid_size': 300, 'initialize_fe': False}"
44027.0,year,5.0,1.0,0.010836562141776085,2022-11-03 23:03:59.800622,2022-11-03 23:04:52.966114,0 days 00:00:53.165492,400.0,3.0,2.0,0.0,constant,matern1.5,,0.0034074053840766065,277.0,True,8.0,"[0.7442348003387451, 0.7430893182754517, 0.7415741086006165, 0.7403355836868286, 0.7390573620796204, 0.7377777099609375, 0.7365156412124634, 0.7352727055549622, 0.7340155243873596, 0.7327845096588135, 0.7315336465835571, 0.7302883267402649, 0.729051411151886]","[0.011602312326431274, 0.011276287026703358, 0.011264322325587273, 0.011166644282639027, 0.011025570333003998, 0.010944447480142117, 0.010911740362644196, 0.010836562141776085, 0.011211027391254902, 0.012332428246736526, 0.014208363369107246, 0.014070302248001099, 0.014347821474075317]",COMPLETE,0.011166644282639027,0.012332428246736526,,
44027.0,year,5.0,2.0,803180.5,2022-11-03 23:04:52.966699,2022-11-03 23:07:39.093970,0 days 00:02:46.127271,839.0,2.0,2.0,0.0,linear,spectral,6.0,0.0017084823338194908,102.0,True,,,,PRUNED,803180.5,,,
44027.0,year,5.0,3.0,0.012505251914262772,2022-11-03 23:07:39.094298,2022-11-03 23:08:04.082500,0 days 00:00:24.988202,412.0,4.0,2.0,0.0,constant,matern1.5,,0.0002883585477229444,250.0,True,,,,PRUNED,0.012505251914262772,,,
44027.0,year,5.0,4.0,0.012971571646630764,2022-11-03 23:08:04.082856,2022-11-03 23:08:30.435212,0 days 00:00:26.352356,704.0,5.0,2.0,0.0,constant,rbf,,0.0007286117001172132,86.0,True,,,,PRUNED,0.012971571646630764,,,
44027.0,year,5.0,5.0,0.015031494200229645,2022-11-03 23:08:30.435531,2022-11-03 23:13:12.661703,0 days 00:04:42.226172,255.0,3.0,2.0,0.0,linear,rbf,,0.04516385089474195,206.0,True,,,,PRUNED,0.015031494200229645,,,
44027.0,year,5.0,6.0,0.015031512826681137,2022-11-03 23:13:12.662067,2022-11-03 23:19:01.595770,0 days 00:05:48.933703,281.0,5.0,2.0,0.0,constant,matern1.5,,0.000510814881950953,138.0,True,1.0,"[0.7466990947723389, 0.746476411819458, 0.7460255026817322, 0.7454792261123657, 0.7449309229850769, 0.7443212270736694]","[0.015031512826681137, 0.015031778253614902, 0.015031658113002777, 0.015031818300485611, 0.015031742863357067, 0.01503150537610054]",COMPLETE,,,,
44027.0,year,5.0,7.0,0.015031373128294945,2022-11-03 23:19:01.596326,2022-11-03 23:27:19.966320,0 days 00:08:18.369994,318.0,5.0,2.0,0.0,linear,matern0.5,,0.008275261392163346,179.0,True,2.0,"[0.7472110390663147, 0.743695855140686, 0.7401501536369324, 0.7365800738334656, 0.7332642674446106, 0.7301027178764343, 0.7270200252532959]","[0.015044600702822208, 0.015031373128294945, 0.015125332400202751, 0.015059939585626125, 0.015052682720124722, 0.015077436342835426, 0.015069281682372093]",COMPLETE,,,,
44027.0,year,5.0,8.0,0.09961400181055069,2022-11-03 23:27:19.966902,2022-11-03 23:27:35.137911,0 days 00:00:15.171009,264.0,5.0,2.0,0.0,linear,spectral,5.0,0.00024267592498664173,19.0,False,,,,PRUNED,0.09961400181055069,,,
44027.0,year,5.0,9.0,0.014161582104861736,2022-11-03 23:27:35.138228,2022-11-03 23:31:15.250784,0 days 00:03:40.112556,249.0,3.0,2.0,0.0,constant,matern0.5,,0.0021419344546917954,221.0,False,,,,PRUNED,0.014161582104861736,,,
44027.0,year,5.0,10.0,0.0151199446991086,2022-11-03 23:31:15.251139,2022-11-03 23:36:55.070785,0 days 00:05:39.819646,1007.0,4.0,2.0,0.0,linear,matern0.5,,0.006108319737435658,92.0,True,,,,PRUNED,0.0151199446991086,,,
44027.0,year,5.0,11.0,0.014054537750780582,2022-11-03 23:36:55.071130,2022-11-03 23:37:22.196966,0 days 00:00:27.125836,936.0,3.0,2.0,0.0,linear,matern1.5,,0.00030402094353780735,98.0,True,,,,PRUNED,0.014054537750780582,,,
44027.0,year,5.0,12.0,0.014906464144587517,2022-11-03 23:37:22.197356,2022-11-03 23:40:00.004166,0 days 00:02:37.806810,531.0,2.0,2.0,0.0,constant,matern1.5,,0.07952968771654809,152.0,False,,,,PRUNED,0.014906464144587517,,,
44027.0,year,5.0,13.0,0.010662268847227097,2022-11-03 23:40:00.004493,2022-11-03 23:41:38.651434,0 days 00:01:38.646941,736.0,3.0,2.0,0.0,linear,rbf,,0.0003446062325170435,216.0,False,30.0,"[0.7466627359390259, 0.7453598976135254, 0.7444390654563904, 0.7439929842948914, 0.7436885237693787, 0.7434488534927368, 0.7432441711425781, 0.7430700659751892, 0.7429070472717285, 0.7427526712417603, 0.7426075339317322, 0.7424536943435669, 0.7422934174537659, 0.7421481013298035, 0.7420056462287903, 0.7418509721755981, 0.7417202591896057, 0.7415937185287476, 0.7414513826370239, 0.7413131594657898, 0.7411896586418152, 0.7410590052604675, 0.7409255504608154, 0.7408081889152527, 0.7406740784645081, 0.7405397295951843, 0.740407407283783, 0.7402802109718323, 0.7401482462882996, 0.7400282621383667, 0.7398951053619385, 0.7397671341896057, 0.7396644949913025, 0.7395280003547668, 0.7393984198570251]","[0.013277432881295681, 0.012467525899410248, 0.012385412119328976, 0.01232711412012577, 0.0114481495693326, 0.01118066068738699, 0.01111612655222416, 0.011068572290241718, 0.011045604012906551, 0.011029426008462906, 0.010980172082781792, 0.010932199656963348, 0.010907796211540699, 0.010865690186619759, 0.010856632143259048, 0.01079713273793459, 0.010787226259708405, 0.010795115493237972, 0.01077145617455244, 0.010931920260190964, 0.010747233405709267, 0.010853051207959652, 0.010870884172618389, 0.010729126632213593, 0.01068774051964283, 0.0107423672452569, 0.010787105187773705, 0.010852661915123463, 0.010692094452679157, 0.010662268847227097, 0.01082589291036129, 0.011212123557925224, 0.011299294419586658, 0.010739520192146301, 0.010776201263070107]",COMPLETE,0.011029426008462906,0.010852661915123463,,
44027.0,year,5.0,14.0,0.015092751011252403,2022-11-03 23:41:38.652060,2022-11-03 23:49:12.743545,0 days 00:07:34.091485,631.0,4.0,2.0,0.0,constant,rbf,,0.011784339064545223,285.0,False,,,,PRUNED,0.015092751011252403,,,
44027.0,year,5.0,15.0,0.0150001747533679,2022-11-03 23:49:12.743888,2022-11-03 23:55:42.332180,0 days 00:06:29.588292,451.0,4.0,2.0,0.0,constant,matern1.5,,0.016469501566414586,294.0,False,,,,PRUNED,0.0150001747533679,,,
44027.0,year,5.0,16.0,0.011545336805284023,2022-11-03 23:55:42.332540,2022-11-03 23:57:47.729975,0 days 00:02:05.397435,886.0,3.0,2.0,0.0,linear,rbf,,0.006369645663182637,233.0,True,14.0,"[0.744554340839386, 0.742599606513977, 0.7399579286575317, 0.7379565238952637, 0.7354431748390198, 0.733166515827179, 0.7308045625686646, 0.7284682393074036, 0.7261629104614258, 0.7238457798957825, 0.7215195894241333, 0.7191831469535828, 0.7168661952018738, 0.7146626710891724, 0.712191641330719, 0.7099897861480713, 0.707705557346344, 0.7053810358047485, 0.703068196773529]","[0.01245886366814375, 0.012426464818418026, 0.015272790566086769, 0.011968974024057388, 0.011996688321232796, 0.011882537975907326, 0.011817279271781445, 0.011923800222575665, 0.011663048528134823, 0.011642963625490665, 0.011596526950597763, 0.011563065461814404, 0.01169547438621521, 0.011545336805284023, 0.012566323392093182, 0.012520195916295052, 0.013119303621351719, 0.011553662829101086, 0.011554589495062828]",COMPLETE,,,,
44027.0,year,5.0,17.0,0.015532776713371277,2022-11-03 23:57:47.730598,2022-11-04 00:11:53.948224,0 days 00:14:06.217626,257.0,5.0,2.0,0.0,linear,matern0.5,,0.026246459130179853,203.0,False,,,,PRUNED,0.015532776713371277,,,
44027.0,year,5.0,18.0,0.7445028424263,2022-11-04 00:11:53.948552,2022-11-04 00:20:17.890637,0 days 00:08:23.942085,90.0,3.0,2.0,0.0,constant,spectral,6.0,0.0007699130699709878,201.0,True,7.0,"[0.9333120584487915, 1.246333360671997, 0.8420805931091309, 1.4110357761383057, 1.0764644145965576, 0.5668007731437683, 1.0960123538970947, 1.0554680824279785, 1.4864221811294556, 6.335098743438721, 0.4971259832382202, 0.9836978316307068]","[47028.26953125, 1938.7978515625, 209.0670166015625, 4373.2509765625, 171905.546875, 36422.51171875, 0.7445028424263, 474.1650695800781, 825674.0625, 221041.3125, 168659.734375, 19124.3515625]",COMPLETE,,,,
44027.0,year,5.0,19.0,0.011734923347830772,2022-11-04 00:20:17.891264,2022-11-04 00:21:00.249160,0 days 00:00:42.357896,137.0,3.0,2.0,0.0,constant,rbf,,0.0047569514713096395,250.0,False,11.0,"[0.7466713190078735, 0.7442215085029602, 0.7423643469810486, 0.7401151061058044, 0.7381338477134705, 0.7362285852432251, 0.7344067096710205, 0.7326965928077698, 0.7309566736221313, 0.7291837334632874, 0.7273975014686584, 0.7255584597587585, 0.7238492965698242, 0.7220410108566284, 0.7204281091690063, 0.7186241745948792]","[0.013944284059107304, 0.013703412376344204, 0.013025222346186638, 0.01255180686712265, 0.012282569892704487, 0.01206680852919817, 0.013580397702753544, 0.01352682150900364, 0.01184175256639719, 0.011887812055647373, 0.011734923347830772, 0.011987755075097084, 0.012271267361938953, 0.014869713224470615, 0.012823536060750484, 0.011974642984569073]",COMPLETE,0.01255180686712265,0.011887812055647373,,
44027.0,year,5.0,20.0,0.011068598367273808,2022-11-04 00:21:00.249781,2022-11-04 00:22:00.873259,0 days 00:01:00.623478,88.0,2.0,2.0,0.0,constant,matern1.5,,0.003448693765582996,183.0,True,12.0,"[0.7466384172439575, 0.7446566820144653, 0.7428987622261047, 0.74107825756073, 0.7395508885383606, 0.7381547689437866, 0.7368626594543457, 0.7354608774185181, 0.7340864539146423, 0.7328242659568787, 0.7315700054168701, 0.7302894592285156, 0.7290099859237671, 0.7277697324752808, 0.7264708280563354, 0.7252262830734253, 0.723966658115387]","[0.013706537894904613, 0.0131275849416852, 0.012350750155746937, 0.012743242084980011, 0.012365770526230335, 0.011976142413914204, 0.011306196451187134, 0.01237477082759142, 0.01112956553697586, 0.011258910410106182, 0.011190388351678848, 0.011068598367273808, 0.011210406199097633, 0.011185606010258198, 0.011530416086316109, 0.012509958818554878, 0.01386715192347765]",COMPLETE,0.012743242084980011,0.011258910410106182,,
44027.0,year,5.0,21.0,0.015140688978135586,2022-11-04 00:22:00.873880,2022-11-04 00:24:32.996232,0 days 00:02:32.122352,1008.0,2.0,2.0,0.0,constant,spectral,6.0,0.007677162378506128,69.0,True,1.0,"[3.059633255004883, 0.9173866510391235, 0.7628293037414551, 0.7870451807975769, 0.8093593120574951, 0.7612643241882324]","[0.015140688978135586, 0.7297618985176086, 0.7224183082580566, 195050.578125, 2582408.0, 108154368.0]",COMPLETE,,,,
44027.0,year,5.0,22.0,0.01134437881410122,2022-11-04 00:24:32.996870,2022-11-04 00:25:11.983890,0 days 00:00:38.987020,420.0,3.0,2.0,0.0,linear,rbf,,0.00032787354256713283,238.0,True,,,,PRUNED,0.01134437881410122,,,
44027.0,year,5.0,23.0,0.013010037131607533,2022-11-04 00:25:11.984283,2022-11-04 00:25:36.843833,0 days 00:00:24.859550,116.0,2.0,2.0,0.0,constant,matern1.5,,0.0009775213361656447,171.0,True,,,,PRUNED,0.013010037131607533,,,
44027.0,year,5.0,24.0,0.010675414465367794,2022-11-04 00:25:36.844196,2022-11-04 00:27:29.847458,0 days 00:01:53.003262,377.0,2.0,2.0,0.0,constant,matern1.5,,0.0030194249480457514,163.0,True,31.0,"[0.7447717785835266, 0.7435516715049744, 0.7422221899032593, 0.741063117980957, 0.7398536205291748, 0.7386271953582764, 0.7374491691589355, 0.7363470196723938, 0.735247790813446, 0.734143853187561, 0.7330450415611267, 0.7319612503051758, 0.730860710144043, 0.7297683954238892, 0.72867751121521, 0.7275815606117249, 0.7264881134033203, 0.7253903746604919, 0.7243016362190247, 0.7232063412666321, 0.7221040725708008, 0.7210094332695007, 0.719907820224762, 0.7188044190406799, 0.7177097201347351, 0.7166069149971008, 0.7155121564865112, 0.7144023776054382, 0.7132989764213562, 0.7122030258178711, 0.7111101746559143, 0.7100112438201904, 0.708891749382019, 0.707789957523346, 0.7066853046417236, 0.7055705785751343]","[0.012081045657396317, 0.011745519936084747, 0.011630518361926079, 0.011440245434641838, 0.011203105561435223, 0.011071884073317051, 0.01140310987830162, 0.011665400117635727, 0.011174020357429981, 0.011015534400939941, 0.010970481671392918, 0.011027221567928791, 0.011068418622016907, 0.011049244552850723, 0.010976817458868027, 0.01087114866822958, 0.010829824954271317, 0.010816470719873905, 0.010806070640683174, 0.010792107321321964, 0.010775847360491753, 0.010781185701489449, 0.010758978314697742, 0.0107456399127841, 0.010751113295555115, 0.010766377672553062, 0.010730342008173466, 0.010729680769145489, 0.01069724466651678, 0.010691976174712181, 0.010675414465367794, 0.010810312815010548, 0.011821010150015354, 0.01146793458610773, 0.011474805884063244, 0.011026442050933838]",COMPLETE,0.011440245434641838,0.011015534400939941,0.010729680769145489,
