dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,k2204_PPV,2.0,0.0,0.0021789925958728,2022-10-11 17:35:01.405578,2022-10-11 17:36:21.105588,0 days 00:01:19.700010,1024.0,4.0,2.0,0.0,constant,rbf,,0.01,300.0,False,26.0,,,COMPLETE,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'grid_size': 300, 'initialize_fe': False}"
216.0,k2204_PPV,2.0,1.0,0.0003176666505169,2022-10-11 17:36:21.106164,2022-10-11 17:39:17.381422,0 days 00:02:56.275258,268.0,4.0,4.0,0.0,linear,matern1.5,,0.0001079403132217,16.0,False,41.0,,,COMPLETE,
216.0,k2204_PPV,2.0,2.0,0.0010984812397509,2022-10-11 17:39:17.381976,2022-10-11 17:39:46.758840,0 days 00:00:29.376864,237.0,4.0,2.0,0.0,linear,matern0.5,,0.0004774246033796,189.0,False,5.0,,,COMPLETE,
216.0,k2204_PPV,2.0,3.0,0.0484075434505939,2022-10-11 17:39:46.759433,2022-10-11 17:40:37.500127,0 days 00:00:50.740694,920.0,4.0,2.0,0.0,constant,spectral,7.0,0.0010459273422024,103.0,True,10.0,,,COMPLETE,
216.0,k2204_PPV,2.0,4.0,0.0251599219627678,2022-10-11 17:40:37.500701,2022-10-11 17:41:43.886987,0 days 00:01:06.386286,484.0,4.0,3.0,0.0,constant,spectral,4.0,0.0001433844162958,17.0,False,18.0,,,COMPLETE,
216.0,k2204_PPV,2.0,5.0,0.2068225191906094,2022-10-11 17:41:43.887633,2022-10-11 17:42:38.181592,0 days 00:00:54.293959,1002.0,3.0,2.0,0.0,linear,spectral,6.0,0.0001875589633441,140.0,True,11.0,,,COMPLETE,
216.0,k2204_PPV,2.0,6.0,0.0002867968505597,2022-10-11 17:42:38.182170,2022-10-11 17:46:45.711499,0 days 00:04:07.529329,608.0,5.0,4.0,0.0,constant,matern1.5,,0.001111791063843,20.0,False,51.0,,,COMPLETE,
216.0,k2204_PPV,2.0,7.0,0.000500664638821,2022-10-11 17:46:45.712096,2022-10-11 17:48:18.946120,0 days 00:01:33.234024,475.0,3.0,4.0,0.0,linear,matern0.5,,0.0035406338173321,10.0,False,19.0,,,COMPLETE,
216.0,k2204_PPV,2.0,8.0,0.0012383307475829,2022-10-11 17:48:18.946686,2022-10-11 17:49:02.086158,0 days 00:00:43.139472,599.0,4.0,3.0,0.0,linear,matern1.5,,0.0199697643851741,11.0,True,9.0,,,COMPLETE,
216.0,k2204_PPV,2.0,9.0,0.0006245159893296,2022-10-11 17:49:02.086760,2022-10-11 17:49:48.921147,0 days 00:00:46.834387,840.0,2.0,4.0,0.0,constant,matern0.5,,0.0010840606147969,13.0,False,3.0,,,COMPLETE,
216.0,k2204_PPV,2.0,10.0,0.000463072254206,2022-10-11 17:49:48.921707,2022-10-11 17:51:47.273297,0 days 00:01:58.351590,718.0,5.0,4.0,0.0,constant,matern1.5,,0.0603403687071546,20.0,True,16.0,,,COMPLETE,
216.0,k2204_PPV,2.0,11.0,0.0004145678976783,2022-10-11 17:51:47.273878,2022-10-11 17:54:18.874570,0 days 00:02:31.600692,114.0,5.0,4.0,0.0,linear,matern1.5,,0.000476550872038,18.0,False,32.0,,,COMPLETE,
216.0,k2204_PPV,2.0,12.0,0.0002519516274333,2022-10-11 17:54:18.875125,2022-10-11 17:56:06.121416,0 days 00:01:47.246291,382.0,5.0,3.0,0.0,constant,matern1.5,,0.0001035692326099,26.0,False,39.0,,,COMPLETE,
216.0,k2204_PPV,2.0,13.0,0.0015103857367648,2022-10-11 17:56:06.121966,2022-10-11 17:56:44.998636,0 days 00:00:38.876670,361.0,5.0,3.0,0.0,constant,matern1.5,,0.003476176428491,26.0,False,6.0,,,COMPLETE,
216.0,k2204_PPV,2.0,14.0,0.0006876475235912,2022-10-11 17:56:44.999251,2022-10-11 17:57:35.356100,0 days 00:00:50.356849,633.0,5.0,3.0,0.0,constant,rbf,,0.0010486556906307,30.0,False,14.0,,,COMPLETE,
216.0,k2204_PPV,2.0,15.0,0.0005542053477256,2022-10-11 17:57:35.356659,2022-10-11 17:58:09.051711,0 days 00:00:33.695052,765.0,5.0,3.0,0.0,constant,matern1.5,,0.0003447934194877,27.0,False,5.0,,,COMPLETE,
216.0,k2204_PPV,2.0,16.0,0.0004084180254722,2022-10-11 17:58:09.052282,2022-10-11 17:58:51.242474,0 days 00:00:42.190192,437.0,2.0,3.0,0.0,constant,matern1.5,,0.0143475298392336,35.0,False,8.0,,,COMPLETE,
216.0,k2204_PPV,2.0,17.0,0.0008950119663495,2022-10-11 17:58:51.243014,2022-10-11 17:59:52.811899,0 days 00:01:01.568885,313.0,5.0,4.0,0.0,constant,matern1.5,,0.0017477403427698,20.0,False,4.0,,,COMPLETE,
216.0,k2204_PPV,2.0,18.0,0.0002700473196455,2022-10-11 17:59:52.812453,2022-10-11 18:04:29.815024,0 days 00:04:37.002571,99.0,3.0,3.0,0.0,constant,rbf,,0.0003139072314096,34.0,True,120.0,,,COMPLETE,
216.0,k2204_PPV,2.0,19.0,0.0002665499123395,2022-10-11 18:04:29.815603,2022-10-11 18:13:18.765714,0 days 00:08:48.950111,68.0,3.0,3.0,0.0,constant,rbf,,0.0002638424250742,36.0,True,229.0,,,COMPLETE,
216.0,k2204_PPV,2.0,20.0,0.0003616007707023,2022-10-11 18:13:18.766330,2022-10-11 18:23:38.543431,0 days 00:10:19.777101,197.0,3.0,3.0,0.0,constant,rbf,,0.0001061562543936,35.0,True,293.0,,,COMPLETE,
216.0,k2204_PPV,2.0,21.0,0.0046789981279289,2022-10-11 18:23:38.543979,2022-10-11 18:25:37.045394,0 days 00:01:58.501415,74.0,3.0,3.0,0.0,constant,rbf,,0.0002657879386168,36.0,True,43.0,,,COMPLETE,
216.0,k2204_PPV,2.0,22.0,0.0002073967116302,2022-10-11 18:25:37.045977,2022-10-11 18:33:46.865593,0 days 00:08:09.819616,159.0,2.0,3.0,0.0,constant,rbf,,0.000278447332764,41.0,True,208.0,,,COMPLETE,
216.0,k2204_PPV,2.0,23.0,0.0002271993871545,2022-10-11 18:33:46.866158,2022-10-11 18:45:12.600801,0 days 00:11:25.734643,175.0,2.0,3.0,0.0,constant,rbf,,0.0001958217678071,41.0,True,302.0,,,COMPLETE,
216.0,k2204_PPV,2.0,24.0,0.000402416982979,2022-10-11 18:45:12.601361,2022-10-11 18:47:00.026561,0 days 00:01:47.425200,179.0,2.0,3.0,0.0,constant,rbf,,0.000599733178846,41.0,True,35.0,,,COMPLETE,
216.0,k2204_PPV,2.0,25.0,0.0010093393575516,2022-10-11 18:47:00.027205,2022-10-11 18:51:31.097294,0 days 00:04:31.070089,365.0,2.0,2.0,0.0,constant,rbf,,0.0002018315004105,92.0,True,152.0,,,COMPLETE,
216.0,k2204_PPV,2.0,26.0,0.0003597491122491,2022-10-11 18:51:31.097846,2022-10-11 19:03:58.000374,0 days 00:12:26.902528,187.0,2.0,3.0,0.0,constant,rbf,,0.0001061491810398,42.0,True,302.0,,,COMPLETE,
216.0,k2204_PPV,2.0,27.0,0.000654593015497,2022-10-11 19:03:58.000926,2022-10-11 19:05:31.279740,0 days 00:01:33.278814,397.0,2.0,2.0,0.0,constant,rbf,,0.0005872166470057,84.0,True,43.0,,,COMPLETE,
216.0,k2204_PPV,2.0,28.0,0.0004219746042508,2022-10-11 19:05:31.280304,2022-10-11 19:06:00.847302,0 days 00:00:29.566998,296.0,2.0,3.0,0.0,constant,matern0.5,,0.0060145253941125,41.0,True,1.0,,,COMPLETE,
216.0,k2204_PPV,2.0,29.0,0.0003583534271456,2022-10-11 19:06:00.847895,2022-10-11 19:10:11.682764,0 days 00:04:10.834869,169.0,2.0,2.0,0.0,constant,rbf,,0.0001900158078704,322.0,True,106.0,,,COMPLETE,
216.0,k2204_PPV,2.0,30.0,0.0956793995574116,2022-10-11 19:10:11.683349,2022-10-11 19:11:06.220133,0 days 00:00:54.536784,531.0,3.0,3.0,0.0,constant,spectral,2.0,0.002102966406631,39.0,True,11.0,,,COMPLETE,
216.0,k2204_PPV,2.0,31.0,0.0004524175237747,2022-10-11 19:11:06.220689,2022-10-11 19:14:46.597269,0 days 00:03:40.376580,134.0,3.0,3.0,0.0,constant,rbf,,0.0002831226179176,38.0,True,89.0,,,COMPLETE,
216.0,k2204_PPV,2.0,32.0,0.0002766941215668,2022-10-11 19:14:46.597829,2022-10-11 19:25:33.104047,0 days 00:10:46.506218,255.0,2.0,3.0,0.0,constant,rbf,,0.0001651320379212,43.0,True,261.0,,,COMPLETE,
216.0,k2204_PPV,2.0,33.0,0.0004286386465537,2022-10-11 19:25:33.104594,2022-10-11 19:29:12.595074,0 days 00:03:39.490480,68.0,3.0,3.0,0.0,constant,rbf,,0.0004079038072885,45.0,True,78.0,,,COMPLETE,
216.0,k2204_PPV,2.0,34.0,0.0005359370625228,2022-10-11 19:29:12.595656,2022-10-11 19:30:13.507050,0 days 00:01:00.911394,245.0,4.0,3.0,0.0,linear,rbf,,0.0006207208193301,31.0,True,20.0,,,COMPLETE,
216.0,k2204_PPV,2.0,35.0,0.0002531009849917,2022-10-11 19:30:13.507705,2022-10-11 19:36:02.433140,0 days 00:05:48.925435,302.0,2.0,3.0,0.0,constant,rbf,,0.000133618250535,38.0,True,143.0,,,COMPLETE,
216.0,k2204_PPV,2.0,36.0,0.0960767064243555,2022-10-11 19:36:02.433722,2022-10-11 19:38:22.818125,0 days 00:02:20.384403,326.0,2.0,3.0,0.0,constant,spectral,8.0,0.0001410115653389,45.0,True,43.0,,,COMPLETE,
216.0,k2204_PPV,2.0,37.0,0.0005304992810124,2022-10-11 19:38:22.818713,2022-10-11 19:44:03.413892,0 days 00:05:40.595179,217.0,2.0,2.0,0.0,linear,matern0.5,,0.0001024606889906,265.0,False,156.0,,,COMPLETE,
216.0,k2204_PPV,2.0,38.0,0.0010124816035386,2022-10-11 19:44:03.414476,2022-10-11 19:44:57.854495,0 days 00:00:54.440019,424.0,4.0,2.0,0.0,constant,rbf,,0.0001549191776769,123.0,True,21.0,,,COMPLETE,
216.0,k2204_PPV,2.0,39.0,2.6242315880954266,2022-10-11 19:44:57.855128,2022-10-11 19:48:23.574118,0 days 00:03:25.718990,300.0,2.0,4.0,0.0,linear,spectral,4.0,0.0002160044171169,20.0,False,35.0,,,COMPLETE,
216.0,k2204_PPV,2.0,40.0,0.0002578865496616,2022-10-11 19:48:23.574752,2022-10-11 19:54:38.085969,0 days 00:06:14.511217,137.0,2.0,3.0,0.0,constant,rbf,,0.0007285965320725,39.0,True,161.0,,,COMPLETE,
216.0,k2204_PPV,2.0,41.0,0.0003287059880676,2022-10-11 19:54:38.086554,2022-10-11 19:59:29.102869,0 days 00:04:51.016315,141.0,2.0,3.0,0.0,constant,rbf,,0.0007344449962319,38.0,True,118.0,,,COMPLETE,
216.0,k2204_PPV,2.0,42.0,0.0004172366971033,2022-10-11 19:59:29.103448,2022-10-11 20:03:22.235239,0 days 00:03:53.131791,237.0,2.0,3.0,0.0,constant,rbf,,0.0001527268492758,39.0,True,93.0,,,COMPLETE,
216.0,k2204_PPV,2.0,43.0,0.0004746817867271,2022-10-11 20:03:22.235825,2022-10-11 20:06:40.685349,0 days 00:03:18.449524,144.0,2.0,3.0,0.0,constant,rbf,,0.0004642108541252,44.0,True,70.0,,,COMPLETE,
216.0,k2204_PPV,2.0,44.0,0.0004535620610113,2022-10-11 20:06:40.685920,2022-10-11 20:08:40.917241,0 days 00:02:00.231321,280.0,2.0,3.0,0.0,constant,matern1.5,,0.0008611388009825,40.0,True,40.0,,,COMPLETE,
216.0,k2204_PPV,2.0,45.0,0.0001278942581848,2022-10-11 20:08:40.917833,2022-10-11 20:10:47.020003,0 days 00:02:06.102170,354.0,2.0,3.0,0.0,constant,matern0.5,,0.0754815156458046,33.0,True,43.0,,,COMPLETE,
216.0,k2204_PPV,2.0,46.0,0.0005738610780099,2022-10-11 20:10:47.020593,2022-10-11 20:12:29.310432,0 days 00:01:42.289839,489.0,3.0,3.0,0.0,linear,matern0.5,,0.0515522797183628,33.0,False,31.0,,,COMPLETE,
216.0,k2204_PPV,2.0,47.0,0.0008702142440597,2022-10-11 20:12:29.311012,2022-10-11 20:13:25.839770,0 days 00:00:56.528758,339.0,4.0,3.0,0.0,constant,matern0.5,,0.0979653974251257,32.0,False,10.0,,,COMPLETE,
216.0,k2204_PPV,2.0,48.0,0.0004717175252153,2022-10-11 20:13:25.840351,2022-10-11 20:15:20.887899,0 days 00:01:55.047548,372.0,2.0,4.0,0.0,constant,matern0.5,,0.0091450988138997,20.0,True,15.0,,,COMPLETE,
216.0,k2204_PPV,2.0,49.0,0.0005405155970947,2022-10-11 20:15:20.888446,2022-10-11 20:16:52.165612,0 days 00:01:31.277166,469.0,2.0,3.0,0.0,constant,matern0.5,,0.0048790312279295,37.0,False,28.0,,,COMPLETE,
216.0,k2204_PPV,2.0,50.0,0.0004239291083649,2022-10-11 20:16:52.166172,2022-10-11 20:18:15.975613,0 days 00:01:23.809441,555.0,3.0,3.0,0.0,constant,matern1.5,,0.0292001412458837,27.0,True,28.0,,,COMPLETE,
216.0,k2204_PPV,2.0,51.0,0.00025346759503,2022-10-11 20:18:15.976180,2022-10-11 20:21:07.066847,0 days 00:02:51.090667,218.0,2.0,3.0,0.0,constant,rbf,,0.0018052830072779,40.0,True,62.0,,,COMPLETE,
216.0,k2204_PPV,2.0,52.0,0.0003093540508416,2022-10-11 20:21:07.067442,2022-10-11 20:23:14.562034,0 days 00:02:07.494592,264.0,2.0,3.0,0.0,constant,matern1.5,,0.0017219425192917,42.0,True,42.0,,,COMPLETE,
216.0,k2204_PPV,2.0,53.0,0.0005511849376489,2022-10-11 20:23:14.562633,2022-10-11 20:24:47.833960,0 days 00:01:33.271327,212.0,2.0,3.0,0.0,constant,matern0.5,,0.0001298253757591,34.0,True,29.0,,,COMPLETE,
216.0,k2204_PPV,2.0,54.0,0.000308847065753,2022-10-11 20:24:47.834576,2022-10-11 20:27:50.168097,0 days 00:03:02.333521,421.0,2.0,3.0,0.0,constant,rbf,,0.0003713712416013,30.0,True,76.0,,,COMPLETE,
216.0,k2204_PPV,2.0,55.0,0.0002859142005036,2022-10-11 20:27:50.168651,2022-10-11 20:29:44.527874,0 days 00:01:54.359223,964.0,5.0,3.0,0.0,constant,matern1.5,,0.0002284896083909,37.0,True,35.0,,,COMPLETE,
216.0,k2204_PPV,2.0,56.0,0.0090119993546977,2022-10-11 20:29:44.528439,2022-10-11 20:32:33.213490,0 days 00:02:48.685051,383.0,2.0,3.0,0.0,constant,spectral,2.0,0.0207509229690073,41.0,False,30.0,,,COMPLETE,
216.0,k2204_PPV,2.0,57.0,0.0002284130532643,2022-10-11 20:32:33.214057,2022-10-11 20:35:22.311680,0 days 00:02:49.097623,336.0,2.0,3.0,0.0,linear,rbf,,0.002320153766692,43.0,True,58.0,,,COMPLETE,
216.0,k2204_PPV,2.0,58.0,0.0003489459923002,2022-10-11 20:35:22.312273,2022-10-11 20:36:43.948751,0 days 00:01:21.636478,334.0,3.0,3.0,0.0,linear,rbf,,0.002412462180236,46.0,True,21.0,,,COMPLETE,
216.0,k2204_PPV,2.0,59.0,0.00035119374661,2022-10-11 20:36:43.949326,2022-10-11 20:38:18.149337,0 days 00:01:34.200011,460.0,4.0,3.0,0.0,linear,matern1.5,,0.0013811201195087,43.0,False,27.0,,,COMPLETE,
216.0,k2204_PPV,2.0,60.0,0.0003855646027659,2022-10-11 20:38:18.149915,2022-10-11 20:40:19.667350,0 days 00:02:01.517435,287.0,2.0,4.0,0.0,linear,matern0.5,,0.011657897988137,20.0,True,16.0,,,COMPLETE,
216.0,k2204_PPV,2.0,61.0,0.0002735030175244,2022-10-11 20:40:19.667918,2022-10-11 20:41:52.095239,0 days 00:01:32.427321,217.0,2.0,3.0,0.0,linear,rbf,,0.0046176307677781,40.0,True,29.0,,,COMPLETE,
216.0,k2204_PPV,2.0,62.0,0.0003765825349546,2022-10-11 20:41:52.095811,2022-10-11 20:49:00.300615,0 days 00:07:08.204804,177.0,2.0,3.0,0.0,linear,rbf,,0.0001286874825252,46.0,True,161.0,,,COMPLETE,
216.0,k2204_PPV,2.0,63.0,0.0004002243877039,2022-10-11 20:49:00.301190,2022-10-11 20:50:14.284715,0 days 00:01:13.983525,109.0,2.0,3.0,0.0,constant,rbf,,0.0027676201213173,36.0,True,22.0,,,COMPLETE,
216.0,k2204_PPV,2.0,64.0,0.0003982592170359,2022-10-11 20:50:14.285297,2022-10-11 20:51:11.217103,0 days 00:00:56.931806,360.0,2.0,3.0,0.0,constant,rbf,,0.00132804896672,43.0,True,12.0,,,COMPLETE,
216.0,k2204_PPV,2.0,65.0,0.0004186012447462,2022-10-11 20:51:11.217681,2022-10-11 20:51:54.158225,0 days 00:00:42.940544,682.0,2.0,3.0,0.0,constant,rbf,,0.0071299601942964,40.0,True,7.0,,,COMPLETE,
216.0,k2204_PPV,2.0,66.0,0.0003703984621097,2022-10-11 20:51:54.158819,2022-10-11 20:52:46.015444,0 days 00:00:51.856625,316.0,2.0,3.0,0.0,constant,rbf,,0.0037566834590871,42.0,True,11.0,,,COMPLETE,
216.0,k2204_PPV,2.0,67.0,0.000326028024574,2022-10-11 20:52:46.016026,2022-10-11 20:55:28.608680,0 days 00:02:42.592654,406.0,5.0,3.0,0.0,linear,rbf,,0.0002448683359818,38.0,True,61.0,,,COMPLETE,
216.0,k2204_PPV,2.0,68.0,0.0002947637003671,2022-10-11 20:55:28.609276,2022-10-11 20:59:40.986887,0 days 00:04:12.377611,268.0,3.0,3.0,0.0,constant,rbf,,0.000324446612457,47.0,True,90.0,,,COMPLETE,
216.0,k2204_PPV,2.0,69.0,0.0003101017973676,2022-10-11 20:59:40.987469,2022-10-11 21:04:12.022245,0 days 00:04:31.034776,236.0,2.0,3.0,0.0,constant,matern1.5,,0.0001711756572514,29.0,False,113.0,,,COMPLETE,
216.0,k2204_PPV,2.0,70.0,0.0002718449431995,2022-10-11 21:04:12.022835,2022-10-11 21:11:18.056350,0 days 00:07:06.033515,195.0,2.0,3.0,0.0,constant,rbf,,0.0001312070505777,35.0,True,183.0,,,COMPLETE,
216.0,k2204_PPV,2.0,71.0,0.0003905758203472,2022-10-11 21:11:18.056966,2022-10-11 21:15:03.472003,0 days 00:03:45.415037,153.0,2.0,3.0,0.0,constant,rbf,,0.000887185855726,40.0,True,88.0,,,COMPLETE,
216.0,k2204_PPV,2.0,72.0,0.0002923908250522,2022-10-11 21:15:03.472582,2022-10-11 21:18:20.309754,0 days 00:03:16.837172,109.0,2.0,3.0,0.0,constant,rbf,,0.0018902814286881,37.0,True,76.0,,,COMPLETE,
216.0,k2204_PPV,2.0,73.0,0.0004000305343652,2022-10-11 21:18:20.310336,2022-10-11 21:20:09.284529,0 days 00:01:48.974193,96.0,2.0,3.0,0.0,constant,rbf,,0.0013813860583012,39.0,True,37.0,,,COMPLETE,
216.0,k2204_PPV,2.0,74.0,0.0003565742590581,2022-10-11 21:20:09.285095,2022-10-11 21:29:13.867254,0 days 00:09:04.582159,165.0,2.0,3.0,0.0,constant,rbf,,0.0001894494914772,44.0,True,210.0,,,COMPLETE,
216.0,k2204_PPV,2.0,75.0,0.0002580963846412,2022-10-11 21:29:13.867838,2022-10-11 21:34:54.042769,0 days 00:05:40.174931,130.0,2.0,3.0,0.0,constant,rbf,,0.000505015091051,41.0,True,141.0,,,COMPLETE,
216.0,k2204_PPV,2.0,76.0,0.0032867380650714,2022-10-11 21:34:54.043397,2022-10-11 21:38:13.912824,0 days 00:03:19.869427,238.0,2.0,3.0,0.0,constant,spectral,5.0,0.0031241896046547,39.0,True,69.0,,,COMPLETE,
216.0,k2204_PPV,2.0,77.0,0.0005761642423749,2022-10-11 21:38:13.913436,2022-10-11 21:39:16.516742,0 days 00:01:02.603306,340.0,2.0,3.0,0.0,constant,matern0.5,,0.0003016038381993,42.0,True,14.0,,,COMPLETE,
216.0,k2204_PPV,2.0,78.0,0.0007233139622258,2022-10-11 21:39:16.517320,2022-10-11 21:40:56.925991,0 days 00:01:40.408671,193.0,2.0,3.0,0.0,linear,rbf,,0.000113331548081,24.0,False,42.0,,,COMPLETE,
216.0,k2204_PPV,2.0,79.0,0.0002917436322604,2022-10-11 21:40:56.926601,2022-10-11 21:43:08.193398,0 days 00:02:11.266797,298.0,3.0,3.0,0.0,constant,rbf,,0.0006822472541815,44.0,True,42.0,,,COMPLETE,
216.0,k2204_PPV,2.0,80.0,0.0002706792583921,2022-10-11 21:43:08.193997,2022-10-11 21:47:25.643295,0 days 00:04:17.449298,499.0,2.0,3.0,0.0,constant,matern1.5,,0.0010792867762056,38.0,True,98.0,,,COMPLETE,
216.0,k2204_PPV,2.0,81.0,0.0003136359300697,2022-10-11 21:47:25.643861,2022-10-11 21:51:46.819748,0 days 00:04:21.175887,151.0,2.0,3.0,0.0,constant,rbf,,0.0003910705881447,41.0,True,106.0,,,COMPLETE,
216.0,k2204_PPV,2.0,82.0,0.0002807602650136,2022-10-11 21:51:46.820319,2022-10-11 21:56:18.101411,0 days 00:04:31.281092,131.0,2.0,3.0,0.0,constant,rbf,,0.0007941784608264,41.0,True,109.0,,,COMPLETE,
216.0,k2204_PPV,2.0,83.0,0.0002902077285398,2022-10-11 21:56:18.101993,2022-10-11 22:00:37.889305,0 days 00:04:19.787312,216.0,2.0,3.0,0.0,constant,rbf,,0.0005200617508075,43.0,True,96.0,,,COMPLETE,
216.0,k2204_PPV,2.0,84.0,0.0002361965962336,2022-10-11 22:00:37.889892,2022-10-11 22:08:04.361506,0 days 00:07:26.471614,118.0,2.0,3.0,0.0,constant,rbf,,0.0004204051272142,36.0,True,197.0,,,COMPLETE,
216.0,k2204_PPV,2.0,85.0,0.0003338348615216,2022-10-11 22:08:04.362097,2022-10-11 22:13:54.021256,0 days 00:05:49.659159,810.0,2.0,3.0,0.0,constant,rbf,,0.0002144313769915,36.0,True,151.0,,,COMPLETE,
216.0,k2204_PPV,2.0,86.0,0.0008979801641544,2022-10-11 22:13:54.021844,2022-10-11 22:15:13.201135,0 days 00:01:19.179291,95.0,4.0,3.0,0.0,constant,matern0.5,,0.0001709294790006,34.0,True,23.0,,,COMPLETE,
216.0,k2204_PPV,2.0,87.0,0.0004929751521558,2022-10-11 22:15:13.201701,2022-10-11 22:20:55.811513,0 days 00:05:42.609812,82.0,2.0,3.0,0.0,constant,rbf,,0.0001004460758732,33.0,False,145.0,,,COMPLETE,
216.0,k2204_PPV,2.0,88.0,0.0968510918319225,2022-10-11 22:20:55.812114,2022-10-11 22:22:08.172750,0 days 00:01:12.360636,443.0,2.0,3.0,0.0,constant,spectral,8.0,0.000419374045628,37.0,True,19.0,,,COMPLETE,
216.0,k2204_PPV,2.0,89.0,0.0006618126062676,2022-10-11 22:22:08.173329,2022-10-11 22:23:50.911945,0 days 00:01:42.738616,257.0,2.0,3.0,0.0,linear,rbf,,0.0002633649328409,39.0,True,35.0,,,COMPLETE,
216.0,k2204_PPV,2.0,90.0,0.0003443167952354,2022-10-11 22:23:50.912537,2022-10-11 22:25:47.688771,0 days 00:01:56.776234,177.0,2.0,3.0,0.0,constant,matern1.5,,0.0021803520405551,35.0,True,40.0,,,COMPLETE,
216.0,k2204_PPV,2.0,91.0,0.0002748711522144,2022-10-11 22:25:47.689353,2022-10-11 22:31:57.787203,0 days 00:06:10.097850,139.0,2.0,3.0,0.0,constant,rbf,,0.0005198282920548,41.0,True,156.0,,,COMPLETE,
216.0,k2204_PPV,2.0,92.0,0.0002247790835099,2022-10-11 22:31:57.787810,2022-10-11 22:39:49.206621,0 days 00:07:51.418811,115.0,2.0,3.0,0.0,constant,rbf,,0.000343358051161,37.0,True,203.0,,,COMPLETE,
216.0,k2204_PPV,2.0,93.0,0.0002996603579958,2022-10-11 22:39:49.207241,2022-10-11 22:45:30.775902,0 days 00:05:41.568661,116.0,2.0,3.0,0.0,constant,rbf,,0.0003394722175001,37.0,True,141.0,,,COMPLETE,
216.0,k2204_PPV,2.0,94.0,0.0003431279401411,2022-10-11 22:45:30.776488,2022-10-11 22:51:55.971352,0 days 00:06:25.194864,66.0,2.0,3.0,0.0,constant,rbf,,0.0002815590055193,32.0,True,167.0,,,COMPLETE,
216.0,k2204_PPV,2.0,95.0,0.0002792584200506,2022-10-11 22:51:55.971962,2022-10-11 23:00:40.901184,0 days 00:08:44.929222,161.0,2.0,3.0,0.0,constant,rbf,,0.0001189810935561,38.0,True,224.0,,,COMPLETE,
216.0,k2204_PPV,2.0,96.0,0.0006524922209791,2022-10-11 23:00:40.901789,2022-10-11 23:01:51.505854,0 days 00:01:10.604065,394.0,2.0,3.0,0.0,constant,matern0.5,,0.0002009163101667,35.0,False,20.0,,,COMPLETE,
216.0,k2204_PPV,2.0,97.0,0.0003087634431722,2022-10-11 23:01:51.506461,2022-10-11 23:03:09.687952,0 days 00:01:18.181491,213.0,5.0,3.0,0.0,constant,rbf,,0.0016412972747049,33.0,True,26.0,,,COMPLETE,
216.0,k2204_PPV,2.0,98.0,0.0005508713875315,2022-10-11 23:03:09.688531,2022-10-11 23:04:37.396959,0 days 00:01:27.708428,274.0,2.0,3.0,0.0,linear,rbf,,0.0009276087229724,40.0,True,26.0,,,COMPLETE,
216.0,k2204_PPV,2.0,99.0,0.0002418645017314,2022-10-11 23:04:37.397541,2022-10-11 23:06:41.350795,0 days 00:02:03.953254,362.0,4.0,3.0,0.0,constant,rbf,,0.0001582762083847,36.0,True,52.0,,,COMPLETE,
216.0,k2204_PPV,3.0,0.0,0.0006803631767979,2022-10-11 23:06:51.818858,2022-10-11 23:08:01.223784,0 days 00:01:09.404926,1024.0,4.0,2.0,0.0,constant,rbf,,0.01,300.0,False,22.0,,,COMPLETE,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'grid_size': 300, 'initialize_fe': False}"
216.0,k2204_PPV,3.0,1.0,0.1369644775986671,2022-10-11 23:08:01.224349,2022-10-11 23:08:41.112435,0 days 00:00:39.888086,832.0,5.0,2.0,0.0,constant,spectral,4.0,0.0007171424173028,353.0,True,2.0,,,COMPLETE,
216.0,k2204_PPV,3.0,2.0,0.0002887859045586,2022-10-11 23:08:41.113018,2022-10-11 23:10:02.939315,0 days 00:01:21.826297,839.0,2.0,2.0,0.0,linear,matern1.5,,0.0206270989994282,33.0,True,42.0,,,COMPLETE,
216.0,k2204_PPV,3.0,3.0,0.0003816426178673,2022-10-11 23:10:02.939895,2022-10-11 23:13:09.622266,0 days 00:03:06.682371,124.0,3.0,4.0,0.0,constant,matern0.5,,0.0006325418702194,10.0,True,44.0,,,COMPLETE,
216.0,k2204_PPV,3.0,4.0,0.0973011143505573,2022-10-11 23:13:09.622834,2022-10-11 23:13:46.194700,0 days 00:00:36.571866,991.0,3.0,2.0,0.0,linear,spectral,3.0,0.0322635693250854,125.0,True,1.0,,,COMPLETE,
216.0,k2204_PPV,3.0,5.0,0.0006743673584423,2022-10-11 23:13:46.195282,2022-10-11 23:14:48.209408,0 days 00:01:02.014126,740.0,3.0,2.0,0.0,linear,matern1.5,,0.0001695802140408,118.0,False,24.0,,,COMPLETE,
