dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,elevators,1.0,55.0,0.0013724293676204,2022-10-07 13:22:28.697212,2022-10-07 13:29:37.392915,0 days 00:07:08.695703,763.0,3.0,4.0,0.0,constant,rbf,,0.0002181370647671,16.0,1.0,78.0,,,COMPLETE,
216.0,elevators,1.0,56.0,0.0013907217944506,2022-10-07 13:29:37.393497,2022-10-07 13:32:19.662702,0 days 00:02:42.269205,554.0,4.0,3.0,0.0,constant,rbf,,0.0001260911132666,19.0,1.0,62.0,,,COMPLETE,
216.0,elevators,1.0,57.0,0.0012058043503202,2022-10-07 13:32:19.663294,2022-10-07 13:38:08.258996,0 days 00:05:48.595702,651.0,4.0,4.0,0.0,constant,rbf,,0.0001474001216985,15.0,1.0,82.0,,,COMPLETE,
216.0,elevators,1.0,58.0,0.0011906962026841,2022-10-07 13:38:08.259663,2022-10-07 13:44:23.099873,0 days 00:06:14.840210,601.0,4.0,4.0,0.0,constant,rbf,,0.0001757989860903,15.0,1.0,82.0,,,COMPLETE,
216.0,elevators,1.0,59.0,0.0012344338465481,2022-10-07 13:44:23.100447,2022-10-07 13:54:37.138951,0 days 00:10:14.038504,600.0,4.0,4.0,0.0,constant,rbf,,0.0001638487487106,15.0,1.0,143.0,,,COMPLETE,
216.0,elevators,1.0,60.0,0.0013257819227874,2022-10-07 13:54:37.139527,2022-10-07 14:00:13.072544,0 days 00:05:35.933017,675.0,4.0,3.0,0.0,constant,rbf,,0.000101887791816,25.0,1.0,127.0,,,COMPLETE,
216.0,elevators,1.0,61.0,0.0015015225217211,2022-10-07 14:00:13.073128,2022-10-07 14:03:22.695022,0 days 00:03:09.621894,740.0,4.0,4.0,0.0,constant,rbf,,0.0001937815282758,15.0,1.0,31.0,,,COMPLETE,
216.0,elevators,1.0,62.0,0.0014306923258118,2022-10-07 14:03:22.695641,2022-10-07 14:09:27.588455,0 days 00:06:04.892814,668.0,4.0,4.0,0.0,constant,rbf,,0.0001354766542271,15.0,1.0,72.0,,,COMPLETE,
216.0,elevators,1.0,63.0,0.0014048645680304,2022-10-07 14:09:27.589032,2022-10-07 14:14:41.420456,0 days 00:05:13.831424,599.0,4.0,4.0,0.0,constant,rbf,,0.0002559230976585,16.0,1.0,59.0,,,COMPLETE,
216.0,elevators,1.0,64.0,0.0011678039154503,2022-10-07 14:14:41.421026,2022-10-07 14:24:00.743174,0 days 00:09:19.322148,723.0,4.0,4.0,0.0,constant,rbf,,0.0001819966198391,15.0,1.0,133.0,,,COMPLETE,
216.0,elevators,1.0,65.0,0.0011599212302826,2022-10-07 14:24:00.743775,2022-10-07 14:30:48.408333,0 days 00:06:47.664558,721.0,4.0,4.0,0.0,constant,rbf,,0.0001709742228133,16.0,1.0,82.0,,,COMPLETE,
216.0,elevators,1.0,66.0,0.0013058766489848,2022-10-07 14:30:48.408910,2022-10-07 14:42:32.729597,0 days 00:11:44.320687,546.0,4.0,4.0,0.0,constant,rbf,,0.00013782915814,17.0,1.0,133.0,,,COMPLETE,
