dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,k2204_BPV,1.0,39.0,0.0002661959370016,2022-10-10 22:10:33.686362,2022-10-10 22:11:59.478026,0 days 00:01:25.791664,678.0,2.0,3.0,0.0,constant,spectral,4.0,0.065264390925692,10.0,0.0,27.0,,,COMPLETE,
216.0,k2204_BPV,1.0,40.0,0.0006866640105727,2022-10-10 22:11:59.478619,2022-10-10 22:13:28.559778,0 days 00:01:29.081159,943.0,4.0,4.0,0.0,linear,rbf,,0.0123018270396709,16.0,1.0,21.0,,,COMPLETE,
216.0,k2204_BPV,1.0,41.0,9.27636631331552e-06,2022-10-10 22:13:28.560337,2022-10-10 22:19:10.981091,0 days 00:05:42.420754,864.0,2.0,4.0,0.0,linear,matern1.5,,0.0704315874732247,17.0,1.0,101.0,,,COMPLETE,
216.0,k2204_BPV,1.0,42.0,1.1260590440542728e-05,2022-10-10 22:19:10.981678,2022-10-10 22:24:13.169015,0 days 00:05:02.187337,900.0,2.0,4.0,0.0,linear,matern1.5,,0.0987505037026208,18.0,1.0,78.0,,,COMPLETE,
216.0,k2204_BPV,1.0,43.0,0.0003363029718457,2022-10-10 22:24:13.169560,2022-10-10 22:25:31.619064,0 days 00:01:18.449504,808.0,2.0,4.0,0.0,linear,matern1.5,,0.0437294396100293,17.0,1.0,12.0,,,COMPLETE,
216.0,k2204_BPV,1.0,44.0,0.0002462768607074,2022-10-10 22:25:31.619650,2022-10-10 22:27:59.027087,0 days 00:02:27.407437,969.0,2.0,4.0,0.0,linear,matern1.5,,0.0227087828108599,19.0,1.0,30.0,,,COMPLETE,
216.0,k2204_BPV,1.0,45.0,0.0004147497165831,2022-10-10 22:27:59.027681,2022-10-10 22:28:44.549700,0 days 00:00:45.522019,745.0,2.0,4.0,0.0,linear,matern1.5,,0.0455590811508611,15.0,1.0,3.0,,,COMPLETE,
216.0,k2204_BPV,1.0,46.0,0.0013965725520392,2022-10-10 22:28:44.550259,2022-10-10 22:31:05.990863,0 days 00:02:21.440604,1024.0,3.0,4.0,0.0,linear,spectral,5.0,0.0708332436557331,18.0,1.0,14.0,,,COMPLETE,
216.0,k2204_BPV,1.0,47.0,0.0002389252695138,2022-10-10 22:31:05.991447,2022-10-10 22:33:52.079272,0 days 00:02:46.087825,591.0,2.0,4.0,0.0,linear,matern0.5,,0.0182109861005132,16.0,1.0,33.0,,,COMPLETE,
216.0,k2204_BPV,1.0,48.0,0.0002654632844496,2022-10-10 22:33:52.079865,2022-10-10 22:37:25.832388,0 days 00:03:33.752523,539.0,4.0,4.0,0.0,linear,matern1.5,,0.0001165738566285,15.0,0.0,53.0,,,COMPLETE,
216.0,k2204_BPV,1.0,49.0,0.0005060782132204,2022-10-10 22:37:25.832964,2022-10-10 22:38:16.895987,0 days 00:00:51.063023,788.0,2.0,2.0,0.0,constant,matern1.5,,0.0315770339167692,73.0,1.0,18.0,,,COMPLETE,
216.0,k2204_BPV,1.0,50.0,0.0005825782645842,2022-10-10 22:38:16.896554,2022-10-10 22:40:10.313842,0 days 00:01:53.417288,715.0,5.0,4.0,0.0,linear,matern1.5,,0.0973026481494173,17.0,1.0,20.0,,,COMPLETE,
216.0,k2204_BPV,1.0,51.0,0.0004447609026101,2022-10-10 22:40:10.314412,2022-10-10 22:41:03.555277,0 days 00:00:53.240865,866.0,2.0,4.0,0.0,linear,matern1.5,,0.0658980638420522,17.0,1.0,4.0,,,COMPLETE,
