dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,r1_08_PPV,4.0,69.0,2.2592324967263263e-05,2022-11-07 07:00:53.357243,2022-11-07 07:01:31.366685,0 days 00:00:38.009442,297.0,3.0,2.0,0.0,linear,matern0.5,,0.000464885939266,266.0,True,1.0,"[0.7370653748512268, 0.7370204925537109, 0.7369489669799805, 0.7368139028549194, 0.7366570234298706, 0.7365331053733826]","[2.2592324967263266e-05, 3.423822272452526e-05, 7.381525210803375e-05, 0.00012234509631525725, 0.0001739916915539652, 0.00017925856809597462]",COMPLETE,0.0001223450963152,,,,
44027.0,r1_08_PPV,4.0,70.0,0.2581364810466766,2022-11-07 07:01:31.367427,2022-11-07 07:04:55.954079,0 days 00:03:24.586652,359.0,3.0,2.0,0.0,constant,spectral,5.0,0.0019984316969112,288.0,True,,,,PRUNED,0.2581364810466766,,,,
44027.0,r1_08_PPV,4.0,71.0,0.0016488098772242,2022-11-07 07:04:55.954491,2022-11-07 07:05:24.833533,0 days 00:00:28.879042,441.0,3.0,2.0,0.0,constant,matern1.5,,0.0006461120702242,280.0,True,,,,PRUNED,0.0016488098772242,,,,
44027.0,r1_08_PPV,4.0,72.0,1.2871526450908275e-05,2022-11-07 07:05:24.833907,2022-11-07 07:07:50.365672,0 days 00:02:25.531765,687.0,3.0,2.0,0.0,linear,matern1.5,,0.0963427999029917,64.0,True,35.0,"[0.7690435647964478, 0.7124432325363159, 0.6760331392288208, 0.6300808191299438, 0.595309317111969, 0.5546852350234985, 0.5151870846748352, 0.4765793979167938, 0.4362751245498657, 0.3950495719909668, 0.35392165184020996, 0.3125572204589844, 0.2701733112335205, 0.22678914666175842, 0.18323472142219543, 0.13967160880565643, 0.09551683813333511, 0.050420574843883514, 0.004957812372595072, -0.04042152687907219, -0.08615165203809738, -0.13259488344192505, -0.17938585579395294, -0.2260417491197586, -0.27303221821784973, -0.3205973207950592, -0.3681490421295166, -0.4157378375530243, -0.46382439136505127, -0.5118482708930969, -0.5600031018257141, -0.6084305644035339, -0.6567133665084839, -0.7053624987602234, -0.7537562847137451, -0.8025442957878113, -0.8510104417800903, -0.899824857711792, -0.948377251625061]","[0.026001114398241043, 0.049250636249780655, 0.014865340664982796, 0.010619663633406162, 0.002360407030209899, 0.0007162311230786145, 0.0011167124612256885, 0.0007642172859050333, 0.000251526857027784, 0.00029312726110219955, 0.0005331519641913474, 0.00046112705604173243, 0.00018041973817162216, 9.071393287740648e-05, 0.00021868319890927523, 0.0002747843973338604, 0.00014208670472726226, 4.91456848976668e-05, 0.00010314485552953556, 0.0001508139248471707, 8.620860171504319e-05, 4.1438524931436405e-05, 7.60173934395425e-05, 9.540958853904158e-05, 4.0713963244343176e-05, 3.852440568152815e-05, 6.517899601021782e-05, 4.369889938971028e-05, 3.635500979726203e-05, 3.527626540744677e-05, 4.417959280544892e-05, 4.5454915380105376e-05, 1.5189733858278487e-05, 2.992559348058421e-05, 1.2871526450908277e-05, 5.49013857380487e-05, 1.2945091839355882e-05, 2.5511195417493582e-05, 2.5925790396286175e-05]",COMPLETE,0.0002931272611021,4.369889938971028e-05,,,
44027.0,r1_08_PPV,4.0,73.0,0.0009315424831584,2022-11-07 07:07:50.366426,2022-11-07 07:09:38.361254,0 days 00:01:47.994828,395.0,4.0,2.0,0.0,constant,matern0.5,,0.0001705372199594,38.0,True,20.0,"[0.7629725933074951, 0.7562289237976074, 0.7505208253860474, 0.7457810044288635, 0.7421108484268188, 0.7398160099983215, 0.7387217879295349, 0.7385920286178589, 0.7386553883552551, 0.738472580909729, 0.7380567193031311, 0.7375261187553406, 0.7371089458465576, 0.7367650270462036, 0.7364922165870667, 0.7362268567085266, 0.7360960245132446, 0.7359333634376526, 0.7358946204185486, 0.7358013391494751, 0.7357509732246399, 0.7357409000396729, 0.7358148694038391, 0.7358458638191223, 0.7358444333076477]","[0.027895797044038773, 0.019959699362516403, 0.013486135751008987, 0.008515320718288422, 0.005372864659875631, 0.003968810196965933, 0.0038337395526468754, 0.004007747396826744, 0.0037879443261772394, 0.003303615376353264, 0.002755057532340288, 0.0022669376339763403, 0.0018557513831183314, 0.0015143518103286624, 0.0012608908582478762, 0.0010764660546556115, 0.0009936983697116375, 0.0009557151352055371, 0.0009339085081592202, 0.0009315424831584096, 0.0010156033094972372, 0.0011612346861511469, 0.0012930236989632249, 0.0014228677609935403, 0.0015187767567113042]",COMPLETE,,,,,
44027.0,r1_08_PPV,4.0,74.0,0.000396859832108,2022-11-07 07:09:38.361998,2022-11-07 07:11:41.186393,0 days 00:02:02.824395,991.0,3.0,2.0,0.0,linear,matern1.5,,0.0946292882066356,93.0,True,,,,PRUNED,0.000396859832108,,,,
44027.0,r1_08_PPV,4.0,75.0,0.0124900229275226,2022-11-07 07:11:41.186775,2022-11-07 07:12:08.885377,0 days 00:00:27.698602,255.0,3.0,2.0,0.0,constant,matern1.5,,0.0002227559125184,299.0,True,,,,PRUNED,0.0124900229275226,,,,
44027.0,r1_08_PPV,4.0,76.0,1.922059163916856e-05,2022-11-07 07:12:08.885760,2022-11-07 07:13:02.599661,0 days 00:00:53.713901,126.0,2.0,2.0,0.0,constant,matern1.5,,0.000105691341041,262.0,True,7.0,"[0.7359364628791809, 0.735895037651062, 0.7358525395393372, 0.7358174324035645, 0.7357785701751709, 0.735734224319458, 0.7356970310211182, 0.7356585264205933, 0.7356189489364624, 0.7355862855911255, 0.7355424761772156, 0.7355153560638428]","[1.963370232260786e-05, 1.9897612219210714e-05, 1.9396477000555024e-05, 1.949846773641184e-05, 2.0528246750473045e-05, 1.98050620383583e-05, 1.922059163916856e-05, 1.9644969142973423e-05, 2.108008811774198e-05, 1.9274784790468402e-05, 2.038071397691965e-05, 2.6898813302977942e-05]",COMPLETE,1.949846773641184e-05,1.92747847904684e-05,,,
44027.0,r1_08_PPV,4.0,77.0,2.6324367354391143e-05,2022-11-07 07:13:02.600442,2022-11-07 07:20:02.046912,0 days 00:06:59.446470,869.0,5.0,2.0,0.0,linear,matern1.5,,0.0694982622902391,131.0,False,31.0,"[0.7737699151039124, 0.7155913710594177, 0.6998738646507263, 0.68379807472229, 0.6416926980018616, 0.6075718998908997, 0.5803995728492737, 0.5536768436431885, 0.5256142020225525, 0.4967004954814911, 0.46749311685562134, 0.4381652772426605, 0.40860772132873535, 0.3788793087005615, 0.3489801287651062, 0.31873542070388794, 0.28801533579826355, 0.256793349981308, 0.22531072795391083, 0.19369882345199585, 0.16192586719989777, 0.12991242110729218, 0.09758394211530685, 0.06497734785079956, 0.032081685960292816, -0.00104722217656672, -0.034341491758823395, -0.06774730980396271, -0.10130859166383743, -0.13510729372501373, -0.16921041905879974, -0.20344288647174835, -0.23770079016685486, -0.2720509469509125, -0.30662283301353455, -0.3411886394023895]","[0.05998225882649422, 0.05998982861638069, 0.059907715767621994, 0.02314501255750656, 0.002558810170739889, 0.0020376741886138916, 0.0025413346011191607, 0.0021914723329246044, 0.001503076171502471, 0.0009663361124694347, 0.0006430232315324247, 0.00045638694427907467, 0.00040258662193082273, 0.00044947178685106337, 0.0004886187962256372, 0.00042460058466531336, 0.0002827359130606055, 0.00015631398127879947, 0.00011631219240371138, 0.00013620189565699548, 0.00015488341159652919, 0.0001529036817373708, 0.00013449763355311006, 0.00010353776451665908, 7.04896156094037e-05, 5.3910633141640574e-05, 6.878010026412085e-05, 8.629605144960806e-05, 7.55973014747724e-05, 4.3524763896130025e-05, 2.6324367354391143e-05, 3.948782978113741e-05, 4.721957157016732e-05, 4.044311208417639e-05, 5.552879156311974e-05, 5.1103896112181246e-05]",COMPLETE,8.629605144960806e-05,,,,
44027.0,r1_08_PPV,4.0,78.0,0.040546990931034,2022-11-07 07:20:02.047669,2022-11-07 07:20:30.142745,0 days 00:00:28.095076,163.0,2.0,2.0,0.0,linear,matern1.5,,0.0001422292005509,259.0,True,,,,PRUNED,0.040546990931034,,,,
44027.0,r1_08_PPV,4.0,79.0,9.058009163709356e-05,2022-11-07 07:20:30.143105,2022-11-07 07:21:16.747432,0 days 00:00:46.604327,65.0,2.0,2.0,0.0,constant,matern1.5,,0.0001034671689407,228.0,True,,,,PRUNED,9.44012645049952e-05,9.058009163709356e-05,,,
44027.0,r1_08_PPV,5.0,0.0,0.0004196434747427702,2022-11-07 07:22:24.347338,2022-11-07 07:23:40.533053,0 days 00:01:16.185715,1024.0,4.0,2.0,0.0,constant,rbf,,0.01,300.0,False,10.0,"[0.777800440788269, 0.734006404876709, 0.7470883131027222, 0.7395734190940857, 0.7233226895332336, 0.7184495329856873, 0.7162188291549683, 0.7126033306121826, 0.7081401944160461, 0.7036538124084473, 0.6995915174484253, 0.6959453225135803, 0.69243985414505, 0.6888383030891418, 0.685076892375946]","[0.041642725467681885, 0.04985004663467407, 0.020650025457143784, 0.005023172590881586, 0.0022607985883951187, 0.003348854137584567, 0.0030692964792251587, 0.001964865019544959, 0.0009035171824507415, 0.0004196434747427702, 0.0004911224241368473, 0.0007542507955804467, 0.0009057819261215627, 0.0008699654135853052, 0.0006997286691330373]",COMPLETE,0.0004196434747427702,,,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'grid_size': 300, 'initialize_fe': False}",
44027.0,r1_08_PPV,5.0,1.0,0.0004176009679213166,2022-11-07 07:23:40.533622,2022-11-07 07:24:46.649531,0 days 00:01:06.115909,850.0,3.0,2.0,0.0,linear,matern1.5,,0.0046210332737421315,130.0,True,10.0,"[0.7689980864524841, 0.745888352394104, 0.7362908124923706, 0.7322080135345459, 0.7308118939399719, 0.7290669083595276, 0.7269317507743835, 0.7248602509498596, 0.7229732275009155, 0.7211627960205078, 0.7194280624389648, 0.7177553772926331, 0.7160621881484985, 0.7143862247467041, 0.7126904726028442]","[0.016435569152235985, 0.005101585760712624, 0.0017665770137682557, 0.0021281810477375984, 0.002055773977190256, 0.0014434712938964367, 0.000907151959836483, 0.0006095754215493798, 0.0004681892751250416, 0.0004176009679213166, 0.00042239754111506045, 0.00044784622150473297, 0.00046793019282631576, 0.00046339325490407646, 0.0004222826100885868]",COMPLETE,0.0021281810477375984,0.0004176009679213166,,,
44027.0,r1_08_PPV,5.0,2.0,1.561494718771428e-05,2022-11-07 07:24:46.650096,2022-11-07 07:27:30.519176,0 days 00:02:43.869080,402.0,5.0,2.0,0.0,linear,rbf,,0.0011349002268962111,203.0,True,44.0,"[0.7358969449996948, 0.7357701659202576, 0.7351431250572205, 0.7346802949905396, 0.7342519164085388, 0.7338258624076843, 0.7334066033363342, 0.7330076694488525, 0.7325989007949829, 0.7321833372116089, 0.7317593693733215, 0.7313452959060669, 0.7309306263923645, 0.7305189967155457, 0.7301139831542969, 0.7296947240829468, 0.729282796382904, 0.7288717031478882, 0.7284562587738037, 0.7280469536781311, 0.7276367545127869, 0.727222204208374, 0.7268151044845581, 0.7263967990875244, 0.7259894013404846, 0.7255744934082031, 0.7251635193824768, 0.7247523069381714, 0.7243341207504272, 0.7239251136779785, 0.7235097885131836, 0.7230973839759827, 0.7226845622062683, 0.7222673892974854, 0.7218567132949829, 0.7214420437812805, 0.7210261225700378, 0.7206124663352966, 0.7201982736587524, 0.7197834253311157, 0.7193691730499268, 0.7189564108848572, 0.7185394763946533, 0.7181277275085449, 0.71770840883255, 0.7173009514808655, 0.7168831825256348, 0.7164693474769592, 0.7160543203353882]","[0.00034290298935957253, 8.717559103388339e-05, 4.9085982027463615e-05, 4.544212424661964e-05, 4.1968694858951494e-05, 4.714613169198856e-05, 6.390618364093825e-05, 6.397023389581591e-05, 5.3182793635642156e-05, 3.7914134736638516e-05, 3.675477273645811e-05, 3.1399718864122406e-05, 2.7266740289633162e-05, 3.265838313382119e-05, 2.2968062694417313e-05, 2.4207905880757608e-05, 2.6391575374873355e-05, 2.099326957250014e-05, 2.3128934117266908e-05, 2.4154138372978196e-05, 2.0174124074401334e-05, 2.7170652174390852e-05, 1.9845805582008325e-05, 2.6076788344653323e-05, 2.0408402633620426e-05, 2.1170839318074286e-05, 2.4234466764028184e-05, 1.8470274881110527e-05, 2.3782931748428382e-05, 2.8918135285493918e-05, 2.0380577552714385e-05, 2.1995942006469704e-05, 1.6991898519336246e-05, 1.9495551896397956e-05, 1.6857900845934637e-05, 1.7717637092573568e-05, 1.880794297903776e-05, 1.7211488739121705e-05, 1.6777006749180146e-05, 1.7771555576473475e-05, 1.748456634231843e-05, 1.73640491993865e-05, 2.1133848349563777e-05, 1.561494718771428e-05, 2.381430022069253e-05, 2.322071850358043e-05, 2.4228083930211142e-05, 2.504318763385527e-05, 1.776980934664607e-05]",COMPLETE,4.544212424661964e-05,3.7914134736638516e-05,1.8470274881110527e-05,,
44027.0,r1_08_PPV,5.0,3.0,10451.7255859375,2022-11-07 07:27:30.519844,2022-11-07 07:30:48.021200,0 days 00:03:17.501356,873.0,2.0,2.0,0.0,constant,spectral,2.0,0.05808561365730077,58.0,True,,,,PRUNED,10451.7255859375,,,,
44027.0,r1_08_PPV,5.0,4.0,0.012770168483257294,2022-11-07 07:30:48.021532,2022-11-07 07:31:03.171351,0 days 00:00:15.149819,64.0,3.0,2.0,0.0,linear,matern0.5,,0.001540833773444195,283.0,False,,,,PRUNED,0.012770168483257294,,,,
44027.0,r1_08_PPV,5.0,5.0,0.00011934457143070176,2022-11-07 07:31:03.171689,2022-11-07 07:31:33.621553,0 days 00:00:30.449864,771.0,2.0,2.0,0.0,linear,matern0.5,,0.00026900609263476956,295.0,True,,,,PRUNED,0.00011934457143070176,,,,
44027.0,r1_08_PPV,5.0,6.0,0.00045095919631421566,2022-11-07 07:31:33.621883,2022-11-07 07:32:06.756740,0 days 00:00:33.134857,904.0,3.0,2.0,0.0,constant,rbf,,0.05848604644463099,154.0,False,,,,PRUNED,0.00045095919631421566,,,,
44027.0,r1_08_PPV,5.0,7.0,0.0007803477346897125,2022-11-07 07:32:06.757107,2022-11-07 07:32:54.133882,0 days 00:00:47.376775,220.0,5.0,2.0,0.0,linear,rbf,,0.08959547200894533,28.0,True,,,,PRUNED,0.0007803477346897125,,,,
44027.0,r1_08_PPV,5.0,8.0,0.004508991725742817,2022-11-07 07:32:54.134262,2022-11-07 07:34:36.529338,0 days 00:01:42.395076,463.0,5.0,2.0,0.0,linear,rbf,,0.09971224861254795,210.0,True,,,,PRUNED,0.004508991725742817,,,,
44027.0,r1_08_PPV,5.0,9.0,0.005585516337305307,2022-11-07 07:34:36.529684,2022-11-07 07:34:49.747061,0 days 00:00:13.217377,603.0,3.0,2.0,0.0,constant,rbf,,0.00011680137317497108,130.0,False,,,,PRUNED,0.005585516337305307,,,,
44027.0,r1_08_PPV,5.0,10.0,0.001138819381594658,2022-11-07 07:34:49.747404,2022-11-07 07:36:59.059367,0 days 00:02:09.311963,881.0,5.0,2.0,0.0,linear,matern0.5,,0.006663495961843203,156.0,True,,,,PRUNED,0.001138819381594658,,,,
44027.0,r1_08_PPV,5.0,11.0,7111.98193359375,2022-11-07 07:36:59.059722,2022-11-07 07:44:30.978342,0 days 00:07:31.918620,88.0,2.0,2.0,0.0,constant,spectral,3.0,0.09864443987630042,207.0,False,,,,PRUNED,7111.98193359375,,,,
44027.0,r1_08_PPV,5.0,12.0,3.914795888704248e-05,2022-11-07 07:44:30.978684,2022-11-07 07:45:08.421486,0 days 00:00:37.442802,85.0,3.0,2.0,0.0,constant,matern0.5,,0.0005486491402075459,26.0,True,1.0,"[0.7361123561859131, 0.7359760403633118, 0.7357545495033264, 0.7355651259422302, 0.7353716492652893, 0.735230028629303]","[3.914795888704248e-05, 4.661009370465763e-05, 4.916664693155326e-05, 6.371086783474311e-05, 7.764495239825919e-05, 8.607057679910213e-05]",COMPLETE,,,,,
44027.0,r1_08_PPV,5.0,13.0,0.0005787171539850533,2022-11-07 07:45:08.422158,2022-11-07 07:46:02.526142,0 days 00:00:54.103984,444.0,5.0,2.0,0.0,linear,matern0.5,,0.0006885503685573457,103.0,True,,,,PRUNED,0.0005787171539850533,,,,
44027.0,r1_08_PPV,5.0,14.0,2.49932599067688,2022-11-07 07:46:02.526519,2022-11-07 07:50:11.875577,0 days 00:04:09.349058,981.0,2.0,2.0,0.0,linear,spectral,8.0,0.00047378283494480363,49.0,False,1.0,"[0.18606328964233398, 1.9693042039871216, 49.632354736328125, -0.38635894656181335, 0.7996878623962402, -1.8764159679412842]","[2.49932599067688, 23000.61328125, 138914.5, 99641.8828125, 26197138.0, 7466.48486328125]",COMPLETE,,,,,
44027.0,r1_08_PPV,5.0,15.0,5.802204132080078,2022-11-07 07:50:11.876240,2022-11-07 07:57:06.060680,0 days 00:06:54.184440,453.0,3.0,2.0,0.0,constant,spectral,7.0,0.07210976650535879,137.0,False,4.0,"[0.00471458351239562, 0.6834243535995483, -1.2700366973876953, -1.5630857944488525, -1.6774784326553345, -1.4757765531539917, -0.40611615777015686, 0.5396445989608765, 13.075422286987305]","[1400568960.0, 35839076.0, 37013896.0, 5.802204132080078, 2544.01025390625, 20394.033203125, 6369.85595703125, 7256.14599609375, 121969.3515625]",COMPLETE,,,,,
44027.0,r1_08_PPV,5.0,16.0,1.872943903435953e-05,2022-11-07 07:57:06.061363,2022-11-07 07:58:07.159774,0 days 00:01:01.098411,426.0,4.0,2.0,0.0,constant,matern1.5,,0.0003909772095784062,163.0,True,10.0,"[0.7358450889587402, 0.7357805371284485, 0.7355718612670898, 0.7354388236999512, 0.7352984547615051, 0.7351542711257935, 0.735017716884613, 0.7348758578300476, 0.7347274422645569, 0.7345802187919617, 0.7344369888305664, 0.7342981696128845, 0.7341575622558594, 0.7340154647827148, 0.7338741421699524]","[0.00012370385229587555, 3.297082366771065e-05, 4.11580185755156e-05, 3.315697540529072e-05, 2.643789048306644e-05, 3.350909537402913e-05, 3.6301185900811106e-05, 2.7917381885345094e-05, 2.0321107513154857e-05, 1.872943903435953e-05, 2.0731580661959015e-05, 2.2164604160934687e-05, 2.1195774024818093e-05, 1.933357816596981e-05, 2.005285205086693e-05]",COMPLETE,3.315697540529072e-05,1.872943903435953e-05,,,
44027.0,r1_08_PPV,5.0,17.0,0.0012848800979554653,2022-11-07 07:58:07.160437,2022-11-07 07:58:41.740429,0 days 00:00:34.579992,196.0,5.0,2.0,0.0,linear,matern0.5,,0.0009922578666857929,82.0,False,,,,PRUNED,0.0012848800979554653,,,,
44027.0,r1_08_PPV,5.0,18.0,0.00316436355933547,2022-11-07 07:58:41.740801,2022-11-07 07:59:10.376933,0 days 00:00:28.636132,1018.0,2.0,2.0,0.0,constant,matern1.5,,0.004650219997538082,243.0,True,,,,PRUNED,0.00316436355933547,,,,
44027.0,r1_08_PPV,5.0,19.0,0.0017427863785997033,2022-11-07 07:59:10.377283,2022-11-07 07:59:46.912900,0 days 00:00:36.535617,410.0,3.0,2.0,0.0,constant,matern0.5,,0.0008098464228392904,54.0,False,,,,PRUNED,0.0017427863785997033,,,,
44027.0,r1_08_PPV,5.0,20.0,0.0011519029503688216,2022-11-07 07:59:46.913256,2022-11-07 08:00:00.290150,0 days 00:00:13.376894,839.0,3.0,2.0,0.0,constant,matern1.5,,0.0006301194252263252,168.0,False,,,,PRUNED,0.0011519029503688216,,,,
44027.0,r1_08_PPV,5.0,21.0,9.898336429614574e-06,2022-11-07 08:00:00.290524,2022-11-07 08:00:45.264549,0 days 00:00:44.974025,895.0,4.0,2.0,0.0,constant,matern1.5,,0.00014589951903474694,164.0,True,3.0,"[0.735901415348053, 0.7358616590499878, 0.7357985377311707, 0.7357376217842102, 0.7356927394866943, 0.7356456518173218, 0.7355864644050598, 0.7355303764343262]","[2.9765034923912026e-05, 1.4636154446634464e-05, 9.898336429614574e-06, 1.2534937013697345e-05, 1.9023656932404265e-05, 2.4899225536501035e-05, 1.9031393094337545e-05, 1.3007493180339225e-05]",COMPLETE,,,,,
44027.0,r1_08_PPV,5.0,22.0,0.002700723707675934,2022-11-07 08:00:45.265139,2022-11-07 08:01:11.267862,0 days 00:00:26.002723,227.0,5.0,2.0,0.0,linear,rbf,,0.018194103142184212,13.0,True,,,,PRUNED,0.002700723707675934,,,,
44027.0,r1_08_PPV,5.0,23.0,35897.34765625,2022-11-07 08:01:11.268274,2022-11-07 08:04:09.326163,0 days 00:02:58.057889,399.0,4.0,2.0,0.0,constant,spectral,8.0,0.0009152776414764512,177.0,True,,,,PRUNED,35897.34765625,,,,
44027.0,r1_08_PPV,5.0,24.0,0.029583532363176346,2022-11-07 08:04:09.326533,2022-11-07 08:04:47.318007,0 days 00:00:37.991474,678.0,2.0,2.0,0.0,constant,matern1.5,,0.00012605462578795575,10.0,True,,,,PRUNED,0.029583532363176346,,,,
44027.0,r1_08_PPV,5.0,25.0,0.0035463704261928797,2022-11-07 08:04:47.318348,2022-11-07 08:05:16.393768,0 days 00:00:29.075420,322.0,4.0,2.0,0.0,linear,matern1.5,,0.0003295082236898811,86.0,True,,,,PRUNED,0.0035463704261928797,,,,
44027.0,r1_08_PPV,5.0,26.0,0.00013403638149611652,2022-11-07 08:05:16.394169,2022-11-07 08:06:05.894447,0 days 00:00:49.500278,602.0,5.0,2.0,0.0,constant,rbf,,0.0019514005189232638,208.0,True,,,,PRUNED,0.000404130871174857,0.00013403638149611652,,,
44027.0,r1_08_PPV,5.0,27.0,0.015101092867553234,2022-11-07 08:06:05.894812,2022-11-07 08:06:17.629553,0 days 00:00:11.734741,246.0,4.0,2.0,0.0,constant,matern1.5,,0.0001818504136150179,237.0,False,,,,PRUNED,0.015101092867553234,,,,
44027.0,r1_08_PPV,5.0,28.0,1.0867129276448395e-05,2022-11-07 08:06:17.629909,2022-11-07 08:09:21.839646,0 days 00:03:04.209737,708.0,4.0,2.0,0.0,constant,rbf,,0.009360213405793976,296.0,True,47.0,"[0.7358542680740356, 0.7624756097793579, 0.7313181757926941, 0.7298708558082581, 0.7229927778244019, 0.7197502851486206, 0.7158961296081543, 0.7121778726577759, 0.7087473273277283, 0.7054036259651184, 0.7018752098083496, 0.6983196139335632, 0.6948613524436951, 0.6914118528366089, 0.6879227757453918, 0.6844004988670349, 0.6808748245239258, 0.6773605346679688, 0.6738450527191162, 0.670320451259613, 0.6667837500572205, 0.6632375717163086, 0.6596826314926147, 0.656112015247345, 0.6525362133979797, 0.6489623188972473, 0.6453823447227478, 0.6417858004570007, 0.6381737589836121, 0.6345557570457458, 0.6309335231781006, 0.6273035407066345, 0.6236661672592163, 0.6200184226036072, 0.6163600087165833, 0.6126925349235535, 0.6090182662010193, 0.6053345799446106, 0.6016455888748169, 0.5979423522949219, 0.5942297577857971, 0.5905163288116455, 0.5867806673049927, 0.5830497741699219, 0.5793052911758423, 0.5755435824394226, 0.5717833638191223, 0.5680011510848999, 0.5642290115356445, 0.5604296922683716, 0.5566318035125732, 0.5528180599212646]","[0.03769891709089279, 0.0033903818111866713, 0.0054388795979321, 0.0010571734746918082, 0.0011595456162467599, 0.0005789885763078928, 0.00018686463590711355, 0.00019301465363241732, 0.0003248170833103359, 0.00022825140331406146, 9.851413051364943e-05, 0.0001091335725504905, 0.00014377773914020509, 0.00013643661804962903, 9.760526154423133e-05, 6.523530464619398e-05, 5.824280742672272e-05, 6.037142520654015e-05, 6.146444502519444e-05, 5.819088619318791e-05, 5.466174479806796e-05, 4.944210741086863e-05, 3.711449244292453e-05, 2.881087493733503e-05, 3.265513078076765e-05, 4.000178159913048e-05, 3.833517985185608e-05, 2.8896463845740072e-05, 2.2571974113816395e-05, 2.1353956981329247e-05, 2.197137291659601e-05, 2.3484300982090645e-05, 2.3030110241961665e-05, 2.067364039248787e-05, 1.8269438442075625e-05, 1.8130787793779746e-05, 1.7914033378474414e-05, 2.12527193070855e-05, 1.860174597823061e-05, 1.5965291822794825e-05, 2.1196257875999436e-05, 1.3675787158717867e-05, 2.0642732124542817e-05, 2.196677087340504e-05, 1.591402178746648e-05, 1.982018511625938e-05, 1.0867129276448395e-05, 2.1894482415518723e-05, 1.438664912711829e-05, 1.6659600078128278e-05, 1.1537817954376806e-05, 1.533298745926004e-05]",COMPLETE,0.00022825140331406146,2.8896463845740072e-05,,,
44027.0,r1_08_PPV,5.0,29.0,1.6181964383576997e-05,2022-11-07 08:09:21.840206,2022-11-07 08:10:31.576581,0 days 00:01:09.736375,515.0,5.0,2.0,0.0,linear,rbf,,0.0005743982997311547,105.0,True,11.0,"[0.735827624797821, 0.7358053922653198, 0.7354287505149841, 0.735217809677124, 0.735022246837616, 0.7348195314407349, 0.7346091270446777, 0.7343935966491699, 0.7341836094856262, 0.733975350856781, 0.733765184879303, 0.7335569262504578, 0.7333514094352722, 0.7331441044807434, 0.7329382300376892, 0.7327336072921753]","[0.0002610514056868851, 4.495236134971492e-05, 2.6229403374600224e-05, 2.9208302294136956e-05, 3.089682286372408e-05, 2.7154483177582733e-05, 1.794237323338166e-05, 1.7576818208908662e-05, 1.853963840403594e-05, 1.641275048314128e-05, 1.6181964383576997e-05, 1.8057808119920082e-05, 1.740361039992422e-05, 1.816818257793784e-05, 2.0454088371479884e-05, 2.0203431631671265e-05]",COMPLETE,2.9208302294136956e-05,1.641275048314128e-05,,,
44027.0,r1_08_PPV,5.0,30.0,0.030078209936618805,2022-11-07 08:10:31.577161,2022-11-07 08:13:27.062071,0 days 00:02:55.484910,566.0,5.0,2.0,0.0,linear,rbf,,0.015560941802790568,92.0,True,,,,PRUNED,0.030078209936618805,,,,
44027.0,r1_08_PPV,5.0,31.0,0.024431761354207993,2022-11-07 08:13:27.062468,2022-11-07 08:13:53.776123,0 days 00:00:26.713655,90.0,5.0,2.0,0.0,linear,rbf,,0.00089877865862195,122.0,True,,,,PRUNED,0.024431761354207993,,,,
44027.0,r1_08_PPV,5.0,32.0,0.005057372152805328,2022-11-07 08:13:53.776466,2022-11-07 08:14:07.900236,0 days 00:00:14.123770,678.0,5.0,2.0,0.0,linear,rbf,,0.002263548190683814,40.0,False,,,,PRUNED,0.005057372152805328,,,,
44027.0,r1_08_PPV,5.0,33.0,0.0012023001909255981,2022-11-07 08:14:07.900600,2022-11-07 08:15:55.290838,0 days 00:01:47.390238,467.0,4.0,2.0,0.0,linear,rbf,,0.009788799191161105,92.0,True,,,,PRUNED,0.0012023001909255981,,,,
44027.0,r1_08_PPV,5.0,34.0,8185.14990234375,2022-11-07 08:15:55.291206,2022-11-07 08:19:16.508473,0 days 00:03:21.217267,310.0,5.0,2.0,0.0,linear,spectral,5.0,0.0005800923406744142,198.0,True,,,,PRUNED,8185.14990234375,,,,
44027.0,r1_08_PPV,5.0,35.0,7.045962411211804e-05,2022-11-07 08:19:16.508824,2022-11-07 08:19:55.007366,0 days 00:00:38.498542,448.0,4.0,2.0,0.0,constant,matern0.5,,0.00039284727889456216,147.0,True,1.0,"[0.7365519404411316, 0.7363706827163696, 0.73626309633255, 0.7362134456634521, 0.7360517382621765, 0.7359498143196106]","[7.045962411211804e-05, 0.00014483503764495254, 0.0001679202396189794, 0.00013847227091901004, 0.0001176192527054809, 0.00011996483954135329]",COMPLETE,0.00013847227091901004,,,,
