dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state
216.0,r1_08_BPV,1.0,82.0,0.0005878052313125,2022-10-16 11:49:43.314656,2022-10-16 11:51:16.325416,0 days 00:01:33.010760,13.0,auto,12.0,14.0,167.0,COMPLETE
216.0,r1_08_BPV,1.0,83.0,0.0006096736743977,2022-10-16 11:51:16.326472,2022-10-16 11:52:48.547131,0 days 00:01:32.220659,11.0,auto,12.0,13.0,183.0,COMPLETE
216.0,r1_08_BPV,1.0,84.0,0.0005904164521477,2022-10-16 11:52:48.548150,2022-10-16 11:54:20.591134,0 days 00:01:32.042984,16.0,auto,14.0,14.0,161.0,COMPLETE
216.0,r1_08_BPV,1.0,85.0,0.000670723151061,2022-10-16 11:54:20.592152,2022-10-16 11:55:42.278716,0 days 00:01:21.686564,10.0,auto,13.0,14.0,172.0,COMPLETE
216.0,r1_08_BPV,1.0,86.0,0.0005900453964892,2022-10-16 11:55:42.279720,2022-10-16 11:56:15.621285,0 days 00:00:33.341565,14.0,auto,14.0,13.0,58.0,COMPLETE
216.0,r1_08_BPV,1.0,87.0,0.0005872450792654,2022-10-16 11:56:15.622356,2022-10-16 11:57:24.478416,0 days 00:01:08.856060,13.0,auto,13.0,15.0,129.0,COMPLETE
216.0,r1_08_BPV,1.0,88.0,0.0005860048849796,2022-10-16 11:57:24.479498,2022-10-16 11:58:34.017413,0 days 00:01:09.537915,13.0,auto,15.0,15.0,128.0,COMPLETE
216.0,r1_08_BPV,1.0,89.0,0.0005888305515406,2022-10-16 11:58:34.018473,2022-10-16 11:59:37.425712,0 days 00:01:03.407239,15.0,auto,15.0,15.0,109.0,COMPLETE
216.0,r1_08_BPV,1.0,90.0,0.0005890766865388,2022-10-16 11:59:37.426722,2022-10-16 12:00:52.403953,0 days 00:01:14.977231,18.0,auto,15.0,15.0,131.0,COMPLETE
216.0,r1_08_BPV,1.0,91.0,0.0005873623500706,2022-10-16 12:00:52.405028,2022-10-16 12:02:10.126243,0 days 00:01:17.721215,13.0,auto,13.0,15.0,142.0,COMPLETE
216.0,r1_08_BPV,1.0,92.0,0.0005873426935867,2022-10-16 12:02:10.127273,2022-10-16 12:03:28.241368,0 days 00:01:18.114095,13.0,auto,13.0,15.0,142.0,COMPLETE
216.0,r1_08_BPV,1.0,93.0,0.0005866525433132,2022-10-16 12:03:28.242507,2022-10-16 12:04:37.775580,0 days 00:01:09.533073,13.0,auto,14.0,15.0,127.0,COMPLETE
216.0,r1_08_BPV,1.0,94.0,0.0005906942312491,2022-10-16 12:04:37.776323,2022-10-16 12:05:32.397027,0 days 00:00:54.620704,16.0,auto,14.0,15.0,97.0,COMPLETE
216.0,r1_08_BPV,1.0,95.0,0.0005880594857347,2022-10-16 12:05:32.398098,2022-10-16 12:06:43.108023,0 days 00:01:10.709925,14.0,auto,15.0,15.0,122.0,COMPLETE
216.0,r1_08_BPV,1.0,96.0,0.0005902285796872,2022-10-16 12:06:43.109017,2022-10-16 12:08:07.568934,0 days 00:01:24.459917,15.0,auto,14.0,15.0,147.0,COMPLETE
216.0,r1_08_BPV,1.0,97.0,0.0007863568090862,2022-10-16 12:08:07.570005,2022-10-16 12:08:35.758064,0 days 00:00:28.188059,11.0,sqrt,13.0,15.0,132.0,COMPLETE
216.0,r1_08_BPV,1.0,98.0,0.0005865110839775,2022-10-16 12:08:35.758745,2022-10-16 12:09:34.572646,0 days 00:00:58.813901,13.0,auto,15.0,14.0,106.0,COMPLETE
216.0,r1_08_BPV,1.0,99.0,0.0005919847990397,2022-10-16 12:09:34.573680,2022-10-16 12:10:36.352853,0 days 00:01:01.779173,17.0,auto,13.0,14.0,109.0,COMPLETE
216.0,r1_08_BPV,2.0,0.0,0.0006730007484836,2022-10-16 12:12:15.869016,2022-10-16 12:12:27.010569,0 days 00:00:11.141553,10.0,auto,10.0,14.0,23.0,COMPLETE
216.0,r1_08_BPV,2.0,1.0,0.0023656623680323,2022-10-16 12:12:27.011478,2022-10-16 12:12:31.540516,0 days 00:00:04.529038,5.0,auto,11.0,10.0,15.0,COMPLETE
216.0,r1_08_BPV,2.0,2.0,0.000627472470128,2022-10-16 12:12:31.541138,2022-10-16 12:12:35.554112,0 days 00:00:04.012974,27.0,sqrt,8.0,6.0,14.0,COMPLETE
216.0,r1_08_BPV,2.0,3.0,0.0023343763522589,2022-10-16 12:12:35.554760,2022-10-16 12:13:06.920099,0 days 00:00:31.365339,5.0,auto,13.0,5.0,110.0,COMPLETE
216.0,r1_08_BPV,2.0,4.0,0.0006046210651247,2022-10-16 12:13:06.920894,2022-10-16 12:13:37.734959,0 days 00:00:30.814065,31.0,auto,8.0,15.0,54.0,COMPLETE
216.0,r1_08_BPV,2.0,5.0,0.0005878279648258,2022-10-16 12:13:37.735582,2022-10-16 12:14:39.545019,0 days 00:01:01.809437,33.0,auto,14.0,11.0,107.0,COMPLETE
216.0,r1_08_BPV,2.0,6.0,0.0006222041415716,2022-10-16 12:14:39.546047,2022-10-16 12:15:31.290450,0 days 00:00:51.744403,26.0,auto,2.0,15.0,85.0,COMPLETE
216.0,r1_08_BPV,2.0,7.0,0.0013387522403329,2022-10-16 12:15:31.291368,2022-10-16 12:15:35.177613,0 days 00:00:03.886245,7.0,auto,13.0,7.0,10.0,COMPLETE
216.0,r1_08_BPV,2.0,8.0,0.0030646752971329,2022-10-16 12:15:35.178264,2022-10-16 12:15:36.833747,0 days 00:00:01.655483,5.0,sqrt,1.0,7.0,12.0,COMPLETE
216.0,r1_08_BPV,2.0,9.0,0.0006240513392653,2022-10-16 12:15:36.834474,2022-10-16 12:15:41.450354,0 days 00:00:04.615880,28.0,sqrt,12.0,2.0,17.0,COMPLETE
216.0,r1_08_BPV,2.0,10.0,0.0005862031125082,2022-10-16 12:15:41.450943,2022-10-16 12:17:32.597668,0 days 00:01:51.146725,47.0,auto,15.0,11.0,200.0,COMPLETE
216.0,r1_08_BPV,2.0,11.0,0.0005862981780957,2022-10-16 12:17:32.598740,2022-10-16 12:19:08.356166,0 days 00:01:35.757426,50.0,auto,15.0,11.0,171.0,COMPLETE
216.0,r1_08_BPV,2.0,12.0,0.0006191701714437,2022-10-16 12:19:08.357256,2022-10-16 12:21:04.661769,0 days 00:01:56.304513,50.0,auto,5.0,12.0,186.0,COMPLETE
216.0,r1_08_BPV,2.0,13.0,0.0005862201431829,2022-10-16 12:21:04.662801,2022-10-16 12:22:55.922859,0 days 00:01:51.260058,50.0,auto,15.0,9.0,197.0,COMPLETE
216.0,r1_08_BPV,2.0,14.0,0.0005873051168613,2022-10-16 12:22:55.923897,2022-10-16 12:23:19.363198,0 days 00:00:23.439301,16.0,auto,15.0,9.0,42.0,COMPLETE
216.0,r1_08_BPV,2.0,15.0,0.0006032103252104,2022-10-16 12:23:19.363962,2022-10-16 12:23:55.556385,0 days 00:00:36.192423,16.0,sqrt,6.0,13.0,142.0,COMPLETE
216.0,r1_08_BPV,2.0,16.0,0.0005969851534804,2022-10-16 12:23:55.557411,2022-10-16 12:24:33.102700,0 days 00:00:37.545289,38.0,auto,10.0,4.0,63.0,COMPLETE
216.0,r1_08_BPV,2.0,17.0,0.0005879001110996,2022-10-16 12:24:33.103619,2022-10-16 12:24:51.389661,0 days 00:00:18.286042,20.0,auto,15.0,9.0,32.0,COMPLETE
216.0,r1_08_BPV,2.0,18.0,0.0006083261269423,2022-10-16 12:24:51.390364,2022-10-16 12:25:40.985292,0 days 00:00:49.594928,40.0,sqrt,12.0,12.0,197.0,COMPLETE
216.0,r1_08_BPV,2.0,19.0,0.0006731460490155,2022-10-16 12:25:40.986267,2022-10-16 12:26:19.881139,0 days 00:00:38.894872,10.0,auto,5.0,8.0,80.0,COMPLETE
216.0,r1_08_BPV,2.0,20.0,0.0005960451492145,2022-10-16 12:26:19.881830,2022-10-16 12:27:33.213527,0 days 00:01:13.331697,23.0,auto,10.0,10.0,130.0,COMPLETE
216.0,r1_08_BPV,2.0,21.0,0.000586509929292,2022-10-16 12:27:33.214534,2022-10-16 12:29:03.513082,0 days 00:01:30.298548,47.0,auto,15.0,11.0,159.0,COMPLETE
