dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
287.0,k2204_BPV,1.0,47.0,0.0008009946905076,2022-10-23 18:16:24.719210,2022-10-23 18:19:19.848200,0 days 00:02:55.128990,2.0,3.0,256.0,0.0026097517299973,455.0,10.0,rbf,46.0,COMPLETE,
287.0,k2204_BPV,1.0,48.0,0.0656272247433662,2022-10-23 18:19:19.848718,2022-10-23 18:20:49.167169,0 days 00:01:29.318451,3.0,3.0,256.0,0.0072648367637126,619.0,9.0,matern0.5,8.0,COMPLETE,
287.0,k2204_BPV,1.0,49.0,0.0004200911789666,2022-10-23 18:20:49.167687,2022-10-23 18:26:19.112534,0 days 00:05:29.944847,2.0,4.0,256.0,0.003445855674685,458.0,9.0,matern1.5,75.0,COMPLETE,
287.0,k2204_BPV,1.0,50.0,0.0003354657819727,2022-10-23 18:26:19.113077,2022-10-23 18:28:46.255523,0 days 00:02:27.142446,2.0,1.0,256.0,0.0049661432186611,195.0,8.0,matern0.5,68.0,COMPLETE,
287.0,k2204_BPV,1.0,51.0,0.0001909543934743,2022-10-23 18:28:46.256055,2022-10-23 18:32:04.227373,0 days 00:03:17.971318,2.0,1.0,256.0,0.0055471528972651,268.0,8.0,matern0.5,86.0,COMPLETE,
287.0,k2204_BPV,1.0,52.0,0.0001625354852876,2022-10-23 18:32:04.227909,2022-10-23 18:35:37.201722,0 days 00:03:32.973813,2.0,1.0,256.0,0.0057997701704716,252.0,7.0,matern0.5,98.0,COMPLETE,
287.0,k2204_BPV,1.0,53.0,0.000160170289746,2022-10-23 18:35:37.202256,2022-10-23 18:39:09.699245,0 days 00:03:32.496989,2.0,1.0,256.0,0.0059853237334986,260.0,7.0,matern0.5,95.0,COMPLETE,
287.0,k2204_BPV,1.0,54.0,0.0001314174223807,2022-10-23 18:39:09.699760,2022-10-23 18:42:57.702698,0 days 00:03:48.002938,2.0,1.0,256.0,0.0079416900990109,289.0,7.0,matern0.5,99.0,COMPLETE,
287.0,k2204_BPV,1.0,55.0,0.0648356340825557,2022-10-23 18:42:57.703285,2022-10-23 18:43:52.291926,0 days 00:00:54.588641,3.0,1.0,256.0,0.0029815885507822,276.0,7.0,matern0.5,14.0,COMPLETE,
287.0,k2204_BPV,1.0,56.0,0.0001448097536922,2022-10-23 18:43:52.292450,2022-10-23 18:47:48.267351,0 days 00:03:55.974901,2.0,1.0,256.0,0.0060339034910264,348.0,8.0,matern0.5,97.0,COMPLETE,
287.0,k2204_BPV,1.0,57.0,0.0014784213853999,2022-10-23 18:47:48.267896,2022-10-23 18:51:04.987017,0 days 00:03:16.719121,2.0,1.0,512.0,0.0024914765886804,340.0,8.0,matern0.5,142.0,COMPLETE,
287.0,k2204_BPV,1.0,58.0,0.0006589900731341,2022-10-23 18:51:04.987548,2022-10-23 18:52:56.547066,0 days 00:01:51.559518,3.0,1.0,256.0,0.0148868829893082,262.0,10.0,matern0.5,37.0,COMPLETE,
287.0,k2204_BPV,1.0,59.0,0.0006745112186763,2022-10-23 18:52:56.547599,2022-10-23 18:56:11.532000,0 days 00:03:14.984401,2.0,1.0,1024.0,0.0042011963875844,318.0,9.0,matern0.5,200.0,COMPLETE,
287.0,k2204_BPV,1.0,60.0,0.0002069178008241,2022-10-23 18:56:11.532519,2022-10-23 18:58:34.494741,0 days 00:02:22.962222,2.0,1.0,256.0,0.0067841040276999,218.0,8.0,matern1.5,64.0,COMPLETE,
287.0,k2204_BPV,1.0,61.0,0.0651659779250621,2022-10-23 18:58:34.495308,2022-10-23 18:58:58.410361,0 days 00:00:23.915053,2.0,1.0,256.0,0.0059581977826873,292.0,7.0,matern0.5,6.0,COMPLETE,
287.0,k2204_BPV,1.0,62.0,0.0002414592599961,2022-10-23 18:58:58.410914,2022-10-23 19:01:38.998137,0 days 00:02:40.587223,2.0,1.0,256.0,0.0082295328468535,348.0,9.0,matern0.5,69.0,COMPLETE,
287.0,k2204_BPV,1.0,63.0,0.0002315527235623,2022-10-23 19:01:38.998665,2022-10-23 19:05:55.229135,0 days 00:04:16.230470,2.0,1.0,256.0,0.0035762013376036,235.0,8.0,matern0.5,118.0,COMPLETE,
287.0,k2204_BPV,1.0,64.0,0.000317042300594,2022-10-23 19:05:55.229710,2022-10-23 19:08:00.015678,0 days 00:02:04.785968,2.0,1.0,256.0,0.0120578128369644,286.0,7.0,matern0.5,52.0,COMPLETE,
287.0,k2204_BPV,1.0,65.0,0.0002074585208902,2022-10-23 19:08:00.016204,2022-10-23 19:11:05.638838,0 days 00:03:05.622634,2.0,1.0,256.0,0.0053333949253537,251.0,6.0,matern0.5,86.0,COMPLETE,
287.0,k2204_BPV,1.0,66.0,0.0005502775602508,2022-10-23 19:11:05.639392,2022-10-23 19:13:12.657805,0 days 00:02:07.018413,3.0,1.0,256.0,0.018136387318823,203.0,8.0,matern0.5,42.0,COMPLETE,
287.0,k2204_BPV,1.0,67.0,0.000298201048281,2022-10-23 19:13:12.658347,2022-10-23 19:15:24.647064,0 days 00:02:11.988717,2.0,1.0,256.0,0.0078579589079744,372.0,5.0,matern0.5,53.0,COMPLETE,
287.0,k2204_BPV,1.0,68.0,0.0008081862179096,2022-10-23 19:15:24.647598,2022-10-23 19:18:13.374892,0 days 00:02:48.727294,2.0,1.0,256.0,0.0021109713917429,171.0,7.0,rbf,88.0,COMPLETE,
287.0,k2204_BPV,1.0,69.0,0.0652233324944973,2022-10-23 19:18:13.375432,2022-10-23 19:19:04.160540,0 days 00:00:50.785108,3.0,1.0,256.0,0.0042793406572237,320.0,9.0,matern0.5,13.0,COMPLETE,
287.0,k2204_BPV,1.0,70.0,0.0656253360211849,2022-10-23 19:19:04.161083,2022-10-23 19:19:38.713217,0 days 00:00:34.552134,2.0,1.0,256.0,0.0101638021128096,446.0,6.0,matern0.5,9.0,COMPLETE,
287.0,k2204_BPV,1.0,71.0,0.0003230321744922,2022-10-23 19:19:38.713810,2022-10-23 19:21:47.671489,0 days 00:02:08.957679,2.0,1.0,256.0,0.0065222632471204,231.0,8.0,matern1.5,56.0,COMPLETE,
287.0,k2204_BPV,1.0,72.0,0.0008758325129747,2022-10-23 19:21:47.672016,2022-10-23 19:23:11.585771,0 days 00:01:23.913755,2.0,1.0,256.0,0.0055832035001002,264.0,8.0,matern1.5,33.0,COMPLETE,
287.0,k2204_BPV,1.0,73.0,0.0004300767832319,2022-10-23 19:23:11.586312,2022-10-23 19:25:08.231627,0 days 00:01:56.645315,2.0,1.0,256.0,0.0079011489862756,216.0,7.0,matern1.5,52.0,COMPLETE,
