dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
216.0,k2204_PPV,1.0,81.0,0.06519740447402,2022-10-24 20:50:58.872299,2022-10-24 20:52:26.518878,0 days 00:01:27.646579,5.0,2.0,256.0,0.0063875860140583,835.0,5.0,matern0.5,3.0,COMPLETE,
216.0,k2204_PPV,1.0,82.0,0.0002847256982931,2022-10-24 20:52:26.519496,2022-10-24 20:56:29.034045,0 days 00:04:02.514549,1.0,2.0,256.0,0.0042175518143915,975.0,4.0,matern0.5,80.0,COMPLETE,
216.0,k2204_PPV,1.0,83.0,0.0001944282703334,2022-10-24 20:56:29.034584,2022-10-24 20:59:57.694433,0 days 00:03:28.659849,1.0,2.0,256.0,0.0060054309496721,732.0,5.0,matern0.5,83.0,COMPLETE,
216.0,k2204_PPV,1.0,84.0,0.0001528901048004,2022-10-24 20:59:57.695080,2022-10-24 21:03:21.608410,0 days 00:03:23.913330,1.0,2.0,256.0,0.0084362954975073,810.0,6.0,matern0.5,71.0,COMPLETE,
216.0,k2204_PPV,1.0,85.0,0.0001223801227752,2022-10-24 21:03:21.608964,2022-10-24 21:06:09.948088,0 days 00:02:48.339124,1.0,2.0,256.0,0.0077241022372686,537.0,6.0,matern0.5,81.0,COMPLETE,
216.0,k2204_PPV,1.0,86.0,0.0009879807766992,2022-10-24 21:06:09.948627,2022-10-24 21:07:20.159314,0 days 00:01:10.210687,1.0,2.0,512.0,0.0164905344115394,553.0,6.0,matern0.5,53.0,COMPLETE,
216.0,k2204_PPV,1.0,87.0,0.0003277118667028,2022-10-24 21:07:20.159857,2022-10-24 21:08:41.514512,0 days 00:01:21.354655,1.0,2.0,256.0,0.011373723712986,469.0,5.0,matern1.5,41.0,COMPLETE,
216.0,k2204_PPV,1.0,88.0,0.0656321384012699,2022-10-24 21:08:41.515115,2022-10-24 21:09:24.867977,0 days 00:00:43.352862,4.0,2.0,1024.0,0.0083748593645599,623.0,3.0,matern0.5,11.0,COMPLETE,
216.0,k2204_PPV,1.0,89.0,0.0003027765633305,2022-10-24 21:09:24.868532,2022-10-24 21:10:43.755012,0 days 00:01:18.886480,1.0,2.0,256.0,0.0135316325197885,562.0,7.0,matern0.5,34.0,COMPLETE,
216.0,k2204_PPV,1.0,90.0,0.000261931301793,2022-10-24 21:10:43.755556,2022-10-24 21:13:38.710788,0 days 00:02:54.955232,1.0,2.0,256.0,0.0049431308128073,686.0,4.0,matern0.5,74.0,COMPLETE,
216.0,k2204_PPV,1.0,91.0,0.0002360547005082,2022-10-24 21:13:38.711343,2022-10-24 21:16:14.712583,0 days 00:02:36.001240,1.0,2.0,256.0,0.0103688125760638,908.0,6.0,matern0.5,48.0,COMPLETE,
216.0,k2204_PPV,1.0,92.0,0.0001854319561971,2022-10-24 21:16:14.713150,2022-10-24 21:19:12.588536,0 days 00:02:57.875386,1.0,2.0,256.0,0.0078948218908269,816.0,6.0,matern0.5,63.0,COMPLETE,
216.0,k2204_PPV,1.0,93.0,0.0002362908271607,2022-10-24 21:19:12.589092,2022-10-24 21:21:45.907074,0 days 00:02:33.317982,1.0,2.0,256.0,0.0068482961958889,743.0,5.0,matern0.5,59.0,COMPLETE,
216.0,k2204_PPV,1.0,94.0,0.0001857761308201,2022-10-24 21:21:45.907644,2022-10-24 21:26:31.945653,0 days 00:04:46.038009,1.0,2.0,256.0,0.0048066354749237,803.0,7.0,matern0.5,98.0,COMPLETE,
216.0,k2204_PPV,1.0,95.0,0.0001200538863486,2022-10-24 21:26:31.946196,2022-10-24 21:29:55.347530,0 days 00:03:23.401334,1.0,2.0,256.0,0.0089338310889645,682.0,9.0,matern0.5,76.0,COMPLETE,
216.0,k2204_PPV,1.0,96.0,0.0001829086322686,2022-10-24 21:29:55.348120,2022-10-24 21:31:11.812631,0 days 00:01:16.464511,1.0,2.0,256.0,0.0197440751150652,508.0,8.0,matern0.5,35.0,COMPLETE,
216.0,k2204_PPV,1.0,97.0,0.0001705031609162,2022-10-24 21:31:11.813194,2022-10-24 21:32:59.179749,0 days 00:01:47.366555,1.0,2.0,256.0,0.0100416846783132,449.0,9.0,matern0.5,55.0,COMPLETE,
216.0,k2204_PPV,1.0,98.0,0.0002216795910499,2022-10-24 21:32:59.180309,2022-10-24 21:34:59.058621,0 days 00:01:59.878312,1.0,2.0,256.0,0.0090109834135857,440.0,10.0,rbf,67.0,COMPLETE,
216.0,k2204_PPV,1.0,99.0,0.000207527038583,2022-10-24 21:34:59.059203,2022-10-24 21:36:45.758997,0 days 00:01:46.699794,1.0,2.0,256.0,0.0133886211993354,599.0,8.0,matern0.5,44.0,COMPLETE,
216.0,k2204_PPV,2.0,0.0,0.00148777582217,2022-10-24 21:45:30.934702,2022-10-24 21:49:16.969127,0 days 00:03:46.034425,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,290.0,COMPLETE,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}"
216.0,k2204_PPV,2.0,1.0,0.00159747665748,2022-10-24 21:49:16.969675,2022-10-24 21:53:26.420309,0 days 00:04:09.450634,1.0,2.0,1024.0,0.0004735253764647,572.0,4.0,rbf,300.0,COMPLETE,
216.0,k2204_PPV,2.0,2.0,0.0659337155520916,2022-10-24 21:53:26.420859,2022-10-24 21:57:41.571362,0 days 00:04:15.150503,3.0,2.0,512.0,0.0001981522704944,216.0,9.0,matern1.5,152.0,COMPLETE,
216.0,k2204_PPV,2.0,3.0,0.0004901663633063,2022-10-24 21:57:41.571912,2022-10-24 21:58:10.137789,0 days 00:00:28.565877,1.0,1.0,256.0,0.0274368988448916,114.0,2.0,matern1.5,18.0,COMPLETE,
216.0,k2204_PPV,2.0,4.0,0.002342022547964,2022-10-24 21:58:10.138330,2022-10-24 21:59:13.403646,0 days 00:01:03.265316,4.0,2.0,1024.0,0.0308174759086027,106.0,15.0,rbf,48.0,COMPLETE,
216.0,k2204_PPV,2.0,5.0,0.0433291308581829,2022-10-24 21:59:13.404212,2022-10-24 22:01:55.644646,0 days 00:02:42.240434,1.0,4.0,1024.0,0.0001659323176418,94.0,6.0,rbf,300.0,COMPLETE,
216.0,k2204_PPV,2.0,6.0,0.0064404688309878,2022-10-24 22:01:55.645154,2022-10-24 22:02:18.307891,0 days 00:00:22.662737,2.0,1.0,1024.0,0.0448792574511197,287.0,9.0,matern0.5,20.0,COMPLETE,
216.0,k2204_PPV,2.0,7.0,0.067223209887743,2022-10-24 22:02:18.308419,2022-10-24 22:07:09.024524,0 days 00:04:50.716105,1.0,1.0,256.0,0.0001148988816138,655.0,13.0,matern0.5,117.0,COMPLETE,
