dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
287.0,wine_quality,1.0,87.0,0.0147500722669065,2022-10-25 19:47:48.809509,2022-10-25 19:50:04.796997,0 days 00:02:15.987488,1.0,2.0,256.0,0.0107604684627591,684.0,7.0,matern0.5,46.0,COMPLETE,
287.0,wine_quality,1.0,88.0,0.0151255638338625,2022-10-25 19:50:04.797544,2022-10-25 19:51:19.092034,0 days 00:01:14.294490,1.0,2.0,256.0,0.0200949598247509,671.0,7.0,matern0.5,23.0,COMPLETE,
287.0,wine_quality,1.0,89.0,0.0209330832585692,2022-10-25 19:51:19.092578,2022-10-25 19:52:15.045079,0 days 00:00:55.952501,2.0,4.0,256.0,0.0109496589839288,829.0,6.0,matern0.5,3.0,COMPLETE,
287.0,wine_quality,1.0,90.0,0.0200406983494758,2022-10-25 19:52:15.045618,2022-10-25 19:52:31.483575,0 days 00:00:16.437957,1.0,2.0,1024.0,0.0141222840495191,702.0,5.0,matern0.5,10.0,COMPLETE,
287.0,wine_quality,1.0,91.0,0.0204251389950513,2022-10-25 19:52:31.484138,2022-10-25 19:52:48.144982,0 days 00:00:16.660844,1.0,3.0,256.0,0.0086757025147951,480.0,8.0,matern0.5,3.0,COMPLETE,
287.0,wine_quality,1.0,92.0,0.0148368445225059,2022-10-25 19:52:48.145528,2022-10-25 19:56:19.290173,0 days 00:03:31.144645,1.0,3.0,256.0,0.0047897188928169,627.0,8.0,matern0.5,77.0,COMPLETE,
287.0,wine_quality,1.0,93.0,0.0150637426413595,2022-10-25 19:56:19.290729,2022-10-25 19:57:58.027853,0 days 00:01:38.737124,1.0,3.0,256.0,0.0124505892935019,610.0,8.0,matern0.5,34.0,COMPLETE,
287.0,wine_quality,1.0,94.0,0.0204073442146182,2022-10-25 19:57:58.028411,2022-10-25 19:58:39.928060,0 days 00:00:41.899649,1.0,3.0,256.0,0.0044190544581442,767.0,7.0,matern0.5,9.0,COMPLETE,
287.0,wine_quality,1.0,95.0,0.0192121043801307,2022-10-25 19:58:39.928632,2022-10-25 19:59:05.476866,0 days 00:00:25.548234,1.0,3.0,256.0,0.0070587362195439,525.0,10.0,matern0.5,6.0,COMPLETE,
287.0,wine_quality,1.0,96.0,0.0148880439810454,2022-10-25 19:59:05.477399,2022-10-25 20:00:43.370280,0 days 00:01:37.892881,1.0,3.0,256.0,0.0103262766083689,576.0,6.0,matern0.5,39.0,COMPLETE,
287.0,wine_quality,1.0,97.0,0.0148187661543488,2022-10-25 20:00:43.370849,2022-10-25 20:02:14.921561,0 days 00:01:31.550712,1.0,4.0,256.0,0.0173863353688192,583.0,6.0,matern0.5,32.0,COMPLETE,
287.0,wine_quality,1.0,98.0,0.0155200446024537,2022-10-25 20:02:14.922171,2022-10-25 20:03:23.031365,0 days 00:01:08.109194,1.0,4.0,256.0,0.0296656308328801,633.0,5.0,matern0.5,22.0,COMPLETE,
287.0,wine_quality,1.0,99.0,0.0152247622609138,2022-10-25 20:03:23.031931,2022-10-25 20:04:38.065684,0 days 00:01:15.033753,1.0,4.0,256.0,0.0162287443470066,438.0,6.0,matern0.5,32.0,COMPLETE,
287.0,wine_quality,2.0,0.0,0.0209236461669206,2022-10-25 20:06:31.666274,2022-10-25 20:07:27.888758,0 days 00:00:56.222484,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,64.0,COMPLETE,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}"
