dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_gp_layers,params_n_gp_out,params_batch_size,params_lr,params_num_inducing,params_num_samples,params_kernel_type,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
42225.0,diamonds,1.0,63.0,0.0009402139403391,2022-10-31 22:21:41.519702,2022-10-31 22:44:20.765280,0 days 00:22:39.245578,1.0,2.0,256.0,0.0018505529622041,906.0,4.0,matern1.5,59.0,COMPLETE,
42225.0,diamonds,1.0,64.0,0.000975511764409,2022-10-31 22:44:20.765848,2022-10-31 23:14:25.894694,0 days 00:30:05.128846,1.0,2.0,256.0,0.0009184219048286,912.0,5.0,matern1.5,78.0,COMPLETE,
42225.0,diamonds,1.0,65.0,0.0009182169160339,2022-10-31 23:14:25.895258,2022-10-31 23:42:01.965036,0 days 00:27:36.069778,1.0,3.0,256.0,0.0016456676671904,762.0,6.0,matern1.5,75.0,COMPLETE,
42225.0,diamonds,1.0,66.0,0.0009280670783482,2022-10-31 23:42:01.965597,2022-11-01 00:05:02.833817,0 days 00:23:00.868220,1.0,3.0,512.0,0.0014649487726058,535.0,6.0,matern1.5,143.0,COMPLETE,
42225.0,diamonds,1.0,67.0,0.0010534158791415,2022-11-01 00:05:02.834385,2022-11-01 00:18:36.359633,0 days 00:13:33.525248,1.0,3.0,512.0,0.0015794328941502,539.0,6.0,matern1.5,82.0,COMPLETE,
42225.0,diamonds,1.0,68.0,0.0009424361924175,2022-11-01 00:18:36.360160,2022-11-01 00:36:05.240980,0 days 00:17:28.880820,1.0,3.0,512.0,0.0018955429228509,458.0,7.0,matern1.5,120.0,COMPLETE,
42225.0,diamonds,1.0,69.0,0.0009271754533983,2022-11-01 00:36:05.241505,2022-11-01 01:06:11.682805,0 days 00:30:06.441300,1.0,4.0,512.0,0.0012400918696766,624.0,6.0,matern1.5,172.0,COMPLETE,
42225.0,diamonds,1.0,70.0,0.0012660917709581,2022-11-01 01:06:11.683407,2022-11-01 01:36:27.602118,0 days 00:30:15.918711,3.0,4.0,512.0,0.0012698213377395,343.0,8.0,rbf,87.0,COMPLETE,
42225.0,diamonds,1.0,71.0,0.0010212449124082,2022-11-01 01:36:27.602674,2022-11-01 02:06:36.878657,0 days 00:30:09.275983,1.0,4.0,512.0,0.0007873917953576,630.0,6.0,matern1.5,164.0,COMPLETE,
42225.0,diamonds,1.0,72.0,0.0009516299178358,2022-11-01 02:06:36.879206,2022-11-01 02:32:25.582587,0 days 00:25:48.703381,1.0,4.0,512.0,0.0010088790665315,427.0,6.0,matern1.5,185.0,COMPLETE,
42225.0,diamonds,1.0,73.0,0.0012391579803079,2022-11-01 02:32:25.583133,2022-11-01 03:02:33.455715,0 days 00:30:07.872582,1.0,3.0,512.0,0.0004001621038986,564.0,7.0,matern1.5,180.0,COMPLETE,
42225.0,diamonds,1.0,74.0,0.0009242907981388,2022-11-01 03:02:33.456257,2022-11-01 03:25:12.517668,0 days 00:22:39.061411,1.0,4.0,512.0,0.0023017582540878,783.0,5.0,matern1.5,98.0,COMPLETE,
42225.0,diamonds,1.0,75.0,0.000969022657955,2022-11-01 03:25:12.518239,2022-11-01 03:39:11.201407,0 days 00:13:58.683168,1.0,4.0,512.0,0.0024061308607314,491.0,6.0,matern1.5,90.0,COMPLETE,
42225.0,diamonds,1.0,76.0,0.0015084798214957,2022-11-01 03:39:11.202001,2022-11-01 04:09:14.990639,0 days 00:30:03.788638,1.0,4.0,512.0,0.0005302171978901,748.0,5.0,matern0.5,144.0,COMPLETE,
42225.0,diamonds,1.0,77.0,0.0464567467570304,2022-11-01 04:09:14.991181,2022-11-01 04:16:03.219778,0 days 00:06:48.228597,4.0,4.0,512.0,0.0012172277937369,391.0,7.0,matern1.5,7.0,COMPLETE,
42225.0,diamonds,1.0,78.0,0.0009624070080462,2022-11-01 04:16:03.220338,2022-11-01 04:32:40.574483,0 days 00:16:37.354145,1.0,4.0,512.0,0.0026100389590773,650.0,6.0,matern1.5,80.0,COMPLETE,
42225.0,diamonds,1.0,79.0,0.0010053152218461,2022-11-01 04:32:40.575037,2022-11-01 05:02:47.997974,0 days 00:30:07.422937,1.0,3.0,512.0,0.000724355537739,592.0,5.0,matern1.5,189.0,COMPLETE,
42225.0,diamonds,1.0,80.0,0.0009356186783406,2022-11-01 05:02:47.998522,2022-11-01 05:22:05.377738,0 days 00:19:17.379216,1.0,4.0,1024.0,0.0032914578581115,806.0,8.0,matern1.5,116.0,COMPLETE,
42225.0,diamonds,1.0,81.0,0.0009582334314472,2022-11-01 05:22:05.378324,2022-11-01 05:49:10.712267,0 days 00:27:05.333943,1.0,4.0,1024.0,0.001797812941744,768.0,9.0,matern1.5,173.0,COMPLETE,
42225.0,diamonds,1.0,82.0,0.0010061711654998,2022-11-01 05:49:10.712813,2022-11-01 06:03:40.520707,0 days 00:14:29.807894,1.0,4.0,1024.0,0.0033105793728999,815.0,8.0,matern1.5,85.0,COMPLETE,
42225.0,diamonds,1.0,83.0,0.0009955923305824,2022-11-01 06:03:40.521267,2022-11-01 06:12:52.682717,0 days 00:09:12.161450,1.0,3.0,1024.0,0.0044351861401586,682.0,7.0,matern1.5,68.0,COMPLETE,
42225.0,diamonds,1.0,84.0,0.0009432747028768,2022-11-01 06:12:52.683283,2022-11-01 06:38:41.319972,0 days 00:25:48.636689,1.0,4.0,1024.0,0.0014742860398821,524.0,6.0,matern1.5,247.0,COMPLETE,
42225.0,diamonds,1.0,85.0,0.0011194352991878,2022-11-01 06:38:41.320508,2022-11-01 07:08:44.654110,0 days 00:30:03.333602,1.0,3.0,512.0,0.0009456315296193,849.0,10.0,matern1.5,109.0,COMPLETE,
42225.0,diamonds,1.0,86.0,0.0009562577179167,2022-11-01 07:08:44.654661,2022-11-01 07:20:30.451271,0 days 00:11:45.796610,1.0,4.0,1024.0,0.0039372266288549,739.0,5.0,matern1.5,84.0,COMPLETE,
42225.0,diamonds,1.0,87.0,0.0009730552264954,2022-11-01 07:20:30.451841,2022-11-01 07:39:36.008926,0 days 00:19:05.557085,1.0,3.0,512.0,0.0022699133090951,644.0,7.0,matern1.5,95.0,COMPLETE,
42225.0,diamonds,1.0,88.0,0.0009140507609117,2022-11-01 07:39:36.009471,2022-11-01 07:57:58.028223,0 days 00:18:22.018752,1.0,3.0,1024.0,0.0028396555666267,791.0,6.0,matern1.5,127.0,COMPLETE,
42225.0,diamonds,1.0,89.0,0.0009897655108943,2022-11-01 07:57:58.028777,2022-11-01 08:11:51.411840,0 days 00:13:53.383063,1.0,4.0,512.0,0.0028697640054603,565.0,6.0,rbf,84.0,COMPLETE,
42225.0,diamonds,1.0,90.0,0.0011185595067217,2022-11-01 08:11:51.412383,2022-11-01 08:33:42.053702,0 days 00:21:50.641319,1.0,3.0,1024.0,0.0011963897194993,473.0,11.0,matern0.5,207.0,COMPLETE,
42225.0,diamonds,1.0,91.0,0.0009659062488935,2022-11-01 08:33:42.054309,2022-11-01 08:46:45.098417,0 days 00:13:03.044108,1.0,3.0,1024.0,0.0042448013470431,787.0,6.0,matern1.5,89.0,COMPLETE,
42225.0,diamonds,1.0,92.0,0.0009485830087214,2022-11-01 08:46:45.098950,2022-11-01 09:10:39.792533,0 days 00:23:54.693583,1.0,3.0,1024.0,0.0033277941571298,929.0,12.0,matern1.5,113.0,COMPLETE,
42225.0,diamonds,1.0,93.0,0.0009581952472217,2022-11-01 09:10:39.793087,2022-11-01 09:33:03.991355,0 days 00:22:24.198268,1.0,3.0,1024.0,0.0017422042904144,696.0,5.0,matern1.5,184.0,COMPLETE,
42225.0,diamonds,1.0,94.0,0.0009498991130385,2022-11-01 09:33:03.991943,2022-11-01 10:00:31.877584,0 days 00:27:27.885641,1.0,4.0,1024.0,0.002000196979809,834.0,6.0,matern1.5,173.0,COMPLETE,
42225.0,diamonds,1.0,95.0,0.0009107626683544,2022-11-01 10:00:31.878190,2022-11-01 10:28:17.806435,0 days 00:27:45.928245,1.0,3.0,512.0,0.0014108659357944,614.0,8.0,matern1.5,151.0,COMPLETE,
42225.0,diamonds,1.0,96.0,0.0009262257663067,2022-11-01 10:28:17.807025,2022-11-01 10:53:45.620099,0 days 00:25:27.813074,1.0,3.0,512.0,0.001526818528117,614.0,8.0,matern1.5,138.0,COMPLETE,
42225.0,diamonds,1.0,97.0,0.0009078652074094,2022-11-01 10:53:45.620638,2022-11-01 11:21:30.452473,0 days 00:27:44.831835,1.0,3.0,512.0,0.0014026104957308,604.0,8.0,matern1.5,153.0,COMPLETE,
42225.0,diamonds,1.0,98.0,0.0009070279484149,2022-11-01 11:21:30.453027,2022-11-01 11:50:28.234522,0 days 00:28:57.781495,1.0,3.0,512.0,0.0014692579122949,624.0,9.0,matern1.5,152.0,COMPLETE,
42225.0,diamonds,1.0,99.0,0.0009383090946357,2022-11-01 11:50:28.235061,2022-11-01 12:16:07.199050,0 days 00:25:38.963989,1.0,3.0,512.0,0.0014928948306793,627.0,9.0,matern1.5,130.0,COMPLETE,
42225.0,diamonds,2.0,0.0,0.0015566260553896,2022-11-01 12:35:32.235308,2022-11-01 12:58:26.747755,0 days 00:22:54.512447,2.0,1.0,1024.0,0.001,200.0,10.0,rbf,293.0,COMPLETE,"{'n_gp_layers': 2, 'n_gp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_samples': 10, 'kernel_type': 'rbf'}"
42225.0,diamonds,2.0,1.0,0.0466410387307405,2022-11-01 12:58:26.748303,2022-11-01 13:07:43.871185,0 days 00:09:17.122882,3.0,2.0,512.0,0.0001386078794828,171.0,15.0,matern1.5,39.0,COMPLETE,
42225.0,diamonds,2.0,2.0,0.0020364382653497,2022-11-01 13:07:43.871708,2022-11-01 13:12:54.766506,0 days 00:05:10.894798,3.0,3.0,1024.0,0.0505511769740565,357.0,10.0,matern1.5,14.0,COMPLETE,
42225.0,diamonds,2.0,3.0,0.0010848697274923,2022-11-01 13:12:54.767046,2022-11-01 13:42:58.108299,0 days 00:30:03.341253,1.0,3.0,512.0,0.0005225872912287,211.0,13.0,matern0.5,285.0,COMPLETE,
42225.0,diamonds,2.0,4.0,0.0020342706120572,2022-11-01 13:42:58.108831,2022-11-01 14:00:43.466845,0 days 00:17:45.358014,1.0,1.0,1024.0,0.000603967939082,165.0,12.0,rbf,327.0,COMPLETE,
42225.0,diamonds,2.0,5.0,0.0014449768932536,2022-11-01 14:00:43.467366,2022-11-01 14:11:01.525851,0 days 00:10:18.058485,3.0,1.0,256.0,0.0617701828342357,741.0,13.0,matern1.5,7.0,COMPLETE,
42225.0,diamonds,2.0,6.0,0.0011539455153979,2022-11-01 14:11:01.526410,2022-11-01 14:41:03.057711,0 days 00:30:01.531301,3.0,1.0,1024.0,0.009164970869708,932.0,13.0,rbf,65.0,COMPLETE,
42225.0,diamonds,2.0,7.0,0.0463878829032182,2022-11-01 14:41:03.058292,2022-11-01 14:41:46.538113,0 days 00:00:43.479821,3.0,2.0,1024.0,0.0050462323631734,54.0,7.0,matern0.5,2.0,COMPLETE,
