dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_learning_rate,params_colsample_bytree,params_subsample,params_reg_alpha,params_reg_lambda,params_gamma,params_min_child_weight,user_attrs_n_estimators,state,system_attrs_fixed_params
44027.0,year,4.0,36.0,0.377936,2022-11-06 12:30:41.254142,2022-11-06 12:30:43.214225,0 days 00:00:01.960083,19.0,0.0019692525233897,0.4966398957357359,0.5316126752666618,0.0715509872771609,0.704212250758954,0.0076563175070117,84.55226387099268,,PRUNED,
44027.0,year,4.0,37.0,0.359578,2022-11-06 12:30:43.214765,2022-11-06 12:30:45.193323,0 days 00:00:01.978558,36.0,0.0556043756549727,0.4020551187406802,0.7403397025678717,0.3043653507870762,1.0125178730064358e-08,1.5991815100362242e-07,62.69601332998149,,PRUNED,
44027.0,year,4.0,38.0,0.369022,2022-11-06 12:30:45.194039,2022-11-06 12:30:47.125851,0 days 00:00:01.931812,41.0,0.0279124140433488,0.3653557939343583,0.4288376022472951,0.0213107159819722,8.327840038318029e-05,0.0298652002923659,38.77830286190654,,PRUNED,
44027.0,year,4.0,39.0,0.375995,2022-11-06 12:30:47.126439,2022-11-06 12:30:49.563598,0 days 00:00:02.437159,14.0,0.0076210514220515,0.5326241380352044,0.6272279063620471,0.0424463728451382,0.0009240190760089,6.748659958030975e-06,8.37318618241459,,PRUNED,
44027.0,year,4.0,40.0,0.365989,2022-11-06 12:30:49.564211,2022-11-06 12:30:50.926026,0 days 00:00:01.361815,25.0,0.0369375260700529,0.3423033003867753,0.4796298249129836,0.9478161990065218,0.0250515390881112,3.88401040874359e-08,20.327497010869813,,PRUNED,
44027.0,year,4.0,41.0,0.355251,2022-11-06 12:30:50.926558,2022-11-06 12:30:52.810944,0 days 00:00:01.884386,22.0,0.0682807693959823,0.3807111040431077,0.5822319177739071,0.1732729563100624,6.605156050613186e-05,7.648676988964254e-08,66.5459440792357,,PRUNED,
44027.0,year,4.0,42.0,0.119866,2022-11-06 12:30:52.811360,2022-11-06 12:31:13.517032,0 days 00:00:20.705672,25.0,0.0794350550233314,0.2014079321262492,0.6015593786388425,0.0402308862722559,4.074245363578286e-07,1.4666175240596018e-08,56.55301407330303,,PRUNED,
44027.0,year,4.0,43.0,0.360967,2022-11-06 12:31:13.517466,2022-11-06 12:31:15.442977,0 days 00:00:01.925511,22.0,0.0514409943265553,0.4234838454179808,0.5668729871006197,0.0993959261336279,5.069449046044827e-06,7.954809767580088e-08,85.05169433812203,,PRUNED,
44027.0,year,4.0,44.0,0.373506,2022-11-06 12:31:15.443397,2022-11-06 12:31:18.004233,0 days 00:00:02.560836,30.0,0.0148068638036041,0.4677903525114256,0.6536618791484421,0.0154407173083942,0.0002304749646638,5.172417548903906e-07,29.58115843523591,,PRUNED,
44027.0,year,4.0,45.0,0.171081,2022-11-06 12:31:18.004690,2022-11-06 12:31:41.490516,0 days 00:00:23.485826,24.0,0.0768501533083278,0.371250626845245,0.69650107189363,0.0585070143251986,3.49778107025846e-08,1.3847905695579328e-06,3.845597688110887,,PRUNED,
44027.0,year,4.0,46.0,0.365539,2022-11-06 12:31:41.491100,2022-11-06 12:31:42.889116,0 days 00:00:01.398016,41.0,0.038285400401547,0.2944331014094077,0.5838381709907767,2.6310247805964755,1.826677756256125e-05,1.5103633271749479e-07,36.31995548204203,,PRUNED,
44027.0,year,4.0,47.0,0.372109,2022-11-06 12:31:42.889671,2022-11-06 12:31:44.751728,0 days 00:00:01.862057,27.0,0.0189846083492238,0.4055238627716728,0.5445117655465677,0.5333563163407647,0.0034221723684836,9.0905682473394e-05,52.26415964503539,,PRUNED,
44027.0,year,4.0,48.0,0.377422,2022-11-06 12:31:44.752311,2022-11-06 12:31:47.016528,0 days 00:00:02.264217,20.0,0.0034563068489727,0.4494705428588369,0.6429991647383583,0.0295086183265995,0.1162642775164228,1.114760280301486e-08,83.20998373149163,,PRUNED,
44027.0,year,4.0,49.0,0.357444,2022-11-06 12:31:47.016941,2022-11-06 12:31:48.731739,0 days 00:00:01.714798,48.0,0.062024053234344,0.5489519942744291,0.5039014796409702,1.857859237970056,0.0002549137504535,1.4486311079833844e-05,66.10725898682244,,PRUNED,
44027.0,year,4.0,50.0,0.109407,2022-11-06 12:31:48.732099,2022-11-06 12:32:10.738530,0 days 00:00:22.006431,30.0,0.0962049788684882,0.3408672341783617,0.6089264938259406,6.314579102521338,5.222807386541617e-05,0.1085703598540298,45.19503693864801,,PRUNED,
44027.0,year,4.0,51.0,0.0097669223468697,2022-11-06 12:32:10.738953,2022-11-06 12:42:47.641816,0 days 00:10:36.902863,48.0,0.0811592476217474,0.5751387004907241,0.584524526292096,0.0405985072759022,2.092668385028812e-06,1.9672351019748025e-06,49.93820327615736,189.0,COMPLETE,
44027.0,year,4.0,52.0,0.009733284821837,2022-11-06 12:42:47.643078,2022-11-06 12:51:29.300098,0 days 00:08:41.657020,44.0,0.0791690292916036,0.5612115034324328,0.5625299940685983,0.0413932127907047,6.577119562092058e-07,1.0514849793926462e-06,59.731014833704506,175.0,COMPLETE,
44027.0,year,4.0,53.0,0.361413,2022-11-06 12:51:29.301410,2022-11-06 12:51:31.708609,0 days 00:00:02.407199,44.0,0.0501164287243337,0.5206569887110737,0.766174622356488,0.0881985411810472,4.8956926506564304e-08,2.6780080789886504e-08,70.27842042833399,,PRUNED,
44027.0,year,4.0,54.0,0.355555,2022-11-06 12:51:31.709077,2022-11-06 12:51:33.929882,0 days 00:00:02.220805,50.0,0.0671197368934901,0.5548878178728568,0.549245716838294,0.0162744948654905,5.534512648875829e-06,4.667262974472148e-06,85.66455004032028,,PRUNED,
44027.0,year,4.0,55.0,0.364499,2022-11-06 12:51:33.930412,2022-11-06 12:51:35.926814,0 days 00:00:01.996402,16.0,0.0412013645996304,0.5979492070226494,0.5158639269553625,0.3136572175564781,4.92923105076335e-07,2.692873455735257e-07,33.909342871367194,,PRUNED,
44027.0,year,4.0,56.0,0.370518,2022-11-06 12:51:35.927233,2022-11-06 12:51:37.052728,0 days 00:00:01.125495,8.0,0.0236815606266774,0.2194530467502133,0.4223410454020647,0.0495074110817688,5.512476697102407e-07,6.804804628573654e-07,59.54859082347508,,PRUNED,
44027.0,year,4.0,57.0,0.359133,2022-11-06 12:51:37.053332,2022-11-06 12:51:39.361351,0 days 00:00:02.308019,35.0,0.0567248168562633,0.4880152006278657,0.4889419636908479,0.0229892755698621,0.0014876247852543,9.442369829394952e-05,75.87315927348926,,PRUNED,
44027.0,year,4.0,58.0,0.0097455799256497,2022-11-06 12:51:39.361901,2022-11-06 12:59:59.015268,0 days 00:08:19.653367,40.0,0.0809636272235947,0.3797623535624883,0.5628003955213714,0.1346114040391762,1.6901695466808166e-08,3.985477933898189e-05,98.5310642137256,263.0,COMPLETE,
44027.0,year,4.0,59.0,0.367937,2022-11-06 12:59:59.016569,2022-11-06 13:00:01.026916,0 days 00:00:02.010347,40.0,0.0311040191212111,0.437366454464737,0.5206306333280702,0.1504988909919981,2.0803450872823865e-08,3.9565183258545015e-05,95.96727642959492,,PRUNED,
44027.0,year,5.0,0.0,0.00941574478235749,2022-11-06 13:31:44.811933,2022-11-06 13:54:22.079945,0 days 00:22:37.268012,46.0,0.05518,0.59548,0.630578,1.465652,2.7e-08,2.57e-05,63.056,519.0,COMPLETE,"{'max_depth': 46, 'learning_rate': 0.05518, 'colsample_bytree': 0.59548, 'subsample': 0.630578, 'reg_alpha': 1.465652, 'reg_lambda': 2.7e-08, 'gamma': 2.57e-05, 'min_child_weight': 63.056}"
44027.0,year,5.0,1.0,0.009585827431614066,2022-11-06 13:54:22.081285,2022-11-06 14:06:25.440660,0 days 00:12:03.359375,26.0,0.042896155557763785,0.3657758752897546,0.45229678577903043,4.048476157614295,8.048377124625005e-08,0.0002783687417087091,65.41200250937766,694.0,COMPLETE,
44027.0,year,5.0,2.0,0.02939637010257271,2022-11-06 14:06:25.442013,2022-11-06 14:14:08.317100,0 days 00:07:42.875087,9.0,0.0010306934342049893,0.2964984362555935,0.6126860959812942,1.2237742466806305,0.004763532634657886,7.519096271966497e-07,16.639963327824102,1000.0,COMPLETE,
44027.0,year,5.0,3.0,0.01166782839035136,2022-11-06 14:14:08.318384,2022-11-06 14:33:37.521318,0 days 00:19:29.202934,29.0,0.008445973445251505,0.34452707259713644,0.5815843997398292,0.2030651128309464,0.01813081464526169,5.563626235795104,7.486275783021948,710.0,COMPLETE,
44027.0,year,5.0,4.0,0.010064965769656382,2022-11-06 14:33:37.522643,2022-11-06 14:37:48.331867,0 days 00:04:10.809224,4.0,0.05240000832323945,0.4747883910069408,0.4265418299718733,0.2039693084685037,2.764544762471689,4.295381872396711e-07,72.26290843953194,901.0,COMPLETE,
44027.0,year,5.0,5.0,0.378668,2022-11-06 14:37:48.333132,2022-11-06 14:37:51.095452,0 days 00:00:02.762320,27.0,0.001167494703862295,0.5074353359338323,0.5395727773538167,0.025342810081835362,0.1035679837491969,8.245188204131987,7.382641973077236,,PRUNED,
44027.0,year,5.0,6.0,0.378646,2022-11-06 14:37:51.095870,2022-11-06 14:37:52.635216,0 days 00:00:01.539346,49.0,0.0012339357765097445,0.4381166401794149,0.42403557471231346,7.055044563757839,0.01911440879854842,0.4992570540269638,3.7998378930838697,,PRUNED,
44027.0,year,5.0,7.0,0.375186,2022-11-06 14:37:52.635718,2022-11-06 14:37:54.265010,0 days 00:00:01.629292,25.0,0.011340690056043984,0.27506128333183366,0.4884630245628255,0.4744920900509125,6.410553520518177e-07,0.00010745825531376739,5.4320750827766,,PRUNED,
44027.0,year,5.0,8.0,0.10755,2022-11-06 14:37:54.265558,2022-11-06 14:38:23.762237,0 days 00:00:29.496679,5.0,0.08822883872099455,0.4442586995274922,0.6902611095764648,1.4085763653029595,8.014601241561175e-05,6.094779436629337,16.921179963634813,,PRUNED,
44027.0,year,5.0,9.0,0.365964,2022-11-06 14:38:23.762747,2022-11-06 14:38:25.116512,0 days 00:00:01.353765,30.0,0.03844893364628299,0.28401590793045456,0.5643415581297573,3.9386699423640006,6.538462319893431,0.0033691833453859564,9.754202114089393,,PRUNED,
44027.0,year,5.0,10.0,0.375511,2022-11-06 14:38:25.117022,2022-11-06 14:38:27.219226,0 days 00:00:02.102204,50.0,0.010383149841872915,0.20463757290930618,0.7965437157459969,0.03267437380630117,5.3796080632441075e-06,4.640512045093962e-08,34.407536895335234,,PRUNED,
44027.0,year,5.0,11.0,0.368074,2022-11-06 14:38:27.219633,2022-11-06 14:38:28.717340,0 days 00:00:01.497707,40.0,0.03217109643566253,0.5904587633692672,0.4815823988129411,2.334485497810166,1.1012103099482098e-08,0.00017673157925073317,89.88160129632222,,PRUNED,
44027.0,year,5.0,12.0,0.372311,2022-11-06 14:38:28.717755,2022-11-06 14:38:30.392944,0 days 00:00:01.675189,17.0,0.019734804161565547,0.3728357105350245,0.6584922092362236,0.619122782737462,1.0490154026865977e-08,0.005832286924584936,43.50869474701061,,PRUNED,
44027.0,year,5.0,13.0,0.009730172369469596,2022-11-06 14:38:30.393362,2022-11-06 14:55:08.170830,0 days 00:16:37.777468,34.0,0.08638552685563149,0.5950141399218947,0.4890514735758549,9.961435345940115,4.262881923585691e-07,2.59770258625871e-05,32.42569970949975,504.0,COMPLETE,
44027.0,year,5.0,14.0,0.377736,2022-11-06 14:55:08.172218,2022-11-06 14:55:09.558291,0 days 00:00:01.386073,19.0,0.0038974925642806506,0.21624867061584685,0.7432963174687749,3.3747621671846946,2.0030938605125404e-07,8.890822850823955e-06,2.1912169648383566,,PRUNED,
44027.0,year,5.0,15.0,0.3716,2022-11-06 14:55:09.558853,2022-11-06 14:55:11.747570,0 days 00:00:02.188717,40.0,0.021738588736807306,0.37404083884897626,0.6455058454655987,0.09337223248927862,4.885145141038247e-05,0.003965524941975746,54.56786672043116,,PRUNED,
44027.0,year,5.0,16.0,0.0097486912178561,2022-11-06 14:55:11.747976,2022-11-06 15:06:20.902375,0 days 00:11:09.154399,41.0,0.052116769779591995,0.24449736574966258,0.4021340231013641,0.9182073385126117,7.767947056786951e-08,3.4157381370125678e-06,23.260438524020635,621.0,COMPLETE,
44027.0,year,5.0,17.0,0.377552,2022-11-06 15:06:20.903676,2022-11-06 15:06:22.075783,0 days 00:00:01.172107,20.0,0.004431034250830505,0.3345918856723383,0.5229234938695903,2.2044195878596717,4.183408035001862e-06,0.06509645499101692,99.39014319652514,,PRUNED,
44027.0,year,5.0,18.0,0.372715,2022-11-06 15:06:22.076205,2022-11-06 15:06:23.584209,0 days 00:00:01.508004,36.0,0.018608715336100635,0.5315120921713462,0.6998651974368734,4.8573779781034165,8.327371973155379e-06,0.000727170884199761,55.36415567229196,,PRUNED,
44027.0,year,5.0,19.0,0.010079200769544428,2022-11-06 15:06:23.584642,2022-11-06 15:08:17.877582,0 days 00:01:54.292940,12.0,0.09640076512994339,0.39425475061515547,0.4666953368331066,0.09412662177675674,0.0006899303560605638,7.720654744886819e-08,27.112542712069857,136.0,COMPLETE,
44027.0,year,5.0,20.0,0.009631741670921986,2022-11-06 15:08:17.878901,2022-11-06 15:20:31.981738,0 days 00:12:14.102837,23.0,0.052364402970446026,0.3176945432767009,0.5928249842364913,0.01045847857420203,4.704803329348046e-08,1.019261570555949e-08,62.60736165789712,547.0,COMPLETE,
44027.0,year,5.0,21.0,0.009758269780057692,2022-11-06 15:20:31.983026,2022-11-06 15:26:54.513751,0 days 00:06:22.530725,23.0,0.05463616981336283,0.3210734719112187,0.604611292142219,0.01002578305304692,7.563191985150689e-08,3.223760001610959e-05,51.70019945944609,285.0,COMPLETE,
44027.0,year,5.0,22.0,0.368633,2022-11-06 15:26:54.515122,2022-11-06 15:26:55.987974,0 days 00:00:01.472852,14.0,0.030397608227017453,0.24204652665713505,0.5324451854735232,0.011058373707708928,3.46544778839885e-08,2.2437730595179263e-08,69.54191108913301,,PRUNED,
44027.0,year,5.0,23.0,0.009538143177650707,2022-11-06 15:26:55.988476,2022-11-06 15:47:46.514928,0 days 00:20:50.526452,34.0,0.058659982362633874,0.40309210562584186,0.6245346450090491,0.31089105600825934,1.075461734020094e-06,1.1760262611150702e-06,44.16895836030721,579.0,COMPLETE,
44027.0,year,5.0,24.0,0.009583780929873309,2022-11-06 15:47:46.516259,2022-11-06 16:06:28.862715,0 days 00:18:42.346456,34.0,0.06569010084485473,0.4122050316195901,0.641309019234649,0.33642476016269374,1.2583745900039538e-06,2.0750856131731133e-06,42.76628934738934,508.0,COMPLETE,
44027.0,year,5.0,25.0,0.098943,2022-11-06 16:06:28.864012,2022-11-06 16:21:32.086634,0 days 00:15:03.222622,45.0,0.07026510771969169,0.41664856510665904,0.635329683326016,0.3173762964175772,1.2133783769553458e-06,1.7039930043236616e-06,22.472571904583035,,PRUNED,
44027.0,year,5.0,26.0,0.370011,2022-11-06 16:21:32.087085,2022-11-06 16:21:34.714903,0 days 00:00:02.627818,33.0,0.026369096876105877,0.49591453577210953,0.7055842701210001,0.11639470452780847,3.179727427676522e-05,1.7116020541019988e-07,40.81223970410873,,PRUNED,
44027.0,year,5.0,27.0,0.009711701982746925,2022-11-06 16:21:34.715335,2022-11-06 16:46:12.364636,0 days 00:24:37.649301,45.0,0.06789640745031707,0.55042184123124,0.6641589235571422,0.4702019377428001,0.0005321464258360449,1.4407680724254195e-05,13.103660985145778,424.0,COMPLETE,
44027.0,year,5.0,28.0,0.37377,2022-11-06 16:46:12.365936,2022-11-06 16:46:14.844426,0 days 00:00:02.478490,37.0,0.015432646334488343,0.4599450848624201,0.7461190355595345,0.22235498223002556,1.7436799041727412e-06,2.9897231995292397e-06,40.76798795081826,,PRUNED,
44027.0,year,5.0,29.0,0.366037,2022-11-06 16:46:14.844969,2022-11-06 16:46:16.465630,0 days 00:00:01.620661,45.0,0.03806056410409439,0.42108741266079425,0.6238038372097656,0.7199103569611299,2.2597107904265542e-07,2.7098159298855057e-07,83.17996222534629,,PRUNED,
44027.0,year,5.0,30.0,0.377001,2022-11-06 16:46:16.466033,2022-11-06 16:46:18.790529,0 days 00:00:02.324496,32.0,0.00601224991998909,0.3958734691264337,0.5619217294508905,0.05219261529927621,1.3705463918408172e-05,6.646079205783995e-05,27.931712565610237,,PRUNED,
44027.0,year,5.0,31.0,0.366429,2022-11-06 16:46:18.790957,2022-11-06 16:46:20.348364,0 days 00:00:01.557407,37.0,0.03699351349763385,0.3690399391653949,0.6106390116679855,1.398331430101976,1.7581695937663852e-07,0.00038256761918335715,47.81405464115752,,PRUNED,
44027.0,year,5.0,32.0,0.109177,2022-11-06 16:46:20.348938,2022-11-06 16:47:00.296996,0 days 00:00:39.948058,29.0,0.06174142020311938,0.30294155506097264,0.5851612936128348,2.0571342839821263,3.152621658971924e-08,1.074600071647004e-06,18.594582011871974,,PRUNED,
44027.0,year,5.0,33.0,0.364382,2022-11-06 16:47:00.297742,2022-11-06 16:47:01.736168,0 days 00:00:01.438426,26.0,0.042962804395331566,0.35035946756998526,0.6828946683060961,1.065538010484548,1.756842753468053e-06,8.702163622099587e-06,75.5471611411006,,PRUNED,
44027.0,year,5.0,34.0,0.009718597011122015,2022-11-06 16:47:01.736579,2022-11-06 16:55:08.586085,0 days 00:08:06.849506,32.0,0.06861408683622225,0.4927802701145593,0.5101970345172776,0.31734025382334524,0.00018050750168703198,0.0011744399930858046,64.91662915828776,238.0,COMPLETE,
44027.0,year,5.0,35.0,0.370711,2022-11-06 16:55:08.587432,2022-11-06 16:55:10.412027,0 days 00:00:01.824595,42.0,0.02437566352412343,0.40084589401396004,0.4487109368535456,0.1850344338509216,5.548852841601006e-07,5.486516623736409e-07,35.772355276747476,,PRUNED,
44027.0,year,5.0,36.0,0.37422,2022-11-06 16:55:10.412562,2022-11-06 16:55:11.672696,0 days 00:00:01.260134,28.0,0.01421012197893728,0.3539696241428714,0.5445413441317208,5.191892947020486,0.34444510977795423,0.05473184141523901,13.404511813665676,,PRUNED,
44027.0,year,5.0,37.0,0.363636,2022-11-06 16:55:11.673094,2022-11-06 16:55:14.294890,0 days 00:00:02.621796,35.0,0.0449928860023037,0.546671251870746,0.7258274494195028,0.1536532140662165,0.0050489104262626885,5.5510280611698776e-05,78.94226747528468,,PRUNED,
44027.0,year,5.0,38.0,0.378391,2022-11-06 16:55:14.295321,2022-11-06 16:55:16.157491,0 days 00:00:01.862170,24.0,0.001972108543415275,0.45828489774154846,0.5737277754838601,0.4206664219991464,2.1273559725183113e-08,5.3469529395105824e-06,58.3823184462731,,PRUNED,
44027.0,year,5.0,39.0,0.099899,2022-11-06 16:55:16.158027,2022-11-06 16:57:20.406666,0 days 00:02:04.248639,30.0,0.09987462110748183,0.26505077656862264,0.6236532103142711,1.7391194986868614,1.391994847356993e-07,0.00025374350241367556,99.085302576192,,PRUNED,
44027.0,year,5.0,40.0,0.368636,2022-11-06 16:57:20.407327,2022-11-06 16:57:21.901728,0 days 00:00:01.494401,47.0,0.030557050684749544,0.43002120242408953,0.6677739675428018,3.431546575388743,2.385252305042315e-06,8.572357773144059e-07,29.455725988848922,,PRUNED,
44027.0,year,5.0,41.0,0.362586,2022-11-06 16:57:21.902120,2022-11-06 16:57:23.919077,0 days 00:00:02.016957,23.0,0.04808204485987609,0.3070615188826791,0.5908907826780442,0.056643494493695046,7.377161440842516e-08,1.3470729669979058e-08,64.91777126399352,,PRUNED,
44027.0,year,5.0,42.0,0.100228,2022-11-06 16:57:23.919487,2022-11-06 17:00:01.897852,0 days 00:02:37.978365,21.0,0.07771275834648342,0.3278707802427713,0.5976637832250626,0.017631591369454205,6.512745792933588e-07,1.0078545888812351e-07,46.12227227573984,,PRUNED,
44027.0,year,5.0,43.0,0.234337,2022-11-06 17:00:01.898253,2022-11-06 17:00:05.798421,0 days 00:00:03.900168,16.0,0.05590503902823943,0.2819447757698294,0.6325771193765164,7.479331539361444,3.3049580805962053e-08,2.8407005804534802e-08,37.19050025545416,,PRUNED,
44027.0,year,5.0,44.0,0.100047,2022-11-06 17:00:05.798818,2022-11-06 17:03:25.336177,0 days 00:03:19.537359,38.0,0.07917335755906084,0.3199801193649813,0.5494432987671731,0.05841415588341174,1.0363052238586281e-08,0.013161801673281067,62.97744145472133,,PRUNED,
44027.0,year,5.0,45.0,0.36611,2022-11-06 17:03:25.336721,2022-11-06 17:03:27.686019,0 days 00:00:02.349298,27.0,0.03784291827725499,0.3656124175475041,0.6535763359549798,0.019787391472024334,3.429942054501833e-07,1.505191485658077e-05,9.574928079408522,,PRUNED,
44027.0,year,5.0,46.0,0.111896,2022-11-06 17:03:27.686413,2022-11-06 17:03:50.767468,0 days 00:00:23.081055,31.0,0.06148307013551259,0.34396827988992673,0.43476933037360843,2.943158562693265,1.7705655281502604e-05,0.00012334095461477896,48.65673322545082,,PRUNED,
44027.0,year,5.0,47.0,0.363478,2022-11-06 17:03:50.767877,2022-11-06 17:03:52.092305,0 days 00:00:01.324428,25.0,0.045613517018151306,0.29616335746216865,0.5074531170453664,0.7643964329172408,7.44828132361004e-08,1.0174301517261862e-08,80.86891427165885,,PRUNED,
44027.0,year,5.0,48.0,0.376507,2022-11-06 17:03:52.092720,2022-11-06 17:03:54.660989,0 days 00:00:02.568269,43.0,0.007561464476499148,0.3848240890672868,0.4061561673929708,0.04077818438565486,9.928203724721724e-07,0.0014279732457943655,3.8569957054379755,,PRUNED,
44027.0,year,5.0,49.0,0.369446,2022-11-06 17:03:54.661544,2022-11-06 17:03:55.935162,0 days 00:00:01.273618,6.0,0.028206208976340394,0.26372750358804,0.5622774936913123,5.280823031832578,3.7325563522279236e-06,1.9161509564575587e-06,56.519127015364965,,PRUNED,
44027.0,year,5.0,50.0,0.103231,2022-11-06 17:03:55.936584,2022-11-06 17:05:31.834754,0 days 00:01:35.898170,49.0,0.07861756792015917,0.4457848466964338,0.7940623480152352,9.922077808296473,1.8660242893675893e-08,3.0582399399130203e-07,24.30088891600322,,PRUNED,
44027.0,year,5.0,51.0,0.00962761829639145,2022-11-06 17:05:31.835299,2022-11-06 17:40:04.287602,0 days 00:34:32.452303,47.0,0.06953417373836379,0.5653390422400406,0.6771809306854925,0.5730393130767781,0.0009888876382349258,2.1380964662129035e-05,14.443753441921004,590.0,COMPLETE,
44027.0,year,5.0,52.0,0.360979,2022-11-06 17:40:04.288980,2022-11-06 17:40:06.624695,0 days 00:00:02.335715,47.0,0.0529197062272122,0.5737369870181798,0.6401781774798446,0.5535336967150016,0.0017344112558807362,2.6022189097397018e-05,19.412616431031882,,PRUNED,
44027.0,year,5.0,53.0,0.367335,2022-11-06 17:40:06.625185,2022-11-06 17:40:08.502590,0 days 00:00:01.877405,40.0,0.034315215825191,0.5238199580211998,0.6781675250026601,1.150121031786055,0.0001694416376443888,0.00040794197360561533,10.202432759668142,,PRUNED,
44027.0,year,5.0,54.0,0.103925,2022-11-06 17:40:08.503014,2022-11-06 17:42:28.676804,0 days 00:02:20.173790,22.0,0.08903528119910624,0.5729391265580102,0.7164491706515075,0.24451490451436322,0.10831859856247351,1.13621298308857,5.915988586362939,,PRUNED,
44027.0,year,5.0,55.0,0.009540921846355037,2022-11-06 17:42:28.677277,2022-11-06 17:55:51.418923,0 days 00:13:22.741646,17.0,0.06086606102990037,0.47521663704895917,0.6143887210269342,0.3924274199692885,0.0034126353428829284,6.618696277591504e-05,33.635252864936,516.0,COMPLETE,
44027.0,year,5.0,56.0,0.104436,2022-11-06 17:55:51.420218,2022-11-06 17:56:27.156054,0 days 00:00:35.735836,8.0,0.0627322932290588,0.47177737203110687,0.6114939105978423,0.3816161500540853,0.0058129510903261955,5.602158824929249e-06,31.220662589666095,,PRUNED,
44027.0,year,5.0,57.0,0.00967359958943201,2022-11-06 17:56:27.156469,2022-11-06 18:02:05.878967,0 days 00:05:38.722498,11.0,0.0751984502521769,0.5237315849905271,0.6506000616478368,0.26005160504603747,0.022112750741237624,5.32409119414658e-05,40.18139355316625,317.0,COMPLETE,
44027.0,year,5.0,58.0,0.371487,2022-11-06 18:02:05.880305,2022-11-06 18:02:07.448196,0 days 00:00:01.567891,17.0,0.022132700899318295,0.411603125156422,0.6219185427175428,0.8812014230354777,0.0008958974538833576,0.00011291223574602759,52.74920682276839,,PRUNED,
44027.0,year,5.0,59.0,0.364013,2022-11-06 18:02:07.448577,2022-11-06 18:02:10.410509,0 days 00:00:02.961932,39.0,0.044001751467067605,0.5957541020711364,0.6887024290018511,0.13705716809933666,0.015880739073452183,2.87068929545316e-05,16.5137556582123,,PRUNED,
