dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,r1_08_PPV,2.0,16.0,2.075634802167769e-05,2022-11-06 15:26:33.434679,2022-11-06 15:44:25.620648,0 days 00:17:52.185969,53.0,6.0,0.0004459784926454,512.0,COMPLETE,0.0001719192659948,0.0001187094603665,,,
44027.0,r1_08_PPV,2.0,17.0,0.0615785084664821,2022-11-06 15:44:25.621259,2022-11-06 15:47:30.510153,0 days 00:03:04.888894,308.0,4.0,0.0032295696474188,1024.0,PRUNED,0.402570366859436,0.0615785084664821,,,
44027.0,r1_08_PPV,2.0,18.0,369.4212341308594,2022-11-06 15:47:30.510545,2022-11-06 15:48:39.918316,0 days 00:01:09.407771,460.0,2.0,3.668302234661764e-05,8124.0,PRUNED,369.4212341308594,,,,
44027.0,r1_08_PPV,2.0,19.0,0.0026693008840084,2022-11-06 15:48:39.918693,2022-11-06 15:52:53.905008,0 days 00:04:13.986315,677.0,5.0,0.0002855435081773,512.0,PRUNED,0.0080767553299665,0.0026693008840084,,,
44027.0,r1_08_PPV,2.0,20.0,0.0078509738668799,2022-11-06 15:52:53.905386,2022-11-06 15:56:56.907094,0 days 00:04:03.001708,961.0,4.0,0.0002805792311444,512.0,PRUNED,0.0078509738668799,,,,
44027.0,r1_08_PPV,2.0,21.0,4.76877498626709,2022-11-06 15:56:56.907452,2022-11-06 15:58:05.617762,0 days 00:01:08.710310,35.0,3.0,0.0017009703093645,2048.0,PRUNED,4.76877498626709,,,,
44027.0,r1_08_PPV,2.0,22.0,5.422135353088379,2022-11-06 15:58:05.618131,2022-11-06 16:01:12.507084,0 days 00:03:06.888953,501.0,2.0,4.839850347577717e-05,512.0,PRUNED,5.422135353088379,,,,
44027.0,r1_08_PPV,2.0,23.0,5.433395862579346,2022-11-06 16:01:12.507473,2022-11-06 16:02:23.101950,0 days 00:01:10.594477,624.0,3.0,0.0004048480464597,2048.0,PRUNED,5.433395862579346,,,,
44027.0,r1_08_PPV,2.0,24.0,2.0855157375335693,2022-11-06 16:02:23.102374,2022-11-06 16:03:32.845408,0 days 00:01:09.743034,512.0,3.0,0.0052492107525496,4096.0,PRUNED,2.0855157375335693,,,,
44027.0,r1_08_PPV,2.0,25.0,0.0355450883507728,2022-11-06 16:03:32.845803,2022-11-06 16:06:21.227868,0 days 00:02:48.382065,214.0,2.0,0.0124501611421653,512.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,26.0,2.1024293899536133,2022-11-06 16:06:21.228504,2022-11-06 16:08:35.550456,0 days 00:02:14.321952,746.0,6.0,0.0077687043903344,4096.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,27.0,0.0003796288801822,2022-11-06 16:08:35.551092,2022-11-06 16:22:05.122187,0 days 00:13:29.571095,259.0,3.0,0.0009995129515094,4096.0,COMPLETE,0.0053776525892317,,,,
44027.0,r1_08_PPV,2.0,28.0,20.558368682861328,2022-11-06 16:22:05.122833,2022-11-06 16:23:18.317471,0 days 00:01:13.194638,206.0,5.0,6.961329965082851e-05,2048.0,PRUNED,20.558368682861328,,,,
44027.0,r1_08_PPV,2.0,29.0,3.135938167572021,2022-11-06 16:23:18.317828,2022-11-06 16:24:24.606652,0 days 00:01:06.288824,794.0,2.0,0.0009326157173548,1024.0,PRUNED,3.135938167572021,,,,
44027.0,r1_08_PPV,2.0,30.0,0.0605419911444187,2022-11-06 16:24:24.606983,2022-11-06 16:27:20.098458,0 days 00:02:55.491475,365.0,5.0,0.0445334007611691,1024.0,COMPLETE,0.0605419911444187,,,,
44027.0,r1_08_PPV,2.0,31.0,170.42384338378906,2022-11-06 16:27:20.099113,2022-11-06 16:30:13.172879,0 days 00:02:53.073766,567.0,2.0,0.0001708041542331,8124.0,PRUNED,170.42384338378906,,,,
44027.0,r1_08_PPV,2.0,32.0,0.0261000413447618,2022-11-06 16:30:13.173231,2022-11-06 16:33:20.802579,0 days 00:03:07.629348,649.0,2.0,0.003323787425245,512.0,PRUNED,0.0261000413447618,,,,
44027.0,r1_08_PPV,2.0,33.0,0.0003868494532071,2022-11-06 16:33:20.802954,2022-11-06 16:59:26.665369,0 days 00:26:05.862415,451.0,4.0,0.0001177197911669,4096.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,34.0,0.2148488014936447,2022-11-06 16:59:26.665971,2022-11-06 17:02:29.897169,0 days 00:03:03.231198,1024.0,3.0,0.0008688484780236,2048.0,PRUNED,0.1854677945375442,0.2148488014936447,,,
44027.0,r1_08_PPV,2.0,35.0,0.0119207007810473,2022-11-06 17:02:29.897530,2022-11-06 17:10:52.455910,0 days 00:08:22.558380,282.0,6.0,0.0003449087120813,8124.0,PRUNED,0.0119207007810473,,,,
44027.0,r1_08_PPV,2.0,36.0,0.575742244720459,2022-11-06 17:10:52.456264,2022-11-06 17:13:31.853686,0 days 00:02:39.397422,24.0,6.0,0.0470915675526355,4096.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,37.0,0.0005545884487219,2022-11-06 17:13:31.854375,2022-11-06 17:43:35.377409,0 days 00:30:03.523034,722.0,5.0,1.2169295189293604e-05,1024.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,38.0,384.150634765625,2022-11-06 17:43:35.377985,2022-11-06 17:44:45.053551,0 days 00:01:09.675566,606.0,2.0,1.096342660115773e-05,8124.0,PRUNED,384.150634765625,,,,
44027.0,r1_08_PPV,2.0,39.0,1.0061646699905396,2022-11-06 17:44:45.053959,2022-11-06 17:48:36.251029,0 days 00:03:51.197070,620.0,6.0,0.0016864642377492,1024.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,40.0,6.285726547241211,2022-11-06 17:48:36.251655,2022-11-06 17:49:48.944781,0 days 00:01:12.693126,451.0,5.0,0.0083262175537691,4096.0,PRUNED,6.285726547241211,,,,
44027.0,r1_08_PPV,2.0,41.0,5.287680149078369,2022-11-06 17:49:48.945116,2022-11-06 17:51:10.583820,0 days 00:01:21.638704,170.0,3.0,0.0001600648115521,512.0,PRUNED,5.287680149078369,,,,
44027.0,r1_08_PPV,2.0,42.0,0.0135370725765824,2022-11-06 17:51:10.584176,2022-11-06 17:54:35.076313,0 days 00:03:24.492137,838.0,6.0,9.697281519940884e-05,2048.0,PRUNED,0.1695221364498138,0.0135370725765824,,,
44027.0,r1_08_PPV,2.0,43.0,5.927953243255615,2022-11-06 17:54:35.076675,2022-11-06 17:55:55.389625,0 days 00:01:20.312950,792.0,6.0,6.151177843140641e-05,2048.0,PRUNED,5.927953243255615,,,,
44027.0,r1_08_PPV,2.0,44.0,0.1445263028144836,2022-11-06 17:55:55.389962,2022-11-06 17:59:06.457818,0 days 00:03:11.067856,197.0,5.0,0.0013684715481259,1024.0,PRUNED,0.1445263028144836,,,,
44027.0,r1_08_PPV,2.0,45.0,385.5284118652344,2022-11-06 17:59:06.458168,2022-11-06 18:01:59.581903,0 days 00:02:53.123735,33.0,3.0,1.1067642629650683e-05,2048.0,PRUNED,385.5284118652344,,,,
44027.0,r1_08_PPV,2.0,46.0,6.629689693450928,2022-11-06 18:01:59.582276,2022-11-06 18:04:54.627564,0 days 00:02:55.045288,282.0,3.0,0.0003969277714437,8124.0,PRUNED,6.629689693450928,,,,
44027.0,r1_08_PPV,2.0,47.0,0.0948396325111389,2022-11-06 18:04:54.627958,2022-11-06 18:08:12.277043,0 days 00:03:17.649085,917.0,5.0,0.0002547398821637,2048.0,PRUNED,0.8523415327072144,0.0948396325111389,,,
44027.0,r1_08_PPV,2.0,48.0,0.0032971648033708,2022-11-06 18:08:12.277400,2022-11-06 18:13:12.739805,0 days 00:05:00.462405,28.0,4.0,0.0057710774606778,2048.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,49.0,1.1216143369674685,2022-11-06 18:13:12.740435,2022-11-06 18:14:37.578254,0 days 00:01:24.837819,1023.0,6.0,0.0005383573618649,2048.0,PRUNED,1.1216143369674685,,,,
44027.0,r1_08_PPV,2.0,50.0,0.0021808177698403,2022-11-06 18:14:37.578630,2022-11-06 18:30:14.438782,0 days 00:15:36.860152,790.0,3.0,0.0007120851242777,8124.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,51.0,1.548695087432861,2022-11-06 18:30:14.439428,2022-11-06 18:32:55.363819,0 days 00:02:40.924391,300.0,5.0,0.0050971746156443,4096.0,COMPLETE,,,,,
44027.0,r1_08_PPV,2.0,52.0,1.0684068202972412,2022-11-06 18:32:55.364419,2022-11-06 18:34:10.670774,0 days 00:01:15.306355,577.0,4.0,0.0001259938997504,1024.0,PRUNED,1.0684068202972412,,,,
44027.0,r1_08_PPV,2.0,53.0,0.2737750709056854,2022-11-06 18:34:10.671165,2022-11-06 18:37:23.949488,0 days 00:03:13.278323,733.0,5.0,0.0220022461447236,2048.0,PRUNED,0.8218443989753723,0.2737750709056854,,,
