dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_fixed_params
42225.0,diamonds,1.0,76.0,864715.0,2022-10-25 03:25:54.489621,2022-10-25 03:50:29.990992,0 days 00:24:35.501371,740.0,2.0,0.0251804763918407,4096.0,COMPLETE,
42225.0,diamonds,1.0,77.0,624860.125,2022-10-25 03:50:29.991538,2022-10-25 04:08:37.036498,0 days 00:18:07.044960,809.0,2.0,0.0208190511537381,512.0,COMPLETE,
42225.0,diamonds,1.0,78.0,658433.9375,2022-10-25 04:08:37.036981,2022-10-25 04:21:25.255096,0 days 00:12:48.218115,818.0,2.0,0.0381027573373257,512.0,COMPLETE,
42225.0,diamonds,1.0,79.0,1380595.5,2022-10-25 04:21:25.255601,2022-10-25 04:46:35.362994,0 days 00:25:10.107393,869.0,2.0,0.0200480978904397,8124.0,COMPLETE,
42225.0,diamonds,1.0,80.0,758715.5,2022-10-25 04:46:35.363490,2022-10-25 04:50:36.153320,0 days 00:04:00.789830,756.0,3.0,0.0649981159303647,512.0,COMPLETE,
42225.0,diamonds,1.0,81.0,648269.625,2022-10-25 04:50:36.153826,2022-10-25 05:09:28.292153,0 days 00:18:52.138327,660.0,2.0,0.0139902656328906,512.0,COMPLETE,
42225.0,diamonds,1.0,82.0,633994.125,2022-10-25 05:09:28.292622,2022-10-25 05:22:47.698531,0 days 00:13:19.405909,699.0,2.0,0.0304229353958185,512.0,COMPLETE,
42225.0,diamonds,1.0,83.0,653984.9375,2022-10-25 05:22:47.699004,2022-10-25 05:37:46.547006,0 days 00:14:58.848002,719.0,2.0,0.0296304038588955,512.0,COMPLETE,
42225.0,diamonds,1.0,84.0,638202.4375,2022-10-25 05:37:46.547496,2022-10-25 05:51:29.011366,0 days 00:13:42.463870,764.0,2.0,0.0394741109941038,512.0,COMPLETE,
42225.0,diamonds,1.0,85.0,629636.3125,2022-10-25 05:51:29.011834,2022-10-25 06:07:47.328396,0 days 00:16:18.316562,801.0,2.0,0.0235412383829529,512.0,COMPLETE,
42225.0,diamonds,1.0,86.0,750118.75,2022-10-25 06:07:47.328871,2022-10-25 06:31:46.274554,0 days 00:23:58.945683,705.0,2.0,0.0232144698232334,2048.0,COMPLETE,
42225.0,diamonds,1.0,87.0,674182.5625,2022-10-25 06:31:46.275072,2022-10-25 06:38:39.870398,0 days 00:06:53.595326,829.0,2.0,0.0739041196483793,512.0,COMPLETE,
42225.0,diamonds,1.0,88.0,628311.875,2022-10-25 06:38:39.870869,2022-10-25 06:58:24.471424,0 days 00:19:44.600555,778.0,2.0,0.0135133374343028,512.0,COMPLETE,
42225.0,diamonds,1.0,89.0,650348.875,2022-10-25 06:58:24.471897,2022-10-25 07:09:29.553214,0 days 00:11:05.081317,799.0,3.0,0.0144368866914315,512.0,COMPLETE,
42225.0,diamonds,1.0,90.0,622545.125,2022-10-25 07:09:29.553685,2022-10-25 07:28:00.422490,0 days 00:18:30.868805,922.0,2.0,0.0189816515257036,512.0,COMPLETE,
42225.0,diamonds,1.0,91.0,629575.75,2022-10-25 07:28:00.423005,2022-10-25 07:46:17.102287,0 days 00:18:16.679282,916.0,2.0,0.0205007344092592,512.0,COMPLETE,
42225.0,diamonds,1.0,92.0,620591.75,2022-10-25 07:46:17.102859,2022-10-25 08:01:20.965120,0 days 00:15:03.862261,924.0,2.0,0.0315922808250714,512.0,COMPLETE,
42225.0,diamonds,1.0,93.0,632379.375,2022-10-25 08:01:20.965648,2022-10-25 08:18:32.645283,0 days 00:17:11.679635,942.0,2.0,0.017991654763231,512.0,COMPLETE,
42225.0,diamonds,1.0,94.0,629973.0,2022-10-25 08:18:32.645743,2022-10-25 08:35:35.535765,0 days 00:17:02.890022,947.0,2.0,0.0186106873543563,512.0,COMPLETE,
42225.0,diamonds,1.0,95.0,681148.0,2022-10-25 08:35:35.536257,2022-10-25 08:44:58.411852,0 days 00:09:22.875595,1017.0,2.0,0.0470811987846084,512.0,COMPLETE,
42225.0,diamonds,1.0,96.0,624608.1875,2022-10-25 08:44:58.412332,2022-10-25 09:01:31.411428,0 days 00:16:32.999096,897.0,2.0,0.0206269971560782,512.0,COMPLETE,
42225.0,diamonds,1.0,97.0,903506.625,2022-10-25 09:01:31.411913,2022-10-25 09:26:06.206698,0 days 00:24:34.794785,901.0,2.0,0.0197484601448362,4096.0,COMPLETE,
42225.0,diamonds,1.0,98.0,636966.75,2022-10-25 09:26:06.207207,2022-10-25 09:34:03.623157,0 days 00:07:57.415950,853.0,3.0,0.0270456500879701,512.0,COMPLETE,
42225.0,diamonds,1.0,99.0,2020223.0,2022-10-25 09:34:03.623637,2022-10-25 09:59:10.586622,0 days 00:25:06.962985,914.0,2.0,0.0146189167080633,8124.0,COMPLETE,
42225.0,diamonds,2.0,0.0,1990310.75,2022-10-25 10:19:12.804234,2022-10-25 10:43:42.255692,0 days 00:24:29.451458,64.0,2.0,0.001,512.0,COMPLETE,"{'n_max': 64, 'n_layers': 2, 'lr': 0.001, 'batch_size': 512}"
42225.0,diamonds,2.0,1.0,885846.0,2022-10-25 10:43:42.256172,2022-10-25 11:08:36.833244,0 days 00:24:54.577072,611.0,3.0,0.0072151887393268,4096.0,COMPLETE,
42225.0,diamonds,2.0,2.0,30097894.0,2022-10-25 11:08:36.833717,2022-10-25 11:33:14.139644,0 days 00:24:37.305927,542.0,3.0,4.421814862961325e-05,2048.0,COMPLETE,
42225.0,diamonds,2.0,3.0,745308.375,2022-10-25 11:33:14.140097,2022-10-25 11:49:20.142391,0 days 00:16:06.002294,923.0,3.0,0.0021384725884165,512.0,COMPLETE,
42225.0,diamonds,2.0,4.0,1945657.625,2022-10-25 11:49:20.142874,2022-10-25 12:01:33.083239,0 days 00:12:12.940365,308.0,6.0,0.0016502324880296,1024.0,COMPLETE,
42225.0,diamonds,2.0,5.0,12752126.0,2022-10-25 12:01:33.083702,2022-10-25 12:02:10.328367,0 days 00:00:37.244665,315.0,5.0,0.014461918915353,4096.0,COMPLETE,
42225.0,diamonds,2.0,6.0,741325.75,2022-10-25 12:02:10.328807,2022-10-25 12:12:15.221628,0 days 00:10:04.892821,351.0,3.0,0.0091889681123415,512.0,COMPLETE,
42225.0,diamonds,2.0,7.0,13169258.0,2022-10-25 12:12:15.222105,2022-10-25 12:13:06.949375,0 days 00:00:51.727270,1002.0,5.0,0.0079393886488369,4096.0,COMPLETE,
42225.0,diamonds,2.0,8.0,848816.4375,2022-10-25 12:13:06.949835,2022-10-25 12:17:32.533552,0 days 00:04:25.583717,820.0,4.0,0.0451981599838025,512.0,COMPLETE,
42225.0,diamonds,2.0,9.0,29477836.0,2022-10-25 12:17:32.534031,2022-10-25 12:40:05.316739,0 days 00:22:32.782708,181.0,2.0,0.0001546620593876,1024.0,COMPLETE,
42225.0,diamonds,2.0,10.0,608208064.0,2022-10-25 12:40:05.317198,2022-10-25 12:40:35.948934,0 days 00:00:30.631736,720.0,4.0,0.0974836812776447,8124.0,COMPLETE,
42225.0,diamonds,2.0,11.0,745391.25,2022-10-25 12:40:35.949422,2022-10-25 13:04:29.010209,0 days 00:23:53.060787,381.0,3.0,0.000819472602904,512.0,COMPLETE,
42225.0,diamonds,2.0,12.0,730926.0,2022-10-25 13:04:29.010707,2022-10-25 13:19:33.657204,0 days 00:15:04.646497,990.0,3.0,0.0032028951094026,512.0,COMPLETE,
42225.0,diamonds,2.0,13.0,6140294.0,2022-10-25 13:19:33.657672,2022-10-25 13:43:38.548247,0 days 00:24:04.890575,420.0,2.0,0.0002385742614547,512.0,COMPLETE,
42225.0,diamonds,2.0,14.0,31156564.0,2022-10-25 13:43:38.548745,2022-10-25 14:01:36.180749,0 days 00:17:57.632004,681.0,4.0,1.0351101484652043e-05,2048.0,COMPLETE,
42225.0,diamonds,2.0,15.0,724991.875,2022-10-25 14:01:36.181202,2022-10-25 14:09:30.749112,0 days 00:07:54.567910,490.0,3.0,0.0150392728335011,512.0,COMPLETE,
42225.0,diamonds,2.0,16.0,89631616.0,2022-10-25 14:09:30.749560,2022-10-25 14:10:09.663684,0 days 00:00:38.914124,789.0,5.0,0.0325007589201893,8124.0,COMPLETE,
42225.0,diamonds,2.0,17.0,732699.25,2022-10-25 14:10:09.664161,2022-10-25 14:33:07.888999,0 days 00:22:58.224838,532.0,2.0,0.0031207785550307,512.0,COMPLETE,
42225.0,diamonds,2.0,18.0,774584.625,2022-10-25 14:33:07.889453,2022-10-25 14:58:58.997437,0 days 00:25:51.107984,882.0,3.0,0.0003543869350898,512.0,COMPLETE,
42225.0,diamonds,2.0,19.0,3392305.0,2022-10-25 14:58:58.997893,2022-10-25 15:05:16.054085,0 days 00:06:17.056192,1022.0,4.0,0.0234164503556827,2048.0,COMPLETE,
