dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_lr,params_batch_size,state,system_attrs_fixed_params
287.0,k2204_PPV,1.0,97.0,0.1142048984766006,2022-10-22 10:30:29.710222,2022-10-22 10:32:41.994377,0 days 00:02:12.284155,289.0,4.0,0.0006354083250633,512.0,COMPLETE,
287.0,k2204_PPV,1.0,98.0,6.758489608764648,2022-10-22 10:32:41.994960,2022-10-22 10:35:51.091828,0 days 00:03:09.096868,300.0,4.0,0.0003408916013675,512.0,COMPLETE,
287.0,k2204_PPV,1.0,99.0,6.930988788604736,2022-10-22 10:35:51.092423,2022-10-22 10:40:53.907566,0 days 00:05:02.815143,328.0,4.0,0.0001778741674104,512.0,COMPLETE,
287.0,k2204_PPV,2.0,0.0,7.639008522033691,2022-10-22 10:41:41.193738,2022-10-22 10:47:27.000426,0 days 00:05:45.806688,64.0,2.0,0.001,512.0,COMPLETE,"{'n_max': 64, 'n_layers': 2, 'lr': 0.001, 'batch_size': 512}"
287.0,k2204_PPV,2.0,1.0,179.39486694335938,2022-10-22 10:47:27.000904,2022-10-22 10:47:46.532098,0 days 00:00:19.531194,539.0,6.0,0.000618255463442,1024.0,COMPLETE,
287.0,k2204_PPV,2.0,2.0,1.197533130645752,2022-10-22 10:47:46.532573,2022-10-22 10:50:54.439864,0 days 00:03:07.907291,600.0,2.0,0.0125401761775988,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,3.0,293.0759582519531,2022-10-22 10:50:54.440411,2022-10-22 10:54:15.103482,0 days 00:03:20.663071,304.0,6.0,2.03028195643009e-05,1024.0,COMPLETE,
287.0,k2204_PPV,2.0,4.0,588.3055419921875,2022-10-22 10:54:15.103959,2022-10-22 10:58:06.682984,0 days 00:03:51.579025,94.0,5.0,1.8715044997006395e-05,1024.0,COMPLETE,
287.0,k2204_PPV,2.0,5.0,123.98150634765624,2022-10-22 10:58:06.683516,2022-10-22 10:58:15.797415,0 days 00:00:09.113899,493.0,6.0,0.0031212118915751,2048.0,COMPLETE,
287.0,k2204_PPV,2.0,6.0,3.59606671333313,2022-10-22 10:58:15.797965,2022-10-22 11:03:52.832586,0 days 00:05:37.034621,563.0,3.0,0.0007791677084974,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,7.0,109.29911041259766,2022-10-22 11:03:52.833028,2022-10-22 11:05:57.295129,0 days 00:02:04.462101,319.0,6.0,0.0005786992190991,8124.0,COMPLETE,
287.0,k2204_PPV,2.0,8.0,6920.45361328125,2022-10-22 11:05:57.295568,2022-10-22 11:06:05.597088,0 days 00:00:08.301520,833.0,3.0,0.0657479138172291,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,9.0,532.3154907226562,2022-10-22 11:06:05.597621,2022-10-22 11:11:27.176230,0 days 00:05:21.578609,614.0,3.0,2.825832971864556e-05,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,10.0,5159.111328125,2022-10-22 11:11:27.176725,2022-10-22 11:11:32.121619,0 days 00:00:04.944894,1008.0,2.0,0.0760858716766526,2048.0,COMPLETE,
287.0,k2204_PPV,2.0,11.0,733.2739868164062,2022-10-22 11:11:32.122079,2022-10-22 11:11:39.952620,0 days 00:00:07.830541,720.0,3.0,0.0076370361357775,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,12.0,1751.1533203125,2022-10-22 11:11:39.953164,2022-10-22 11:11:47.238814,0 days 00:00:07.285650,374.0,4.0,0.0103885293846538,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,13.0,454.30615234375,2022-10-22 11:11:47.239264,2022-10-22 11:17:17.417220,0 days 00:05:30.177956,790.0,2.0,9.538923457412056e-05,4096.0,COMPLETE,
287.0,k2204_PPV,2.0,14.0,589.0309448242188,2022-10-22 11:17:17.417720,2022-10-22 11:17:35.030579,0 days 00:00:17.612859,616.0,4.0,0.0176983122107153,512.0,COMPLETE,
