dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,state,system_attrs_fixed_params
42225.0,diamonds,4.0,50.0,0.0011259019374847,2022-10-29 01:00:09.756501,2022-10-29 01:03:43.356255,0 days 00:03:33.599754,610.0,4.0,2.0,linear,matern0.5,,0.0004491776828892,1024.0,1081.0,False,random,91.0,COMPLETE,
42225.0,diamonds,4.0,51.0,0.0010726756881922,2022-10-29 01:03:43.356865,2022-10-29 01:07:44.534038,0 days 00:04:01.177173,543.0,5.0,18.0,linear,matern0.5,,0.003472123652781,512.0,1288.0,False,kmeans,41.0,COMPLETE,
42225.0,diamonds,4.0,52.0,0.0012747910805046,2022-10-29 01:07:44.534619,2022-10-29 01:09:56.968964,0 days 00:02:12.434345,252.0,3.0,20.0,linear,rbf,,0.0010173138259894,512.0,763.0,False,kmeans,32.0,COMPLETE,
42225.0,diamonds,4.0,53.0,0.0010917622130364,2022-10-29 01:09:56.969539,2022-10-29 01:18:08.886522,0 days 00:08:11.916983,480.0,4.0,18.0,constant,rbf,,0.0002536114015452,512.0,1988.0,False,kmeans,68.0,COMPLETE,
42225.0,diamonds,4.0,54.0,0.0010502797085791,2022-10-29 01:18:08.887126,2022-10-29 01:19:32.114016,0 days 00:01:23.226890,309.0,3.0,17.0,constant,matern0.5,,0.0022069711218889,512.0,430.0,True,kmeans,22.0,COMPLETE,
42225.0,diamonds,4.0,55.0,0.0010653589852154,2022-10-29 01:19:32.114605,2022-10-29 01:21:10.473652,0 days 00:01:38.359047,634.0,3.0,19.0,constant,matern1.5,,0.0009450140164537,512.0,63.0,True,kmeans,34.0,COMPLETE,
42225.0,diamonds,4.0,56.0,0.0010414869757369,2022-10-29 01:21:10.474207,2022-10-29 01:22:49.468115,0 days 00:01:38.993908,459.0,4.0,18.0,constant,rbf,,0.0067444547509877,512.0,642.0,True,random,29.0,COMPLETE,
42225.0,diamonds,4.0,57.0,0.0011634692782536,2022-10-29 01:22:49.468680,2022-10-29 01:24:11.018587,0 days 00:01:21.549907,578.0,5.0,20.0,linear,rbf,,0.0168839916430075,512.0,660.0,False,random,23.0,COMPLETE,
42225.0,diamonds,4.0,58.0,0.0010743208695203,2022-10-29 01:24:11.019160,2022-10-29 01:25:31.895240,0 days 00:01:20.876080,459.0,4.0,19.0,constant,rbf,,0.0062747666284798,512.0,968.0,True,random,20.0,COMPLETE,
42225.0,diamonds,4.0,59.0,0.0011062551056966,2022-10-29 01:25:31.895831,2022-10-29 01:31:15.605787,0 days 00:05:43.709956,752.0,5.0,17.0,constant,rbf,,0.0001255180549553,512.0,519.0,True,random,118.0,COMPLETE,
42225.0,diamonds,4.0,60.0,0.0012806631857529,2022-10-29 01:31:15.606376,2022-10-29 01:32:18.162118,0 days 00:01:02.555742,418.0,4.0,18.0,constant,rbf,,0.0075711599122253,2048.0,1238.0,True,random,29.0,COMPLETE,
42225.0,diamonds,4.0,61.0,0.0010485732927918,2022-10-29 01:32:18.162721,2022-10-29 01:33:34.736607,0 days 00:01:16.573886,332.0,3.0,16.0,constant,rbf,,0.0038149199289565,512.0,50.0,True,random,29.0,COMPLETE,
42225.0,diamonds,4.0,62.0,0.0010383991757407,2022-10-29 01:33:34.737206,2022-10-29 01:35:46.123127,0 days 00:02:11.385921,526.0,3.0,18.0,constant,matern1.5,,0.0027487540958351,512.0,869.0,True,random,35.0,COMPLETE,
42225.0,diamonds,4.0,63.0,0.0010443708160892,2022-10-29 01:35:46.123720,2022-10-29 01:37:54.382925,0 days 00:02:08.259205,538.0,3.0,20.0,constant,matern1.5,,0.0017407999511478,512.0,797.0,True,random,35.0,COMPLETE,
42225.0,diamonds,4.0,64.0,0.0010530101135373,2022-10-29 01:37:54.383509,2022-10-29 01:40:06.378072,0 days 00:02:11.994563,508.0,4.0,19.0,constant,rbf,,0.010482086531174,512.0,1539.0,True,random,25.0,COMPLETE,
42225.0,diamonds,4.0,65.0,0.0010464813094586,2022-10-29 01:40:06.378675,2022-10-29 01:42:09.445220,0 days 00:02:03.066545,581.0,3.0,17.0,constant,matern1.5,,0.0230039324171252,512.0,939.0,True,random,32.0,COMPLETE,
42225.0,diamonds,4.0,66.0,0.0010244932491332,2022-10-29 01:42:09.445811,2022-10-29 01:43:39.430976,0 days 00:01:29.985165,451.0,3.0,18.0,constant,matern0.5,,0.0027738033245042,512.0,626.0,True,random,26.0,COMPLETE,
42225.0,diamonds,4.0,67.0,0.0010148930596187,2022-10-29 01:43:39.431555,2022-10-29 01:46:11.110954,0 days 00:02:31.679399,397.0,3.0,9.0,constant,matern0.5,,0.002845179073304,512.0,860.0,True,random,43.0,COMPLETE,
42225.0,diamonds,4.0,68.0,0.001038120361045,2022-10-29 01:46:11.111544,2022-10-29 01:48:02.333540,0 days 00:01:51.221996,397.0,3.0,10.0,constant,matern0.5,,0.0029544695240791,512.0,1145.0,False,random,27.0,COMPLETE,
42225.0,diamonds,4.0,69.0,0.001109049655497,2022-10-29 01:48:02.334126,2022-10-29 01:49:11.225038,0 days 00:01:08.890912,395.0,2.0,10.0,linear,matern0.5,,0.0052533798558098,1024.0,1060.0,False,random,28.0,COMPLETE,
42225.0,diamonds,4.0,70.0,0.0010423937346786,2022-10-29 01:49:11.225629,2022-10-29 01:51:27.558816,0 days 00:02:16.333187,418.0,3.0,9.0,constant,matern0.5,,0.0014082417607024,512.0,207.0,False,random,52.0,COMPLETE,
42225.0,diamonds,4.0,71.0,0.0010374278062954,2022-10-29 01:51:27.559403,2022-10-29 01:53:17.220575,0 days 00:01:49.661172,478.0,3.0,8.0,constant,matern0.5,,0.0026519405297031,512.0,867.0,False,random,30.0,COMPLETE,
42225.0,diamonds,4.0,72.0,0.0010311612859368,2022-10-29 01:53:17.221196,2022-10-29 01:54:50.772957,0 days 00:01:33.551761,437.0,3.0,8.0,constant,matern0.5,,0.0027886018843802,512.0,1137.0,False,random,22.0,COMPLETE,
42225.0,diamonds,4.0,73.0,0.0010184053098782,2022-10-29 01:54:50.773551,2022-10-29 01:58:55.100842,0 days 00:04:04.327291,431.0,3.0,7.0,constant,matern0.5,,0.0007917722374692,512.0,1680.0,False,random,49.0,COMPLETE,
42225.0,diamonds,4.0,74.0,0.0010435367003083,2022-10-29 01:58:55.101441,2022-10-29 02:02:14.567288,0 days 00:03:19.465847,485.0,3.0,7.0,constant,matern0.5,,0.0005079823094026,512.0,1793.0,False,random,36.0,COMPLETE,
42225.0,diamonds,4.0,75.0,0.0010051225544884,2022-10-29 02:02:14.567873,2022-10-29 02:05:56.459457,0 days 00:03:41.891584,368.0,3.0,8.0,constant,matern0.5,,0.0007631348751552,512.0,1401.0,False,random,51.0,COMPLETE,
42225.0,diamonds,4.0,76.0,0.0010880583431571,2022-10-29 02:05:56.460061,2022-10-29 02:11:16.909537,0 days 00:05:20.449476,441.0,3.0,5.0,constant,matern0.5,,0.0002775980917955,512.0,1633.0,False,random,66.0,COMPLETE,
42225.0,diamonds,4.0,77.0,0.0010244431905448,2022-10-29 02:11:16.910134,2022-10-29 02:15:06.359322,0 days 00:03:49.449188,315.0,3.0,8.0,constant,matern0.5,,0.0007688255421759,512.0,1427.0,False,random,52.0,COMPLETE,
42225.0,diamonds,4.0,78.0,0.0011308735702186,2022-10-29 02:15:06.359949,2022-10-29 02:17:59.314526,0 days 00:02:52.954577,319.0,3.0,8.0,constant,matern0.5,,0.0005598706682735,2048.0,1414.0,False,random,85.0,COMPLETE,
42225.0,diamonds,4.0,79.0,0.0010334143880754,2022-10-29 02:17:59.315194,2022-10-29 02:20:58.191755,0 days 00:02:58.876561,282.0,3.0,9.0,constant,matern0.5,,0.0008394729809637,512.0,1198.0,False,random,45.0,COMPLETE,
42225.0,diamonds,4.0,80.0,0.0010939289350062,2022-10-29 02:20:58.192350,2022-10-29 02:24:47.074055,0 days 00:03:48.881705,360.0,2.0,7.0,linear,matern0.5,,0.0010728990390008,512.0,1844.0,False,random,42.0,COMPLETE,
42225.0,diamonds,4.0,81.0,0.0010223146528005,2022-10-29 02:24:47.074649,2022-10-29 02:28:17.316595,0 days 00:03:30.241946,280.0,3.0,9.0,constant,matern0.5,,0.0008068652962472,512.0,1208.0,False,random,54.0,COMPLETE,
42225.0,diamonds,4.0,82.0,0.0010357799474149,2022-10-29 02:28:17.317235,2022-10-29 02:31:46.892661,0 days 00:03:29.575426,342.0,3.0,6.0,constant,matern0.5,,0.0007292516563079,512.0,1482.0,False,random,46.0,COMPLETE,
42225.0,diamonds,4.0,83.0,0.0011199808213859,2022-10-29 02:31:46.893290,2022-10-29 02:35:30.899245,0 days 00:03:44.005955,214.0,3.0,8.0,constant,matern0.5,,0.0003539434308026,512.0,1262.0,False,random,57.0,COMPLETE,
42225.0,diamonds,4.0,84.0,0.0010300253052264,2022-10-29 02:35:30.899826,2022-10-29 02:39:04.643634,0 days 00:03:33.743808,260.0,3.0,11.0,constant,matern0.5,,0.0007686136454894,512.0,1352.0,False,random,50.0,COMPLETE,
42225.0,diamonds,4.0,85.0,0.0010197414085268,2022-10-29 02:39:04.644234,2022-10-29 02:43:34.096992,0 days 00:04:29.452758,262.0,3.0,11.0,constant,matern0.5,,0.0006951163881031,512.0,1616.0,False,random,57.0,COMPLETE,
42225.0,diamonds,4.0,86.0,0.0011192031670361,2022-10-29 02:43:34.097577,2022-10-29 02:48:32.392733,0 days 00:04:58.295156,123.0,3.0,9.0,constant,matern0.5,,0.0004644568550746,512.0,1644.0,False,random,62.0,COMPLETE,
42225.0,diamonds,4.0,87.0,0.0010400547180324,2022-10-29 02:48:32.393367,2022-10-29 02:53:30.479424,0 days 00:04:58.086057,240.0,3.0,12.0,constant,matern0.5,,0.0005877105266688,512.0,1792.0,False,random,59.0,COMPLETE,
42225.0,diamonds,4.0,88.0,0.0010224794968962,2022-10-29 02:53:30.480117,2022-10-29 02:55:35.633504,0 days 00:02:05.153387,284.0,3.0,6.0,constant,matern0.5,,0.0011829645457292,1024.0,1044.0,False,random,55.0,COMPLETE,
42225.0,diamonds,4.0,89.0,0.0010943643283098,2022-10-29 02:55:35.634092,2022-10-29 02:57:02.268204,0 days 00:01:26.634112,286.0,3.0,6.0,constant,matern0.5,,0.0012122372795085,1024.0,1083.0,False,random,36.0,COMPLETE,
42225.0,diamonds,4.0,90.0,0.0010634327773004,2022-10-29 02:57:02.268813,2022-10-29 02:59:26.824941,0 days 00:02:24.556128,161.0,3.0,3.0,constant,matern0.5,,0.0011047781414174,1024.0,1035.0,False,random,64.0,COMPLETE,
42225.0,diamonds,4.0,91.0,0.0010290009668096,2022-10-29 02:59:26.825551,2022-10-29 03:03:18.092176,0 days 00:03:51.266625,376.0,3.0,5.0,constant,matern0.5,,0.000621863125547,1024.0,1358.0,False,random,88.0,COMPLETE,
42225.0,diamonds,4.0,92.0,0.0010345561895519,2022-10-29 03:03:18.092768,2022-10-29 03:06:27.709874,0 days 00:03:09.617106,228.0,3.0,6.0,constant,matern0.5,,0.0008872472451594,1024.0,1506.0,False,random,67.0,COMPLETE,
42225.0,diamonds,4.0,93.0,0.0010650663170963,2022-10-29 03:06:27.710459,2022-10-29 03:12:51.010010,0 days 00:06:23.299551,305.0,3.0,7.0,constant,matern0.5,,0.000322930703664,1024.0,1901.0,False,random,114.0,COMPLETE,
42225.0,diamonds,4.0,94.0,0.0010535956826061,2022-10-29 03:12:51.010593,2022-10-29 03:18:23.836942,0 days 00:05:32.826349,349.0,3.0,11.0,linear,matern0.5,,0.0004253164987552,512.0,1605.0,False,random,69.0,COMPLETE,
42225.0,diamonds,4.0,95.0,0.0010952411685138,2022-10-29 03:18:23.837529,2022-10-29 03:20:01.370558,0 days 00:01:37.533029,270.0,3.0,9.0,constant,matern0.5,,0.0006906295026335,512.0,978.0,False,random,26.0,COMPLETE,
42225.0,diamonds,4.0,96.0,0.0010411110706627,2022-10-29 03:20:01.371172,2022-10-29 03:22:14.540632,0 days 00:02:13.169460,319.0,3.0,10.0,constant,matern0.5,,0.0018383637046669,512.0,1301.0,False,random,30.0,COMPLETE,
42225.0,diamonds,4.0,97.0,0.0013095512986183,2022-10-29 03:22:14.541256,2022-10-29 03:24:04.467507,0 days 00:01:49.926251,197.0,3.0,5.0,constant,matern0.5,,0.0005265453536253,2048.0,872.0,False,random,69.0,COMPLETE,
42225.0,diamonds,4.0,98.0,0.0010421173647046,2022-10-29 03:24:04.468113,2022-10-29 03:26:43.524939,0 days 00:02:39.056826,375.0,3.0,7.0,constant,matern0.5,,0.0008847656355537,512.0,1737.0,False,random,29.0,COMPLETE,
42225.0,diamonds,4.0,99.0,0.001040092902258,2022-10-29 03:26:43.525541,2022-10-29 03:29:30.839356,0 days 00:02:47.313815,229.0,3.0,10.0,linear,matern0.5,,0.0007595828938023,1024.0,1468.0,False,random,60.0,COMPLETE,
42225.0,diamonds,5.0,0.0,0.0011116256937384605,2022-10-29 03:41:13.855490,2022-10-29 03:42:29.872306,0 days 00:01:16.016816,1024.0,4.0,2.0,constant,rbf,,0.01,1024.0,1000.0,False,random,32.0,COMPLETE,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'num_inducing': 1000, 'initialize_fe': False, 'params_minit': 'random'}"
42225.0,diamonds,5.0,1.0,0.0010290220379829407,2022-10-29 03:42:29.872889,2022-10-29 03:45:13.771220,0 days 00:02:43.898331,919.0,4.0,16.0,constant,rbf,,0.0002796858837299278,512.0,67.0,False,random,67.0,COMPLETE,
42225.0,diamonds,5.0,2.0,0.0010433353018015623,2022-10-29 03:45:13.771775,2022-10-29 03:47:44.687782,0 days 00:02:30.916007,357.0,4.0,11.0,constant,matern1.5,,0.0004047147556143995,512.0,129.0,False,random,57.0,COMPLETE,
42225.0,diamonds,5.0,3.0,0.0012826711172237992,2022-10-29 03:47:44.688329,2022-10-29 03:49:35.046026,0 days 00:01:50.357697,281.0,5.0,13.0,constant,matern1.5,,0.00045532495939655846,2048.0,145.0,False,kmeans,72.0,COMPLETE,
42225.0,diamonds,5.0,4.0,0.0012269580038264394,2022-10-29 03:49:35.046588,2022-10-29 03:51:37.471017,0 days 00:02:02.424429,824.0,2.0,20.0,linear,matern0.5,,0.0023291697705393535,2048.0,1160.0,False,kmeans,38.0,COMPLETE,
42225.0,diamonds,5.0,5.0,0.001145819085650146,2022-10-29 03:51:37.471581,2022-10-29 03:52:46.867306,0 days 00:01:09.395725,790.0,3.0,11.0,constant,matern1.5,,0.003415700621109689,2048.0,1194.0,False,random,34.0,COMPLETE,
42225.0,diamonds,5.0,6.0,0.0018417565152049065,2022-10-29 03:52:46.867865,2022-10-29 03:53:16.038645,0 days 00:00:29.170780,696.0,2.0,5.0,constant,matern1.5,,0.028808392427500492,2048.0,56.0,True,kmeans,15.0,COMPLETE,
42225.0,diamonds,5.0,7.0,0.0011133519001305103,2022-10-29 03:53:16.039229,2022-10-29 03:55:37.435844,0 days 00:02:21.396615,602.0,2.0,7.0,constant,matern1.5,,0.0018447319344564244,1024.0,858.0,False,kmeans,45.0,COMPLETE,
42225.0,diamonds,5.0,8.0,0.0010690137278288603,2022-10-29 03:55:37.436409,2022-10-29 03:57:28.391519,0 days 00:01:50.955110,567.0,2.0,11.0,constant,matern1.5,,0.00362730364697373,512.0,169.0,False,kmeans,39.0,COMPLETE,
42225.0,diamonds,5.0,9.0,0.024590980261564255,2022-10-29 03:57:28.392117,2022-10-29 03:58:04.437446,0 days 00:00:36.045329,992.0,5.0,10.0,linear,matern1.5,,0.06001781680163576,1024.0,848.0,False,random,12.0,COMPLETE,
42225.0,diamonds,5.0,10.0,0.0012429303023964167,2022-10-29 03:58:04.438008,2022-10-29 04:04:29.555221,0 days 00:06:25.117213,82.0,3.0,18.0,linear,rbf,,0.00019533103307659258,512.0,62.0,True,random,172.0,COMPLETE,
42225.0,diamonds,5.0,11.0,0.0010400996543467045,2022-10-29 04:04:29.555769,2022-10-29 04:07:59.170120,0 days 00:03:29.614351,343.0,4.0,15.0,constant,rbf,,0.00044216947785802514,512.0,120.0,True,random,88.0,COMPLETE,
42225.0,diamonds,5.0,12.0,0.0010989818256348372,2022-10-29 04:07:59.170685,2022-10-29 04:13:53.790828,0 days 00:05:54.620143,377.0,4.0,16.0,constant,rbf,,0.00014163317613231729,512.0,331.0,True,random,142.0,COMPLETE,
42225.0,diamonds,5.0,13.0,0.0011404892429709435,2022-10-29 04:13:53.791383,2022-10-29 04:16:21.439896,0 days 00:02:27.648513,193.0,4.0,15.0,constant,rbf,,0.0006777739903052696,512.0,86.0,True,random,61.0,COMPLETE,
42225.0,diamonds,5.0,14.0,0.0033233347348868847,2022-10-29 04:16:21.440466,2022-10-29 04:16:44.731109,0 days 00:00:23.290643,460.0,5.0,15.0,linear,rbf,,0.00010168127863963038,512.0,262.0,True,random,3.0,COMPLETE,
42225.0,diamonds,5.0,15.0,0.001086323638446629,2022-10-29 04:16:44.731663,2022-10-29 04:17:48.471331,0 days 00:01:03.739668,867.0,3.0,20.0,constant,matern0.5,,0.0008987112934680164,512.0,95.0,True,random,21.0,COMPLETE,
42225.0,diamonds,5.0,16.0,0.0011067839805036783,2022-10-29 04:17:48.471884,2022-10-29 04:21:39.269660,0 days 00:03:50.797776,454.0,4.0,18.0,constant,rbf,,0.00020223267488341076,512.0,394.0,True,random,88.0,COMPLETE,
42225.0,diamonds,5.0,17.0,0.0010502729564905167,2022-10-29 04:21:39.270246,2022-10-29 04:24:00.571009,0 days 00:02:21.300763,663.0,3.0,14.0,constant,rbf,,0.001202348539811201,512.0,210.0,True,random,55.0,COMPLETE,
42225.0,diamonds,5.0,18.0,0.0010676427045837045,2022-10-29 04:24:00.571578,2022-10-29 04:29:20.453067,0 days 00:05:19.881489,254.0,5.0,17.0,linear,rbf,,0.0003148527706137411,512.0,1972.0,False,random,62.0,COMPLETE,
42225.0,diamonds,5.0,19.0,0.0010935147292912006,2022-10-29 04:29:20.453644,2022-10-29 04:30:18.218677,0 days 00:00:57.765033,77.0,4.0,8.0,constant,matern0.5,,0.00961516879791623,1024.0,86.0,True,random,31.0,COMPLETE,
42225.0,diamonds,5.0,20.0,0.001147564616985619,2022-10-29 04:30:18.219237,2022-10-29 04:33:41.080013,0 days 00:03:22.860776,892.0,3.0,14.0,constant,rbf,,0.00026373801577366955,512.0,479.0,True,random,75.0,COMPLETE,
42225.0,diamonds,5.0,21.0,0.0010300481226295233,2022-10-29 04:33:41.080588,2022-10-29 04:36:57.109104,0 days 00:03:16.028516,384.0,4.0,12.0,constant,rbf,,0.0004830779215115741,512.0,125.0,False,random,82.0,COMPLETE,
42225.0,diamonds,5.0,22.0,0.0010495599126443267,2022-10-29 04:36:57.109678,2022-10-29 04:39:10.950342,0 days 00:02:13.840664,480.0,4.0,13.0,constant,rbf,,0.0005956641611374727,512.0,120.0,False,random,54.0,COMPLETE,
42225.0,diamonds,5.0,23.0,0.0010704485466703773,2022-10-29 04:39:10.950926,2022-10-29 04:40:25.959151,0 days 00:01:15.008225,365.0,4.0,17.0,constant,rbf,,0.0012689296956516875,512.0,52.0,False,random,29.0,COMPLETE,
42225.0,diamonds,5.0,24.0,0.001039228169247508,2022-10-29 04:40:25.959718,2022-10-29 04:41:57.547108,0 days 00:01:31.587390,191.0,5.0,13.0,constant,rbf,,0.00622324272139447,512.0,74.0,False,random,36.0,COMPLETE,
42225.0,diamonds,5.0,25.0,0.0011128352489322424,2022-10-29 04:41:57.547659,2022-10-29 04:42:53.835533,0 days 00:00:56.287874,162.0,5.0,9.0,constant,rbf,,0.009684541112158907,512.0,74.0,False,random,20.0,COMPLETE,
42225.0,diamonds,5.0,26.0,0.0010970808798447251,2022-10-29 04:42:53.836103,2022-10-29 04:43:37.910523,0 days 00:00:44.074420,179.0,5.0,12.0,constant,matern0.5,,0.0053364593103615195,512.0,197.0,False,random,13.0,COMPLETE,
42225.0,diamonds,5.0,27.0,0.001723713707178831,2022-10-29 04:43:37.911096,2022-10-29 04:44:31.356981,0 days 00:00:53.445885,256.0,5.0,6.0,linear,rbf,,0.025113684941506162,2048.0,67.0,False,kmeans,37.0,COMPLETE,
42225.0,diamonds,5.0,28.0,0.001096086809411645,2022-10-29 04:44:31.357540,2022-10-29 04:45:12.987529,0 days 00:00:41.629989,508.0,5.0,13.0,constant,rbf,,0.00593107136318353,512.0,104.0,False,random,13.0,COMPLETE,
42225.0,diamonds,5.0,29.0,0.001362266018986702,2022-10-29 04:45:12.988083,2022-10-29 04:45:37.406866,0 days 00:00:24.418783,1017.0,4.0,9.0,constant,rbf,,0.02378131019723334,1024.0,51.0,False,random,11.0,COMPLETE,
42225.0,diamonds,5.0,30.0,0.0011143663432449102,2022-10-29 04:45:37.407449,2022-10-29 04:46:41.743925,0 days 00:01:04.336476,741.0,3.0,3.0,constant,rbf,,0.0017401621873640433,1024.0,74.0,False,random,40.0,COMPLETE,
42225.0,diamonds,5.0,31.0,0.0010461828205734491,2022-10-29 04:46:41.744496,2022-10-29 04:48:59.869215,0 days 00:02:18.124719,337.0,4.0,16.0,constant,rbf,,0.0007392695486932339,512.0,115.0,False,random,57.0,COMPLETE,
42225.0,diamonds,5.0,32.0,0.0010447291424497962,2022-10-29 04:48:59.869776,2022-10-29 04:52:07.270849,0 days 00:03:07.401073,403.0,4.0,12.0,constant,rbf,,0.0003933085967629292,512.0,134.0,False,random,78.0,COMPLETE,
42225.0,diamonds,5.0,33.0,0.0011287053348496556,2022-10-29 04:52:07.271409,2022-10-29 04:53:46.420693,0 days 00:01:39.149284,326.0,4.0,15.0,constant,rbf,,0.00047108428259636317,512.0,164.0,False,random,39.0,COMPLETE,
42225.0,diamonds,5.0,34.0,0.0010628609452396631,2022-10-29 04:53:46.421296,2022-10-29 04:58:23.833410,0 days 00:04:37.412114,293.0,5.0,14.0,constant,rbf,,0.00021482787236041105,512.0,89.0,False,random,118.0,COMPLETE,
42225.0,diamonds,5.0,35.0,0.0011549086775630713,2022-10-29 04:58:23.833969,2022-10-29 05:05:07.847182,0 days 00:06:44.013213,426.0,4.0,12.0,constant,matern0.5,,0.00011669292278590224,2048.0,142.0,False,kmeans,284.0,COMPLETE,
42225.0,diamonds,5.0,36.0,0.0010613398626446724,2022-10-29 05:05:07.847766,2022-10-29 05:06:44.940226,0 days 00:01:37.092460,135.0,4.0,19.0,constant,rbf,,0.002466147237735722,512.0,262.0,False,random,37.0,COMPLETE,
42225.0,diamonds,5.0,37.0,0.0013857204467058182,2022-10-29 05:06:44.940826,2022-10-29 05:07:50.825492,0 days 00:01:05.884666,219.0,3.0,10.0,linear,rbf,,0.014142437905692716,2048.0,72.0,True,kmeans,44.0,COMPLETE,
42225.0,diamonds,5.0,38.0,0.0010217060334980488,2022-10-29 05:07:50.826073,2022-10-29 05:09:15.926798,0 days 00:01:25.100725,598.0,5.0,16.0,constant,matern1.5,,0.005165165059324203,512.0,108.0,False,random,29.0,COMPLETE,
42225.0,diamonds,5.0,39.0,0.0010440109763294458,2022-10-29 05:09:15.927367,2022-10-29 05:10:55.377462,0 days 00:01:39.450095,939.0,5.0,17.0,constant,matern1.5,,0.005517847000392347,512.0,575.0,False,kmeans,23.0,COMPLETE,
42225.0,diamonds,5.0,40.0,0.001050674356520176,2022-10-29 05:10:55.378037,2022-10-29 05:12:08.755638,0 days 00:01:13.377601,630.0,5.0,16.0,constant,matern1.5,,0.0034072035126030934,1024.0,60.0,False,random,41.0,COMPLETE,
42225.0,diamonds,5.0,41.0,0.0011265682987868786,2022-10-29 05:12:08.756191,2022-10-29 05:12:48.849178,0 days 00:00:40.092987,731.0,5.0,14.0,constant,matern1.5,,0.007215794062333831,512.0,110.0,False,random,11.0,COMPLETE,
42225.0,diamonds,5.0,42.0,0.0010947936680167913,2022-10-29 05:12:48.849737,2022-10-29 05:13:52.768318,0 days 00:01:03.918581,525.0,4.0,13.0,constant,matern1.5,,0.014913557316692663,512.0,164.0,False,random,21.0,COMPLETE,
42225.0,diamonds,5.0,43.0,0.0010431992122903466,2022-10-29 05:13:52.768918,2022-10-29 05:15:03.852258,0 days 00:01:11.083340,557.0,5.0,18.0,constant,matern1.5,,0.004163544302396346,512.0,80.0,False,random,24.0,COMPLETE,
42225.0,diamonds,5.0,44.0,0.001030868967063725,2022-10-29 05:15:03.852851,2022-10-29 05:16:35.134128,0 days 00:01:31.281277,300.0,4.0,15.0,constant,matern1.5,,0.002187912316536996,512.0,205.0,False,random,32.0,COMPLETE,
42225.0,diamonds,5.0,45.0,0.0010374643607065082,2022-10-29 05:16:35.134728,2022-10-29 05:17:48.375838,0 days 00:01:13.241110,811.0,5.0,11.0,constant,matern1.5,,0.0023541171378524376,512.0,209.0,False,random,23.0,COMPLETE,
42225.0,diamonds,5.0,46.0,0.0017371984431520104,2022-10-29 05:17:48.376441,2022-10-29 05:18:37.291854,0 days 00:00:48.915413,775.0,4.0,11.0,linear,matern1.5,,0.0020041452649091672,2048.0,212.0,False,random,32.0,COMPLETE,
42225.0,diamonds,5.0,47.0,0.0010988598223775625,2022-10-29 05:18:37.292451,2022-10-29 05:20:37.527050,0 days 00:02:00.234599,853.0,2.0,10.0,constant,matern1.5,,0.0012938609862494237,512.0,260.0,False,random,45.0,COMPLETE,
42225.0,diamonds,5.0,48.0,0.001056638895533979,2022-10-29 05:20:37.527618,2022-10-29 05:22:07.095593,0 days 00:01:29.567975,960.0,3.0,16.0,constant,matern1.5,,0.0028106515983428765,512.0,181.0,False,kmeans,29.0,COMPLETE,
42225.0,diamonds,5.0,49.0,0.0010074875317513943,2022-10-29 05:22:07.096170,2022-10-29 05:24:06.696340,0 days 00:01:59.600170,823.0,4.0,19.0,constant,matern1.5,,0.000941124268123124,512.0,307.0,False,random,41.0,COMPLETE,
42225.0,diamonds,5.0,50.0,0.0011956417001783848,2022-10-29 05:24:06.696952,2022-10-29 05:26:29.784702,0 days 00:02:23.087750,610.0,4.0,19.0,linear,matern1.5,,0.0009419374913768136,512.0,317.0,False,random,50.0,COMPLETE,
42225.0,diamonds,5.0,51.0,0.0010380320018157363,2022-10-29 05:26:29.785300,2022-10-29 05:28:09.326966,0 days 00:01:39.541666,810.0,4.0,19.0,constant,matern1.5,,0.001405603252415313,512.0,236.0,False,random,34.0,COMPLETE,
42225.0,diamonds,5.0,52.0,0.0010352234821766615,2022-10-29 05:28:09.327545,2022-10-29 05:30:09.314036,0 days 00:01:59.986491,919.0,4.0,20.0,constant,matern1.5,,0.0008839726027706517,512.0,347.0,False,random,40.0,COMPLETE,
42225.0,diamonds,5.0,53.0,0.0010342015884816647,2022-10-29 05:30:09.314615,2022-10-29 05:32:07.294915,0 days 00:01:57.980300,913.0,4.0,19.0,constant,matern1.5,,0.0005701720141022278,512.0,367.0,False,random,39.0,COMPLETE,
42225.0,diamonds,5.0,54.0,0.0010461206547915936,2022-10-29 05:32:07.295493,2022-10-29 05:35:06.475276,0 days 00:02:59.179783,870.0,4.0,18.0,constant,matern1.5,,0.0003301557163364398,512.0,413.0,False,random,61.0,COMPLETE,
42225.0,diamonds,5.0,55.0,0.0010377835715189576,2022-10-29 05:35:06.475872,2022-10-29 05:37:11.130555,0 days 00:02:04.654683,990.0,4.0,20.0,constant,matern1.5,,0.0005399685345761259,512.0,450.0,False,random,40.0,COMPLETE,
42225.0,diamonds,5.0,56.0,0.0010911518475040793,2022-10-29 05:37:11.131150,2022-10-29 05:41:17.687730,0 days 00:04:06.556580,680.0,3.0,17.0,constant,matern1.5,,0.0001719143766321317,512.0,299.0,False,random,93.0,COMPLETE,
