dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_batch_size,params_num_inducing,params_initialize_fe,params_minit,user_attrs_MAX_EPOCHS,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_fixed_params,system_attrs_completed_rung_2,system_attrs_completed_rung_3
216.0,r1_08_PPV,2.0,10.0,1.017246233914193e-07,2022-11-07 00:35:58.982494,2022-11-07 00:42:27.297367,0 days 00:06:28.314873,228.0,3.0,2.0,linear,matern1.5,,0.003680723862783,1024.0,561.0,True,kmeans,28.0,COMPLETE,3.1480050211030175e-07,,,,
216.0,r1_08_PPV,2.0,11.0,0.0016995266778394,2022-11-07 00:42:27.298037,2022-11-07 00:44:40.034608,0 days 00:02:12.736571,984.0,3.0,2.0,constant,matern0.5,,0.0001166682072151,2048.0,138.0,True,kmeans,,PRUNED,0.0016995266778394,,,,
216.0,r1_08_PPV,2.0,12.0,0.0004486303369048,2022-11-07 00:44:40.034981,2022-11-07 00:57:51.660019,0 days 00:13:11.625038,132.0,5.0,11.0,linear,matern0.5,,3.468910828486472e-05,8192.0,107.0,False,random,,PRUNED,0.0041689723730087,0.0004486303369048,,,
216.0,r1_08_PPV,2.0,13.0,5.881458491785452e-05,2022-11-07 00:57:51.660364,2022-11-07 00:59:11.081823,0 days 00:01:19.421459,794.0,3.0,10.0,linear,matern1.5,,0.0001681239826766,1024.0,395.0,True,random,,PRUNED,5.881458491785452e-05,,,,
216.0,r1_08_PPV,2.0,14.0,0.0147455977275967,2022-11-07 00:59:11.082222,2022-11-07 01:01:23.394454,0 days 00:02:12.312232,618.0,2.0,9.0,linear,matern1.5,,2.75342616337366e-05,2048.0,195.0,True,kmeans,,PRUNED,0.0147455977275967,,,,
216.0,r1_08_PPV,2.0,15.0,5.185778491068049e-07,2022-11-07 01:01:23.394791,2022-11-07 01:04:04.175607,0 days 00:02:40.780816,578.0,3.0,8.0,constant,rbf,,0.0541358260059896,2048.0,1718.0,True,random,6.0,COMPLETE,,,,,
216.0,r1_08_PPV,2.0,16.0,0.0865541025996208,2022-11-07 01:04:04.176260,2022-11-07 01:09:32.434299,0 days 00:05:28.258039,533.0,4.0,3.0,linear,matern0.5,,1.714284179962174e-05,8192.0,907.0,False,random,,PRUNED,0.0865541025996208,,,,
216.0,r1_08_PPV,2.0,17.0,0.1800281554460525,2022-11-07 01:09:32.434671,2022-11-07 01:10:33.086152,0 days 00:01:00.651481,301.0,4.0,2.0,linear,rbf,,2.2616156096974124e-05,2048.0,430.0,True,random,,PRUNED,0.1800281554460525,,,,
216.0,r1_08_PPV,2.0,18.0,0.2421511858701706,2022-11-07 01:10:33.086531,2022-11-07 01:11:43.320781,0 days 00:01:10.234250,1019.0,3.0,17.0,constant,rbf,,1.90758813241109e-06,1024.0,54.0,True,random,,PRUNED,0.2421511858701706,,,,
216.0,r1_08_PPV,2.0,19.0,2.475448354744003e-06,2022-11-07 01:11:43.321121,2022-11-07 01:13:11.502268,0 days 00:01:28.181147,806.0,5.0,16.0,linear,rbf,,0.0247232933796498,2048.0,424.0,True,random,4.0,COMPLETE,1.7050984752131626e-05,,,,
216.0,r1_08_PPV,2.0,20.0,0.2433228641748428,2022-11-07 01:13:11.502910,2022-11-07 01:14:07.468932,0 days 00:00:55.966022,437.0,2.0,7.0,constant,matern0.5,,1.4502630988531666e-05,8192.0,443.0,True,kmeans,,PRUNED,0.2433228641748428,,,,
216.0,r1_08_PPV,2.0,21.0,7.977065251907334e-05,2022-11-07 01:14:07.469283,2022-11-07 01:15:54.052973,0 days 00:01:46.583690,401.0,5.0,8.0,linear,matern0.5,,0.002062952916258,8192.0,525.0,False,kmeans,,PRUNED,7.977065251907334e-05,,,,
216.0,r1_08_PPV,2.0,22.0,5.8406911307429255e-08,2022-11-07 01:15:54.053297,2022-11-07 01:23:23.713372,0 days 00:07:29.660075,553.0,4.0,6.0,constant,rbf,,0.0042187144909659,1024.0,1889.0,False,random,17.0,COMPLETE,6.658426627836889e-07,9.567173009372709e-08,,,
216.0,r1_08_PPV,2.0,23.0,0.0008710958063602,2022-11-07 01:23:23.713992,2022-11-07 01:27:16.113732,0 days 00:03:52.399740,523.0,3.0,5.0,linear,matern1.5,,2.0459267853957014e-05,1024.0,1004.0,True,kmeans,,PRUNED,0.0008710958063602,,,,
216.0,r1_08_PPV,2.0,24.0,1.672462559554333e-07,2022-11-07 01:27:16.114130,2022-11-07 01:32:36.769267,0 days 00:05:20.655137,106.0,4.0,6.0,constant,rbf,,0.0027247568930832,1024.0,1912.0,False,random,,PRUNED,5.823245828651125e-06,1.672462559554333e-07,,,
216.0,r1_08_PPV,2.0,25.0,3.6992622653997387e-07,2022-11-07 01:32:36.769596,2022-11-07 01:37:51.485240,0 days 00:05:14.715644,560.0,4.0,5.0,constant,rbf,,0.0026545396306965,1024.0,1819.0,False,random,,PRUNED,4.910476036457112e-06,3.6992622653997387e-07,,,
216.0,r1_08_PPV,2.0,26.0,0.0038865390233695,2022-11-07 01:37:51.485571,2022-11-07 01:41:04.335739,0 days 00:03:12.850168,173.0,5.0,20.0,linear,matern0.5,,9.554618074128782e-06,1024.0,689.0,False,random,,PRUNED,0.0038865390233695,,,,
216.0,r1_08_PPV,2.0,27.0,0.1942910104990005,2022-11-07 01:41:04.336098,2022-11-07 01:43:03.225394,0 days 00:01:58.889296,953.0,3.0,4.0,constant,rbf,,1.3929721955520587e-05,8192.0,991.0,False,kmeans,,PRUNED,0.1942910104990005,,,,
