dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params
44027.0,r1_08_PPV,5.0,34.0,1.5120255056899623e-06,2022-11-07 03:01:06.187597,2022-11-07 03:09:22.814996,0 days 00:08:16.627399,1.0,3.0,512.0,0.01581530082376969,86.0,9.0,0.01,11.0,,,COMPLETE,8.841989256325178e-06,2.993348289237474e-06,,
44027.0,r1_08_PPV,5.0,35.0,1.992241777770687e-05,2022-11-07 03:09:22.815530,2022-11-07 03:22:13.853125,0 days 00:12:51.037595,1.0,3.0,2048.0,0.0004687455335494953,182.0,8.0,0.01,41.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,36.0,3.4735776353045367e-06,2022-11-07 03:22:13.853706,2022-11-07 03:42:21.274475,0 days 00:20:07.420769,3.0,3.0,1024.0,0.017313014251700017,706.0,7.0,1.0,4.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,37.0,9.538522135699168e-06,2022-11-07 03:42:21.275007,2022-11-07 03:50:35.401500,0 days 00:08:14.126493,1.0,2.0,1024.0,0.001786433197824297,63.0,7.0,0.01,22.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,38.0,2.0800828224309953e-06,2022-11-07 03:50:35.402100,2022-11-07 04:03:19.993446,0 days 00:12:44.591346,3.0,2.0,1024.0,0.009038413841364017,532.0,8.0,0.05,4.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,39.0,8.512059866916388e-05,2022-11-07 04:03:19.994050,2022-11-07 04:05:23.211061,0 days 00:02:03.217011,1.0,3.0,512.0,0.0476835193321188,74.0,9.0,0.01,,,,PRUNED,8.512059866916388e-05,,,
44027.0,r1_08_PPV,5.0,40.0,3.7221916500129737e-06,2022-11-07 04:05:23.211432,2022-11-07 04:22:24.321379,0 days 00:17:01.109947,1.0,4.0,512.0,0.0008533394940659625,253.0,9.0,0.01,22.0,,,COMPLETE,,,,
44027.0,r1_08_PPV,5.0,41.0,2.3720280296402052e-05,2022-11-07 04:22:24.321965,2022-11-07 04:24:29.810577,0 days 00:02:05.488612,1.0,3.0,512.0,0.013055101672018697,102.0,9.0,0.01,,,,PRUNED,2.3720280296402052e-05,,,
44027.0,r1_08_PPV,5.0,42.0,0.00016050100384745747,2022-11-07 04:24:29.810946,2022-11-07 04:26:34.434946,0 days 00:02:04.624000,1.0,4.0,512.0,0.05654273415911633,68.0,10.0,0.01,,,,PRUNED,0.00016050100384745747,,,
44027.0,r1_08_PPV,5.0,43.0,6.168575055198744e-05,2022-11-07 04:26:34.435312,2022-11-07 04:28:41.098319,0 days 00:02:06.663007,1.0,3.0,512.0,0.015326841290442648,114.0,9.0,0.01,,,,PRUNED,6.168575055198744e-05,,,
44027.0,r1_08_PPV,5.0,44.0,1.8589826140669174e-06,2022-11-07 04:28:41.098682,2022-11-07 04:37:05.965970,0 days 00:08:24.867288,1.0,4.0,512.0,0.006065201178670962,82.0,10.0,0.01,11.0,,,COMPLETE,3.141380375382141e-06,2.6526249712333083e-06,,
44027.0,r1_08_PPV,5.0,45.0,1.424148877049447e-06,2022-11-07 04:37:05.966534,2022-11-07 04:41:04.879311,0 days 00:03:58.912777,1.0,2.0,512.0,0.01978419375895245,51.0,8.0,0.01,3.0,,,COMPLETE,1.617129896658298e-06,,,
44027.0,r1_08_PPV,5.0,46.0,0.00025111096329055727,2022-11-07 04:41:04.879855,2022-11-07 04:42:18.442476,0 days 00:01:13.562621,1.0,2.0,1024.0,0.052226239038293945,50.0,8.0,1.0,,,,PRUNED,0.00025111096329055727,,,
44027.0,r1_08_PPV,5.0,47.0,1.996920900637633e-06,2022-11-07 04:42:18.442814,2022-11-07 04:49:48.933213,0 days 00:07:30.490399,1.0,2.0,512.0,0.015946115160908776,63.0,8.0,0.2,10.0,,,COMPLETE,4.968724624632159e-06,1.996920900637633e-06,,
44027.0,r1_08_PPV,5.0,48.0,0.0001320665905950591,2022-11-07 04:49:48.933806,2022-11-07 04:53:06.673708,0 days 00:03:17.739902,3.0,4.0,2048.0,0.0016070582925422929,91.0,8.0,0.05,,,,PRUNED,0.0001320665905950591,,,
44027.0,r1_08_PPV,5.0,49.0,1.6737843907321803e-05,2022-11-07 04:53:06.674116,2022-11-07 04:58:39.072686,0 days 00:05:32.398570,2.0,1.0,2048.0,0.0057276645577029085,645.0,6.0,1.0,,,,PRUNED,1.6737843907321803e-05,,,
44027.0,r1_08_PPV,5.0,50.0,3.88026774089667e-06,2022-11-07 04:58:39.073072,2022-11-07 05:01:49.050823,0 days 00:03:09.977751,1.0,3.0,1024.0,0.0073688940431667245,59.0,9.0,0.01,5.0,,,COMPLETE,4.04348566007684e-06,,,
44027.0,r1_08_PPV,5.0,51.0,9.046962804859504e-05,2022-11-07 05:01:49.051399,2022-11-07 05:03:59.907045,0 days 00:02:10.855646,1.0,3.0,512.0,0.019621776534043203,137.0,9.0,0.01,,,,PRUNED,9.046962804859504e-05,,,
44027.0,r1_08_PPV,5.0,52.0,2.2736739992978983e-05,2022-11-07 05:03:59.907420,2022-11-07 05:06:05.428358,0 days 00:02:05.520938,1.0,4.0,512.0,0.043188022385659997,74.0,9.0,0.01,,,,PRUNED,2.2736739992978983e-05,,,
44027.0,r1_08_PPV,5.0,53.0,6.282496906351298e-05,2022-11-07 05:06:05.428744,2022-11-07 05:08:06.382436,0 days 00:02:00.953692,1.0,3.0,512.0,0.025148131942268972,50.0,8.0,0.01,,,,PRUNED,6.282496906351298e-05,,,
44027.0,r1_08_PPV,5.0,54.0,4.801465547643602e-05,2022-11-07 05:08:06.382789,2022-11-07 05:13:15.299923,0 days 00:05:08.917134,1.0,1.0,512.0,0.0010745408810851822,85.0,8.0,0.2,,,,PRUNED,4.801465547643602e-05,,,
44027.0,r1_08_PPV,5.0,55.0,0.0036358097568154335,2022-11-07 05:13:15.300304,2022-11-07 05:15:37.603835,0 days 00:02:22.303531,1.0,2.0,512.0,0.00013381054754214627,234.0,10.0,0.01,,,,PRUNED,0.0036358097568154335,,,
44027.0,r1_08_PPV,5.0,56.0,3.347410529386252e-05,2022-11-07 05:15:37.604253,2022-11-07 05:19:59.731765,0 days 00:04:22.127512,2.0,1.0,1024.0,0.001947387832593146,90.0,6.0,0.05,,,,PRUNED,3.347410529386252e-05,,,
44027.0,r1_08_PPV,5.0,57.0,4.043207081849687e-05,2022-11-07 05:19:59.732190,2022-11-07 05:21:16.002096,0 days 00:01:16.269906,1.0,4.0,1024.0,0.011238191382226738,61.0,8.0,1.0,,,,PRUNED,4.043207081849687e-05,,,
44027.0,r1_08_PPV,5.0,58.0,3.778357495320961e-05,2022-11-07 05:21:16.002449,2022-11-07 05:25:59.800241,0 days 00:04:43.797792,2.0,4.0,2048.0,0.08694091143457094,156.0,5.0,0.01,,,,PRUNED,3.778357495320961e-05,,,
44027.0,r1_08_PPV,5.0,59.0,7.887879291956779e-06,2022-11-07 05:25:59.800572,2022-11-07 05:31:12.586549,0 days 00:05:12.785977,1.0,2.0,512.0,0.003555560157769893,102.0,9.0,0.2,,,,PRUNED,1.1604999599512666e-05,7.887879291956779e-06,,
