dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
287.0,wine_quality,1.0,91.0,0.0151796676218509,2022-10-26 00:20:53.209815,2022-10-26 00:23:21.941110,0 days 00:02:28.731295,3.0,3.0,256.0,0.0020322831564149,404.0,10.0,0.01,28.0,,,COMPLETE,
287.0,wine_quality,1.0,92.0,0.0147865214385092,2022-10-26 00:23:21.941712,2022-10-26 00:27:50.762697,0 days 00:04:28.820985,3.0,3.0,256.0,0.0027597030536072,487.0,10.0,0.01,38.0,,,COMPLETE,
287.0,wine_quality,1.0,93.0,0.0398070337250828,2022-10-26 00:27:50.763314,2022-10-26 00:37:54.931572,0 days 00:10:04.168258,3.0,3.0,256.0,0.0001105353116602,454.0,10.0,0.01,104.0,,,COMPLETE,
287.0,wine_quality,1.0,94.0,0.0149570796638727,2022-10-26 00:37:54.932172,2022-10-26 00:40:56.676526,0 days 00:03:01.744354,3.0,3.0,256.0,0.0036755867921372,530.0,10.0,0.01,24.0,,,COMPLETE,
287.0,wine_quality,1.0,95.0,0.0147898243740201,2022-10-26 00:40:56.677131,2022-10-26 00:44:29.412049,0 days 00:03:32.734918,3.0,4.0,256.0,0.002364946837874,359.0,10.0,0.01,39.0,,,COMPLETE,
287.0,wine_quality,1.0,96.0,0.0152871585451066,2022-10-26 00:44:29.412620,2022-10-26 00:47:09.547343,0 days 00:02:40.134723,4.0,3.0,512.0,0.0047410614418366,585.0,6.0,0.2,28.0,,,COMPLETE,
287.0,wine_quality,1.0,97.0,0.014778328128159,2022-10-26 00:47:09.547950,2022-10-26 00:53:00.806496,0 days 00:05:51.258546,3.0,3.0,256.0,0.0032233133433807,692.0,10.0,0.01,36.0,,,COMPLETE,
287.0,wine_quality,1.0,98.0,0.0181397004052996,2022-10-26 00:53:00.807143,2022-10-26 01:03:02.313504,0 days 00:10:01.506361,4.0,4.0,256.0,0.0015497757635141,498.0,10.0,0.01,56.0,,,COMPLETE,
287.0,wine_quality,1.0,99.0,0.0149634573608636,2022-10-26 01:03:02.314088,2022-10-26 01:07:35.130436,0 days 00:04:32.816348,3.0,3.0,256.0,0.0053595414908389,755.0,7.0,0.01,29.0,,,COMPLETE,
287.0,wine_quality,2.0,0.0,0.0154160163365304,2022-10-26 01:18:13.269203,2022-10-26 01:22:53.457368,0 days 00:04:40.188165,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,246.0,,,COMPLETE,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}"
287.0,wine_quality,2.0,1.0,0.0146526051685214,2022-10-26 01:22:53.457911,2022-10-26 01:26:16.700431,0 days 00:03:23.242520,2.0,4.0,256.0,0.0011000743884791,284.0,6.0,0.01,76.0,,,COMPLETE,
287.0,wine_quality,2.0,2.0,0.0151580567471683,2022-10-26 01:26:16.700962,2022-10-26 01:26:58.032910,0 days 00:00:41.331948,1.0,5.0,512.0,0.005861493973132,138.0,7.0,0.2,38.0,,,COMPLETE,
287.0,wine_quality,2.0,3.0,0.0152340466156601,2022-10-26 01:26:58.033444,2022-10-26 01:27:33.167890,0 days 00:00:35.134446,1.0,2.0,512.0,0.0305916688307772,113.0,5.0,1.0,35.0,,,COMPLETE,
287.0,wine_quality,2.0,4.0,0.0173274222761392,2022-10-26 01:27:33.168424,2022-10-26 01:37:33.964381,0 days 00:10:00.795957,3.0,1.0,512.0,0.0001876757493634,320.0,6.0,0.01,318.0,,,COMPLETE,
287.0,wine_quality,2.0,5.0,0.0151914018206298,2022-10-26 01:37:33.964917,2022-10-26 01:39:26.178826,0 days 00:01:52.213909,2.0,3.0,256.0,0.0028482753601007,279.0,8.0,1.0,39.0,,,COMPLETE,
287.0,wine_quality,2.0,6.0,0.0160869732499122,2022-10-26 01:39:26.179403,2022-10-26 01:40:37.004219,0 days 00:01:10.824816,2.0,1.0,256.0,0.0592787262647661,382.0,8.0,0.2,22.0,,,COMPLETE,
287.0,wine_quality,2.0,7.0,0.0226132441312074,2022-10-26 01:40:37.004735,2022-10-26 01:40:42.483756,0 days 00:00:05.479021,1.0,1.0,1024.0,0.0864200366044306,57.0,7.0,0.01,5.0,,,COMPLETE,
287.0,wine_quality,2.0,8.0,0.0162031101062893,2022-10-26 01:40:42.484277,2022-10-26 01:50:02.332667,0 days 00:09:19.848390,1.0,4.0,256.0,0.000110781143355,89.0,9.0,0.2,400.0,,,COMPLETE,
