dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_fixed_params,system_attrs_completed_rung_3
44027.0,year,5.0,34.0,0.010779737494885921,2022-11-06 13:53:30.204581,2022-11-06 14:15:53.487256,0 days 00:22:23.282675,3.0,3.0,512.0,0.0089878143642637,202.0,5.0,1.0,17.0,,,COMPLETE,0.011803144589066505,0.010931229218840599,,,
44027.0,year,5.0,35.0,0.012006457895040512,2022-11-06 14:15:53.487788,2022-11-06 14:22:00.371812,0 days 00:06:06.884024,2.0,2.0,2048.0,0.0020541076169265,459.0,7.0,1.0,,,,PRUNED,0.012006457895040512,,,,
44027.0,year,5.0,36.0,0.015033806674182415,2022-11-06 14:22:00.372183,2022-11-06 14:33:41.552858,0 days 00:11:41.180675,3.0,2.0,1024.0,0.0005133532948704527,492.0,7.0,1.0,,,,PRUNED,0.015033806674182415,,,,
44027.0,year,5.0,37.0,0.011225360445678234,2022-11-06 14:33:41.553286,2022-11-06 14:41:50.596135,0 days 00:08:09.042849,2.0,4.0,512.0,0.003944012529322992,200.0,6.0,0.2,,,,PRUNED,0.011512840166687965,0.011225360445678234,,,
44027.0,year,5.0,38.0,0.010939108207821846,2022-11-06 14:41:50.596533,2022-11-06 14:55:33.650307,0 days 00:13:43.053774,1.0,3.0,2048.0,0.023259044239886506,691.0,7.0,0.05,30.0,,,COMPLETE,0.011147591285407543,,,,
44027.0,year,5.0,39.0,0.011064593680202961,2022-11-06 14:55:33.650858,2022-11-06 15:22:55.204011,0 days 00:27:21.553153,1.0,2.0,1024.0,0.007504834028392979,717.0,10.0,0.05,38.0,,,COMPLETE,,,,,
44027.0,year,5.0,40.0,0.011370961554348469,2022-11-06 15:22:55.204556,2022-11-06 15:28:23.719080,0 days 00:05:28.514524,2.0,1.0,1024.0,0.013805221101145479,69.0,8.0,0.01,9.0,,,COMPLETE,0.011441930197179317,,,,
44027.0,year,5.0,41.0,0.015046774409711361,2022-11-06 15:28:23.719639,2022-11-06 15:29:59.849253,0 days 00:01:36.129614,3.0,2.0,2048.0,0.009902289934022446,71.0,5.0,0.01,,,,PRUNED,0.015046774409711361,,,,
44027.0,year,5.0,42.0,0.011456501670181751,2022-11-06 15:29:59.849609,2022-11-06 15:38:33.699694,0 days 00:08:33.850085,1.0,4.0,1024.0,0.04472379715502508,308.0,9.0,0.05,18.0,,,COMPLETE,,,,,
44027.0,year,5.0,43.0,0.01160440780222416,2022-11-06 15:38:33.700223,2022-11-06 16:01:22.449529,0 days 00:22:48.749306,3.0,1.0,512.0,0.001131905392062405,66.0,10.0,0.2,,,,PRUNED,0.01160440780222416,,,,
44027.0,year,5.0,44.0,0.015033742412924767,2022-11-06 16:01:22.449878,2022-11-06 16:05:56.364808,0 days 00:04:33.914930,2.0,3.0,512.0,0.0013589311389550762,394.0,7.0,1.0,,,,PRUNED,0.015033742412924767,,,,
44027.0,year,5.0,45.0,0.010536297224462032,2022-11-06 16:05:56.365209,2022-11-06 16:36:17.670567,0 days 00:30:21.305358,3.0,4.0,512.0,0.007589798910195879,186.0,8.0,1.0,21.0,,,COMPLETE,0.011298488825559616,0.010804664343595505,,,
44027.0,year,5.0,46.0,0.014365501701831818,2022-11-06 16:36:17.671119,2022-11-06 16:38:58.564693,0 days 00:02:40.893574,1.0,2.0,1024.0,0.0003661898987500608,60.0,8.0,0.2,,,,PRUNED,0.014365501701831818,,,,
44027.0,year,5.0,47.0,0.015063276514410973,2022-11-06 16:38:58.565061,2022-11-06 16:41:55.761324,0 days 00:02:57.196263,2.0,4.0,512.0,0.003790244203542695,104.0,8.0,1.0,,,,PRUNED,0.015063276514410973,,,,
44027.0,year,5.0,48.0,0.016174372285604477,2022-11-06 16:41:55.761694,2022-11-06 16:45:15.941827,0 days 00:03:20.180133,3.0,4.0,2048.0,0.0005985492611955507,175.0,8.0,1.0,,,,PRUNED,0.016174372285604477,,,,
44027.0,year,5.0,49.0,0.015035411342978477,2022-11-06 16:45:15.942204,2022-11-06 16:50:25.639801,0 days 00:05:09.697597,3.0,4.0,512.0,0.006446020466506029,240.0,8.0,0.01,,,,PRUNED,0.015035411342978477,,,,
44027.0,year,5.0,50.0,0.01083875261247158,2022-11-06 16:50:25.640161,2022-11-06 17:17:07.943273,0 days 00:26:42.303112,3.0,3.0,512.0,0.00909334771007937,210.0,6.0,1.0,20.0,,,COMPLETE,0.01153623592108488,0.011098459362983704,,,
44027.0,year,5.0,51.0,0.011838389560580254,2022-11-06 17:17:07.943806,2022-11-06 17:23:08.246450,0 days 00:06:00.302644,2.0,1.0,1024.0,0.06965148660786027,629.0,5.0,0.2,5.0,,,COMPLETE,,,,,
44027.0,year,5.0,52.0,0.01104703824967146,2022-11-06 17:23:08.247003,2022-11-06 17:29:19.552643,0 days 00:06:11.305640,1.0,3.0,2048.0,0.04120658032453762,213.0,9.0,0.01,19.0,,,COMPLETE,,,,,
44027.0,year,5.0,53.0,0.01506391167640686,2022-11-06 17:29:19.553234,2022-11-06 17:38:55.674872,0 days 00:09:36.121638,3.0,1.0,1024.0,0.00031134348503857284,503.0,9.0,0.2,,,,PRUNED,0.01506391167640686,,,,
44027.0,year,5.0,54.0,0.011177130974829197,2022-11-06 17:38:55.675248,2022-11-06 17:48:29.501644,0 days 00:09:33.826396,1.0,1.0,512.0,0.01016686673123873,124.0,9.0,0.01,17.0,,,COMPLETE,0.011438943445682526,,,,
44027.0,year,5.0,55.0,0.01130837295204401,2022-11-06 17:48:29.502204,2022-11-06 17:57:36.406944,0 days 00:09:06.904740,3.0,2.0,512.0,0.01136993537485875,167.0,5.0,1.0,,,,PRUNED,0.01163929421454668,0.01130837295204401,,,
44027.0,year,5.0,56.0,0.010901088826358318,2022-11-06 17:57:36.407313,2022-11-06 18:19:48.563204,0 days 00:22:12.155891,3.0,3.0,512.0,0.00540143915960068,222.0,7.0,1.0,15.0,,,COMPLETE,0.01165762823075056,0.011070077307522297,,,
44027.0,year,5.0,57.0,0.010754070244729519,2022-11-06 18:19:48.563740,2022-11-06 18:50:16.369510,0 days 00:30:27.805770,1.0,4.0,512.0,0.002447441357840562,237.0,5.0,1.0,52.0,,,COMPLETE,0.011378880590200424,0.010951029136776924,,,
44027.0,year,5.0,58.0,0.0107186920940876,2022-11-06 18:50:16.370074,2022-11-06 19:15:00.791466,0 days 00:24:44.421392,1.0,4.0,512.0,0.002446052254138071,250.0,5.0,1.0,41.0,,,COMPLETE,0.011249964125454426,0.010849442332983017,,,
44027.0,year,5.0,59.0,0.015031378716230392,2022-11-06 19:15:00.792028,2022-11-06 19:19:50.581135,0 days 00:04:49.789107,1.0,4.0,512.0,0.001966352071812328,250.0,5.0,1.0,4.0,,,COMPLETE,,,,,
