dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,k2204_BPV,1.0,90.0,2.3433714432030683e-05,2022-10-20 07:00:56.247445,2022-10-20 07:14:54.671215,0 days 00:13:58.423770,1.0,5.0,256.0,0.000193255571777,121.0,8.0,0.01,284.0,,,COMPLETE,
216.0,k2204_BPV,1.0,91.0,2.9855264529032866e-05,2022-10-20 07:14:54.671820,2022-10-20 07:29:56.369899,0 days 00:15:01.698079,1.0,5.0,256.0,0.0001789607288042,146.0,8.0,0.01,291.0,,,COMPLETE,
216.0,k2204_BPV,1.0,92.0,2.4912943899835227e-05,2022-10-20 07:29:56.370465,2022-10-20 07:44:57.746091,0 days 00:15:01.375626,1.0,5.0,256.0,0.000246271358448,131.0,8.0,0.01,297.0,,,COMPLETE,
216.0,k2204_BPV,1.0,93.0,3.019482210220304e-05,2022-10-20 07:44:57.746656,2022-10-20 08:00:00.076555,0 days 00:15:02.329899,1.0,5.0,256.0,0.0001742008386198,150.0,8.0,0.01,294.0,,,COMPLETE,
216.0,k2204_BPV,1.0,94.0,2.3745178623357788e-05,2022-10-20 08:00:00.077133,2022-10-20 08:12:50.613471,0 days 00:12:50.536338,1.0,5.0,256.0,0.0002513357588297,150.0,8.0,0.01,248.0,,,COMPLETE,
216.0,k2204_BPV,1.0,95.0,1.902210033222218e-05,2022-10-20 08:12:50.614085,2022-10-20 08:27:52.969650,0 days 00:15:02.355565,1.0,5.0,256.0,0.0002258705295095,131.0,8.0,0.01,297.0,,,COMPLETE,
216.0,k2204_BPV,1.0,96.0,4.050885263495729e-05,2022-10-20 08:27:52.970206,2022-10-20 08:39:46.496904,0 days 00:11:53.526698,1.0,5.0,256.0,0.000243856540915,133.0,8.0,0.01,233.0,,,COMPLETE,
216.0,k2204_BPV,1.0,97.0,3.048050530196633e-05,2022-10-20 08:39:46.497454,2022-10-20 08:51:04.634230,0 days 00:11:18.136776,1.0,5.0,256.0,0.0002585508901364,123.0,8.0,0.01,230.0,,,COMPLETE,
216.0,k2204_BPV,1.0,98.0,5.674119347531814e-05,2022-10-20 08:51:04.634819,2022-10-20 09:06:04.904788,0 days 00:15:00.269969,1.0,5.0,256.0,0.0001363654552804,163.0,8.0,0.01,288.0,,,COMPLETE,
216.0,k2204_BPV,1.0,99.0,3.821256495939451e-05,2022-10-20 09:06:04.905321,2022-10-20 09:14:27.045598,0 days 00:08:22.140277,1.0,5.0,256.0,0.0003708437397625,128.0,8.0,0.01,168.0,,,COMPLETE,
216.0,k2204_BPV,2.0,0.0,0.0005528528054128,2022-10-20 09:38:23.724660,2022-10-20 09:44:47.393985,0 days 00:06:23.669325,3.0,1.0,1024.0,0.001,200.0,8.0,0.05,159.0,,,COMPLETE,"{'n_dspp_layers': 3, 'n_dspp_out': 1, 'num_inducing': 200, 'batch_size': 1024, 'lr': 0.001, 'num_quadrature_sites': 8, 'beta': 0.05}"
216.0,k2204_BPV,2.0,1.0,4.202505579087301e-05,2022-10-20 09:44:47.394663,2022-10-20 09:55:11.750586,0 days 00:10:24.355923,1.0,2.0,512.0,0.000344036367394,78.0,5.0,0.05,400.0,,,COMPLETE,
216.0,k2204_BPV,2.0,2.0,0.0094670191174373,2022-10-20 09:55:11.751118,2022-10-20 09:56:22.247825,0 days 00:01:10.496707,2.0,1.0,1024.0,0.0473047354908793,297.0,6.0,0.2,28.0,,,COMPLETE,
