dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_dspp_layers,params_n_dspp_out,params_batch_size,params_lr,params_num_inducing,params_num_quadrature_sites,params_beta,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_fixed_params,system_attrs_completed_rung_2
216.0,r1_08_BPV,2.0,4.0,0.008526038378477,2022-10-30 22:02:02.497814,2022-10-30 22:02:58.396603,0 days 00:00:55.898789,1.0,1.0,2048.0,0.0004766612340146,82.0,7.0,1.0,,,,PRUNED,0.008526038378477,,,
216.0,r1_08_BPV,2.0,5.0,0.0015985110076144,2022-10-30 22:02:58.396982,2022-10-30 22:05:25.094287,0 days 00:02:26.697305,2.0,4.0,2048.0,0.0003923526762336,245.0,6.0,1.0,,,,PRUNED,0.0015985110076144,,,
216.0,r1_08_BPV,2.0,6.0,0.0122986081987619,2022-10-30 22:05:25.094672,2022-10-30 22:09:04.887653,0 days 00:03:39.792981,3.0,1.0,1024.0,0.0003818073519874,463.0,7.0,1.0,,,,PRUNED,0.0122986081987619,,,
216.0,r1_08_BPV,2.0,7.0,0.0005665096687152,2022-10-30 22:09:04.888034,2022-10-30 22:49:24.464605,0 days 00:40:19.576571,1.0,2.0,512.0,0.000109707209839,57.0,10.0,0.05,74.0,,,COMPLETE,0.0005864631384611,,,
216.0,r1_08_BPV,2.0,8.0,0.0007237601676024,2022-10-30 22:49:24.465143,2022-10-30 22:52:15.526792,0 days 00:02:51.061649,1.0,2.0,1024.0,0.0052353332796263,735.0,9.0,1.0,,,,PRUNED,0.0007237601676024,,,
216.0,r1_08_BPV,2.0,9.0,0.0005636521382257,2022-10-30 22:52:15.527147,2022-10-30 23:33:33.377239,0 days 00:41:17.850092,2.0,3.0,512.0,0.0004467867982345,756.0,7.0,0.05,12.0,,,COMPLETE,0.0005731848650611,,,
216.0,r1_08_BPV,2.0,10.0,0.0006449421634897,2022-10-30 23:33:33.377766,2022-10-30 23:36:48.889055,0 days 00:03:15.511289,1.0,1.0,1024.0,0.0015017386657411,201.0,5.0,1.0,,,,PRUNED,0.0006449421634897,,,
216.0,r1_08_BPV,2.0,11.0,0.0005686180084012,2022-10-30 23:36:48.889403,2022-10-30 23:39:30.357407,0 days 00:02:41.468004,1.0,1.0,1024.0,0.0616292850244468,182.0,7.0,0.01,3.0,,,COMPLETE,0.0005783428787253,,,
216.0,r1_08_BPV,2.0,12.0,0.0005569711793214,2022-10-30 23:39:30.357922,2022-10-31 00:02:13.153112,0 days 00:22:42.795190,2.0,2.0,1024.0,0.0292979613722685,726.0,10.0,0.01,10.0,,,COMPLETE,0.0005749466945417,0.0005569711793214,,
216.0,r1_08_BPV,2.0,13.0,0.000572097080294,2022-10-31 00:02:13.153629,2022-10-31 00:09:05.734101,0 days 00:06:52.580472,1.0,2.0,512.0,0.0057305730322531,327.0,8.0,0.2,,,,PRUNED,0.0005716148298233,0.000572097080294,,
216.0,r1_08_BPV,2.0,14.0,0.0005652403342537,2022-10-31 00:09:05.734506,2022-10-31 00:36:05.659142,0 days 00:26:59.924636,2.0,3.0,512.0,0.0635360237686707,800.0,10.0,0.01,4.0,,,COMPLETE,0.0005652403342537,,,
216.0,r1_08_BPV,2.0,15.0,0.0006063281325623,2022-10-31 00:36:05.659693,2022-10-31 00:43:54.447301,0 days 00:07:48.787608,2.0,3.0,2048.0,0.0005040901351873,344.0,9.0,0.01,,,,PRUNED,0.0006063281325623,,,
216.0,r1_08_BPV,2.0,16.0,0.0005825654952786,2022-10-31 00:43:54.447665,2022-10-31 00:54:51.386109,0 days 00:10:56.938444,2.0,2.0,512.0,0.0005464481493196,157.0,7.0,0.01,8.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,17.0,0.0005720342742279,2022-10-31 00:54:51.386640,2022-10-31 01:32:47.976699,0 days 00:37:56.590059,1.0,1.0,2048.0,0.0001595807237198,120.0,9.0,0.05,148.0,,,COMPLETE,0.0005958259571343,,,
216.0,r1_08_BPV,2.0,18.0,0.0005605755723081,2022-10-31 01:32:47.977200,2022-10-31 01:48:27.393368,0 days 00:15:39.416168,1.0,3.0,512.0,0.0024636818006924,726.0,5.0,1.0,10.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,19.0,0.0006239037611521,2022-10-31 01:48:27.393877,2022-10-31 02:00:45.278478,0 days 00:12:17.884601,2.0,3.0,512.0,0.0788895660741988,770.0,10.0,0.01,,,,PRUNED,0.0006239037611521,,,
216.0,r1_08_BPV,2.0,20.0,0.0005860240198671,2022-10-31 02:00:45.278924,2022-10-31 02:04:27.247434,0 days 00:03:41.968510,1.0,1.0,1024.0,0.0969115590812452,94.0,9.0,0.01,7.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,21.0,0.0007160710520111,2022-10-31 02:04:27.247986,2022-10-31 02:11:48.597766,0 days 00:07:21.349780,2.0,3.0,512.0,0.0220461217322112,442.0,10.0,0.01,,,,PRUNED,0.0007160710520111,,,
216.0,r1_08_BPV,2.0,22.0,0.0005769272102043,2022-10-31 02:11:48.598178,2022-10-31 02:37:52.097266,0 days 00:26:03.499088,3.0,1.0,512.0,0.0003391470369039,55.0,9.0,0.01,23.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,23.0,0.0005712045240215,2022-10-31 02:37:52.097811,2022-10-31 02:44:22.819069,0 days 00:06:30.721258,1.0,1.0,512.0,0.0324537369732037,781.0,5.0,0.2,2.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,24.0,0.0052422750741243,2022-10-31 02:44:22.819642,2022-10-31 02:48:47.115086,0 days 00:04:24.295444,2.0,1.0,1024.0,0.0001286408426077,112.0,6.0,0.05,,,,PRUNED,0.0052422750741243,,,
216.0,r1_08_BPV,2.0,25.0,0.0005709248944185,2022-10-31 02:48:47.115523,2022-10-31 03:08:46.175569,0 days 00:19:59.060046,1.0,2.0,1024.0,0.0001598523411486,142.0,7.0,0.05,54.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,26.0,0.0006005548057146,2022-10-31 03:08:46.176073,2022-10-31 03:14:29.654212,0 days 00:05:43.478139,3.0,1.0,1024.0,0.0010319654209885,54.0,9.0,0.01,,,,PRUNED,0.0006005548057146,,,
216.0,r1_08_BPV,2.0,27.0,0.0005559408455155,2022-10-31 03:14:29.654616,2022-10-31 03:28:07.130162,0 days 00:13:37.475546,2.0,2.0,1024.0,0.005357574214307,204.0,10.0,0.05,18.0,,,COMPLETE,0.0005577579722739,,,
216.0,r1_08_BPV,2.0,28.0,0.0006144536309875,2022-10-31 03:28:07.130745,2022-10-31 03:44:04.634134,0 days 00:15:57.503389,2.0,4.0,512.0,0.0215800566253212,523.0,5.0,0.01,,,,PRUNED,0.0005716949235647,0.0006144536309875,,
216.0,r1_08_BPV,2.0,29.0,0.0005873181507922,2022-10-31 03:44:04.634502,2022-10-31 03:48:03.950539,0 days 00:03:59.316037,3.0,2.0,512.0,0.0222934442419455,52.0,10.0,0.05,,,,PRUNED,0.0005873181507922,,,
216.0,r1_08_BPV,2.0,30.0,0.0005622889148071,2022-10-31 03:48:03.950902,2022-10-31 04:16:38.362821,0 days 00:28:34.411919,1.0,4.0,512.0,0.000913359750363,745.0,8.0,1.0,17.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,31.0,0.0005589764914475,2022-10-31 04:16:38.363372,2022-10-31 04:21:45.619320,0 days 00:05:07.255948,1.0,4.0,2048.0,0.0124139602746829,263.0,8.0,0.05,11.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,32.0,0.0054362691007554,2022-10-31 04:21:45.619891,2022-10-31 04:29:57.401779,0 days 00:08:11.781888,2.0,3.0,1024.0,0.0001076344738512,798.0,10.0,0.2,,,,PRUNED,0.0054362691007554,,,
216.0,r1_08_BPV,2.0,33.0,0.0005786439287476,2022-10-31 04:29:57.402184,2022-10-31 04:34:36.195773,0 days 00:04:38.793589,2.0,2.0,512.0,0.0372344359431587,376.0,9.0,0.01,,,,PRUNED,0.0005786439287476,,,
216.0,r1_08_BPV,2.0,34.0,0.0005879611708223,2022-10-31 04:34:36.196142,2022-10-31 04:43:40.193152,0 days 00:09:03.997010,3.0,4.0,1024.0,0.0123475435526984,584.0,8.0,0.01,,,,PRUNED,0.0005879611708223,,,
216.0,r1_08_BPV,2.0,35.0,0.0006041802698746,2022-10-31 04:43:40.193536,2022-10-31 04:48:09.771591,0 days 00:04:29.578055,2.0,3.0,512.0,0.0887078341923747,276.0,10.0,0.01,,,,PRUNED,0.0006041802698746,,,
216.0,r1_08_BPV,2.0,36.0,0.0006310562021099,2022-10-31 04:48:09.771957,2022-10-31 04:53:47.257908,0 days 00:05:37.485951,3.0,2.0,2048.0,0.0117904253486075,617.0,9.0,0.2,,,,PRUNED,0.0006310562021099,,,
216.0,r1_08_BPV,2.0,37.0,0.0005808044224977,2022-10-31 04:53:47.258281,2022-10-31 05:06:49.971007,0 days 00:13:02.712726,3.0,1.0,1024.0,0.0006790899917888,711.0,7.0,0.01,,,,PRUNED,0.0005808044224977,,,
216.0,r1_08_BPV,2.0,38.0,0.0005667326622642,2022-10-31 05:06:49.971386,2022-10-31 05:22:02.623910,0 days 00:15:12.652524,1.0,3.0,1024.0,0.0005166783868481,63.0,10.0,0.05,42.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,39.0,0.0005709987599402,2022-10-31 05:22:02.624454,2022-10-31 05:32:10.855942,0 days 00:10:08.231488,1.0,1.0,512.0,0.004272516620194,228.0,10.0,1.0,13.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,40.0,0.000669642991852,2022-10-31 05:32:10.856472,2022-10-31 05:37:28.047043,0 days 00:05:17.190571,2.0,4.0,512.0,0.0403181639253265,375.0,6.0,0.05,,,,PRUNED,0.000669642991852,,,
216.0,r1_08_BPV,2.0,41.0,0.0005623765755444,2022-10-31 05:37:28.047403,2022-10-31 05:44:10.605482,0 days 00:06:42.558079,3.0,1.0,1024.0,0.0015819439569371,190.0,8.0,0.05,,,,PRUNED,0.0005747225950472,0.0005623765755444,,
216.0,r1_08_BPV,2.0,42.0,0.0017798638436943,2022-10-31 05:44:10.605850,2022-10-31 05:46:30.765604,0 days 00:02:20.159754,3.0,1.0,1024.0,0.0011025130866971,58.0,10.0,0.05,,,,PRUNED,0.0017798638436943,,,
216.0,r1_08_BPV,2.0,43.0,0.0006367976311594,2022-10-31 05:46:30.765981,2022-10-31 05:49:27.460067,0 days 00:02:56.694086,3.0,3.0,1024.0,0.0007196554810682,98.0,8.0,0.05,,,,PRUNED,0.0006367976311594,,,
216.0,r1_08_BPV,2.0,44.0,0.0005629760562442,2022-10-31 05:49:27.460480,2022-10-31 06:02:29.074461,0 days 00:13:01.613981,2.0,2.0,512.0,0.0792816352172344,716.0,9.0,1.0,1.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,45.0,0.0005694473511539,2022-10-31 06:02:29.075028,2022-10-31 06:13:53.637871,0 days 00:11:24.562843,1.0,2.0,2048.0,0.0011448278451122,89.0,9.0,1.0,40.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,46.0,0.0008365398389287,2022-10-31 06:13:53.638421,2022-10-31 06:16:12.250197,0 days 00:02:18.611776,1.0,1.0,2048.0,0.0026554241847366,78.0,7.0,0.01,,,,PRUNED,0.0008365398389287,,,
216.0,r1_08_BPV,2.0,47.0,0.0006167291430756,2022-10-31 06:16:12.250576,2022-10-31 06:46:29.508081,0 days 00:30:17.257505,2.0,1.0,1024.0,0.0004003044484112,730.0,9.0,0.2,,,,PRUNED,0.0006167291430756,,,
216.0,r1_08_BPV,2.0,48.0,0.0005576598341576,2022-10-31 06:46:29.508438,2022-10-31 07:01:16.131674,0 days 00:14:46.623236,3.0,2.0,1024.0,0.0168924317910712,251.0,10.0,0.2,11.0,,,COMPLETE,0.0005606706254184,,,
216.0,r1_08_BPV,2.0,49.0,0.0005557512631639,2022-10-31 07:01:16.132209,2022-10-31 07:16:45.511519,0 days 00:15:29.379310,3.0,2.0,1024.0,0.0137676051053053,241.0,10.0,0.2,12.0,,,COMPLETE,0.0005569218774326,,,
216.0,r1_08_BPV,2.0,50.0,0.0074234483763575,2022-10-31 07:16:45.512052,2022-10-31 07:21:18.235867,0 days 00:04:32.723815,2.0,2.0,1024.0,0.0001517221014531,624.0,9.0,0.05,,,,PRUNED,0.0074234483763575,,,
216.0,r1_08_BPV,2.0,51.0,0.0005785264074802,2022-10-31 07:21:18.236294,2022-10-31 07:33:56.336659,0 days 00:12:38.100365,2.0,1.0,1024.0,0.0003375209565126,121.0,5.0,1.0,24.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,52.0,0.000555804814212,2022-10-31 07:33:56.337172,2022-10-31 07:41:10.654140,0 days 00:07:14.316968,2.0,2.0,1024.0,0.0092027426606428,128.0,10.0,0.2,9.0,,,COMPLETE,0.0005599905271083,,,
216.0,r1_08_BPV,2.0,53.0,0.0005673680570907,2022-10-31 07:41:10.654680,2022-10-31 07:48:05.553194,0 days 00:06:54.898514,3.0,2.0,1024.0,0.0963983869583502,124.0,9.0,0.2,5.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,54.0,0.0005635675042867,2022-10-31 07:48:05.553712,2022-10-31 07:56:49.514011,0 days 00:08:43.960299,3.0,3.0,1024.0,0.003213568837587,247.0,6.0,0.01,,,,PRUNED,0.0005739970947615,0.0005635675042867,,
216.0,r1_08_BPV,2.0,55.0,0.0005764022935181,2022-10-31 07:56:49.514372,2022-10-31 08:08:40.707379,0 days 00:11:51.193007,2.0,4.0,2048.0,0.0080154293123564,400.0,10.0,0.2,,,,PRUNED,0.0005764022935181,,,
216.0,r1_08_BPV,2.0,56.0,0.0005618117284029,2022-10-31 08:08:40.707781,2022-10-31 08:16:30.901998,0 days 00:07:50.194217,3.0,3.0,1024.0,0.019209090092043,130.0,8.0,0.2,,,,PRUNED,0.0005618117284029,,,
216.0,r1_08_BPV,2.0,57.0,0.0006108891684561,2022-10-31 08:16:30.902400,2022-10-31 08:18:18.436860,0 days 00:01:47.534460,2.0,2.0,1024.0,0.0438694574014879,71.0,5.0,0.01,,,,PRUNED,0.0006108891684561,,,
216.0,r1_08_BPV,2.0,58.0,0.000558408035431,2022-10-31 08:18:18.437247,2022-10-31 08:25:39.684956,0 days 00:07:21.247709,2.0,2.0,1024.0,0.0572505629303679,341.0,8.0,1.0,5.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,59.0,0.0006211312138475,2022-10-31 08:25:39.685491,2022-10-31 08:30:56.836641,0 days 00:05:17.151150,3.0,1.0,2048.0,0.0116309195748518,143.0,10.0,0.05,,,,PRUNED,0.0005709252436645,0.0006211312138475,,
216.0,r1_08_BPV,2.0,60.0,0.0005691554979421,2022-10-31 08:30:56.837010,2022-10-31 08:54:41.490564,0 days 00:23:44.653554,2.0,2.0,512.0,0.0001928205094723,104.0,6.0,1.0,26.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,61.0,0.0006419477867893,2022-10-31 08:54:41.491108,2022-10-31 09:01:32.902828,0 days 00:06:51.411720,2.0,4.0,1024.0,0.0031951450112593,481.0,9.0,0.2,,,,PRUNED,0.0006419477867893,,,
216.0,r1_08_BPV,2.0,62.0,0.0005889714811928,2022-10-31 09:01:32.903288,2022-10-31 09:06:01.775184,0 days 00:04:28.871896,3.0,3.0,512.0,0.0015812989327225,114.0,9.0,0.01,,,,PRUNED,0.0005889714811928,,,
216.0,r1_08_BPV,2.0,63.0,0.0017444844124838,2022-10-31 09:06:01.775616,2022-10-31 09:08:50.898808,0 days 00:02:49.123192,2.0,2.0,1024.0,0.0002376052627207,315.0,8.0,0.01,,,,PRUNED,0.0017444844124838,,,
216.0,r1_08_BPV,2.0,64.0,0.0006039698491804,2022-10-31 09:08:50.899214,2022-10-31 09:10:10.245274,0 days 00:01:19.346060,1.0,1.0,1024.0,0.0610801539739718,172.0,7.0,0.01,,,,PRUNED,0.0006039698491804,,,
216.0,r1_08_BPV,2.0,65.0,0.000563530717045,2022-10-31 09:10:10.245659,2022-10-31 09:18:19.661944,0 days 00:08:09.416285,3.0,4.0,1024.0,0.0099697236889494,87.0,9.0,0.2,,,,PRUNED,0.000563530717045,,,
216.0,r1_08_BPV,2.0,66.0,0.000621861545369,2022-10-31 09:18:19.662313,2022-10-31 09:19:42.881289,0 days 00:01:23.218976,1.0,1.0,1024.0,0.0956164555298378,219.0,7.0,0.01,,,,PRUNED,0.000621861545369,,,
216.0,r1_08_BPV,2.0,67.0,0.0005644629709422,2022-10-31 09:19:42.881665,2022-10-31 09:22:37.689136,0 days 00:02:54.807471,1.0,1.0,1024.0,0.0523564846562771,160.0,7.0,0.01,4.0,,,COMPLETE,0.0005644629709422,,,
216.0,r1_08_BPV,2.0,68.0,0.0005598706193268,2022-10-31 09:22:37.689680,2022-10-31 09:26:06.548415,0 days 00:03:28.858735,1.0,1.0,2048.0,0.0311084830689559,138.0,6.0,0.01,10.0,,,COMPLETE,0.0005685177748091,0.0005598706193268,,
216.0,r1_08_BPV,2.0,69.0,0.0005607375060208,2022-10-31 09:26:06.548961,2022-10-31 09:37:04.722962,0 days 00:10:58.174001,1.0,3.0,512.0,0.002030022582104,224.0,5.0,0.01,14.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,70.0,0.0005610242951661,2022-10-31 09:37:04.723491,2022-10-31 10:01:25.118859,0 days 00:24:20.395368,3.0,4.0,1024.0,0.0003219315580613,131.0,9.0,0.2,22.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,71.0,0.0005635833367705,2022-10-31 10:01:25.119408,2022-10-31 10:03:31.563148,0 days 00:02:06.443740,1.0,1.0,2048.0,0.0273081896408558,145.0,6.0,0.01,4.0,,,COMPLETE,0.0005635833367705,,,
216.0,r1_08_BPV,2.0,72.0,0.0005672986153513,2022-10-31 10:03:31.563698,2022-10-31 10:17:50.998963,0 days 00:14:19.435265,1.0,2.0,1024.0,0.0016256577683582,434.0,9.0,0.05,24.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,73.0,0.0005581076839007,2022-10-31 10:17:50.999526,2022-10-31 10:26:12.455934,0 days 00:08:21.456408,2.0,2.0,512.0,0.0043979800019369,154.0,10.0,0.2,5.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,74.0,0.0005563060403801,2022-10-31 10:26:12.456482,2022-10-31 11:01:28.014145,0 days 00:35:15.557663,3.0,3.0,2048.0,0.0284655264222494,471.0,8.0,0.2,16.0,,,COMPLETE,0.000560984481126,,,
216.0,r1_08_BPV,2.0,75.0,0.0005982473958283,2022-10-31 11:01:28.014690,2022-10-31 11:02:24.095690,0 days 00:00:56.081000,1.0,1.0,2048.0,0.0306851889645362,149.0,6.0,0.01,,,,PRUNED,0.0005982473958283,,,
216.0,r1_08_BPV,2.0,76.0,0.0005624045734293,2022-10-31 11:02:24.096023,2022-10-31 11:18:52.384801,0 days 00:16:28.288778,3.0,1.0,2048.0,0.0044089293606764,428.0,10.0,1.0,14.0,,,COMPLETE,,,,
216.0,r1_08_BPV,2.0,77.0,0.0006517672445625,2022-10-31 11:18:52.385328,2022-10-31 11:59:20.041358,0 days 00:40:27.656030,3.0,2.0,2048.0,0.0001308326992316,581.0,10.0,1.0,,,,PRUNED,0.0006517672445625,,,
216.0,r1_08_BPV,2.0,78.0,0.0005812458111904,2022-10-31 11:59:20.041758,2022-10-31 12:01:37.390848,0 days 00:02:17.349090,1.0,1.0,2048.0,0.0162592664852691,112.0,6.0,0.01,,,,PRUNED,0.0005731201963499,0.0005812458111904,,
216.0,r1_08_BPV,2.0,79.0,0.0006983982748351,2022-10-31 12:01:37.391269,2022-10-31 12:02:30.127458,0 days 00:00:52.736189,1.0,1.0,2048.0,0.0073263321593596,91.0,5.0,0.01,,,,PRUNED,0.0006983982748351,,,
216.0,r1_08_BPV,2.0,80.0,0.0005996336694806,2022-10-31 12:02:30.127790,2022-10-31 12:03:26.600126,0 days 00:00:56.472336,1.0,1.0,2048.0,0.0338119885801896,155.0,6.0,1.0,,,,PRUNED,0.0005996336694806,,,
216.0,r1_08_BPV,2.0,81.0,0.000561979948543,2022-10-31 12:03:26.600452,2022-10-31 12:09:31.662448,0 days 00:06:05.061996,1.0,2.0,1024.0,0.0062513256178969,103.0,6.0,0.2,14.0,,,COMPLETE,,,,
